"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,2e-05,7,0
"2",0.05,0,2e-05,7,0.001
"3",0.1,0,2e-05,7,0.005
"4",0.15,0,2e-05,7,0.009
"5",0.2,0,2e-05,7,0.014
"6",0.25,0,3e-05,8,0.018
"7",0.3,0,8e-05,9,0.022
"8",0.35,0,0.00016,11,0.026
"9",0.4,1,0.00023,13,0.03
"10",0.45,1,3e-04,16,0.034
"11",0.5,1,0.00037,18,0.038
"12",0.55,1,0.00043,20,0.043
"13",0.6,1,5e-04,22,0.047
"14",0.65,1,0.00057,23,0.051
"15",0.7,1,0.00064,26,0.055
"16",0.75,1,0.00071,28,0.059
"17",0.8,1,0.00078,30,0.064
"18",0.85,1,0.00085,32,0.068
"19",0.9,1,0.00091,34,0.072
"20",0.95,1,0.00098,36,0.076
"21",1,1,0.00105,38,0.08
"22",1.05,2,0.00112,40,0.084
"23",1.1,2,0.00119,42,0.088
"24",1.15,2,0.00126,44,0.093
"25",1.2,2,0.00133,46,0.097
"26",1.25,2,0.0014,48,0.101
"27",1.3,2,0.00147,50,0.105
"28",1.35,2,0.00153,52,0.109
"29",1.4,2,0.0016,54,0.113
"30",1.45,2,0.00167,56,0.118
"31",1.5,2,0.00174,58,0.122
"32",1.55,2,0.0018,60,0.126
"33",1.6,2,0.00187,62,0.13
"34",1.65,2,0.00194,64,0.134
"35",1.7,3,0.00201,66,0.138
"36",1.75,3,0.00207,68,0.143
"37",1.8,3,0.00214,70,0.147
"38",1.85,3,0.00221,72,0.151
"39",1.9,3,0.00228,74,0.155
"40",1.95,3,0.00234,76,0.159
"41",2,3,0.00241,77,0.163
"42",2.05,3,0.00247,80,0.168
"43",2.1,3,0.00254,81,0.172
"44",2.15,3,0.00261,83,0.176
"45",2.2,3,0.00267,85,0.18
"46",2.25,3,0.00274,87,0.184
"47",2.3,3,0.00281,89,0.188
"48",2.35,4,0.00288,91,0.193
"49",2.4,4,0.00294,93,0.197
"50",2.45,4,0.00301,95,0.201
"51",2.5,4,0.00308,97,0.205
"52",2.55,4,0.00314,99,0.209
"53",2.6,4,0.00321,101,0.213
"54",2.65,4,0.00328,103,0.218
"55",2.7,4,0.00335,105,0.222
"56",2.75,4,0.00341,107,0.226
"57",2.8,4,0.00348,108,0.23
"58",2.85,4,0.00354,110,0.234
"59",2.9,4,0.00361,112,0.238
"60",2.95,4,0.00367,114,0.243
"61",3,4,0.00373,115,0.247
"62",3.05,5,0.0038,117,0.251
"63",3.1,5,0.00386,119,0.255
"64",3.15,5,0.00393,121,0.259
"65",3.2,5,0.00399,123,0.263
"66",3.25,5,0.00406,125,0.268
"67",3.3,5,0.00412,127,0.272
"68",3.35,5,0.00419,129,0.276
"69",3.4,5,0.00426,130,0.28
"70",3.45,5,0.00432,132,0.284
"71",3.5,5,0.00439,134,0.288
"72",3.55,5,0.00445,136,0.293
"73",3.6,5,0.00452,138,0.297
"74",3.65,5,0.00459,140,0.301
"75",3.7,5,0.00465,142,0.305
"76",3.75,6,0.00472,144,0.309
"77",3.8,6,0.00478,146,0.314
"78",3.85,6,0.00485,147,0.318
"79",3.9,6,0.00492,149,0.322
"80",3.95,6,0.00498,151,0.326
"81",4,6,0.00505,153,0.33
"82",4.05,6,0.00511,155,0.334
"83",4.1,6,0.00518,156,0.338
"84",4.15,6,0.00524,158,0.343
"85",4.2,6,0.00531,160,0.347
"86",4.25,6,0.00538,162,0.351
"87",4.3,6,0.00544,164,0.355
"88",4.35,6,0.0055,166,0.359
"89",4.4,7,0.00557,168,0.364
"90",4.45,7,0.00564,169,0.368
"91",4.5,7,0.0057,171,0.372
"92",4.55,7,0.00577,173,0.376
"93",4.6,7,0.00583,175,0.38
"94",4.65,7,0.0059,177,0.384
"95",4.7,7,0.00597,179,0.388
"96",4.75,7,0.00604,181,0.393
"97",4.8,7,0.0061,182,0.397
"98",4.85,7,0.00616,184,0.401
"99",4.9,7,0.00623,185,0.405
"100",4.95,7,0.00629,187,0.409
"101",5,7,0.00636,189,0.414
"102",5.05,7,0.00643,191,0.418
"103",5.1,7,0.00649,193,0.422
"104",5.15,8,0.00656,195,0.426
"105",5.2,8,0.00662,196,0.43
"106",5.25,8,0.00669,198,0.434
"107",5.3,8,0.00675,200,0.438
"108",5.35,8,0.00681,202,0.443
"109",5.4,8,0.00688,203,0.447
"110",5.45,8,0.00695,205,0.451
"111",5.5,8,0.00701,207,0.455
"112",5.55,8,0.00708,209,0.459
"113",5.6,8,0.00714,211,0.464
"114",5.65,8,0.00721,212,0.468
"115",5.7,8,0.00727,214,0.472
"116",5.75,8,0.00734,215,0.476
"117",5.8,8,0.0074,217,0.48
"118",5.85,8,0.00747,219,0.484
"119",5.9,9,0.00753,221,0.488
"120",5.95,9,0.0076,222,0.493
"121",6,9,0.00766,224,0.497
"122",6.05,9,0.00772,226,0.501
"123",6.1,9,0.00779,228,0.505
"124",6.15,9,0.00785,230,0.509
"125",6.2,9,0.00792,231,0.514
"126",6.25,9,0.00799,233,0.518
"127",6.3,9,0.00805,234,0.522
"128",6.35,9,0.00811,236,0.526
"129",6.4,9,0.00818,238,0.53
"130",6.45,9,0.00825,240,0.534
"131",6.5,9,0.00832,241,0.538
"132",6.55,9,0.00838,243,0.543
"133",6.6,9,0.00845,245,0.547
"134",6.65,10,0.00851,246,0.551
"135",6.7,10,0.00858,248,0.555
"136",6.75,10,0.00865,250,0.559
"137",6.8,10,0.00871,251,0.563
"138",6.85,10,0.00878,253,0.568
"139",6.9,10,0.00885,254,0.572
"140",6.95,10,0.00892,256,0.576
"141",7,10,0.00898,258,0.58
"142",7.05,10,0.00904,260,0.584
"143",7.1,10,0.00911,261,0.588
"144",7.15,10,0.00918,262,0.593
"145",7.2,10,0.00925,264,0.597
"146",7.25,10,0.00931,266,0.601
"147",7.3,10,0.00938,268,0.605
"148",7.35,10,0.00945,269,0.609
"149",7.4,10,0.00951,270,0.614
"150",7.45,11,0.00958,272,0.618
"151",7.5,11,0.00965,274,0.622
"152",7.55,11,0.00971,275,0.626
"153",7.6,11,0.00978,277,0.63
"154",7.65,11,0.00985,279,0.634
"155",7.7,11,0.00991,280,0.638
