"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,5,0
"2",0.05,0,0,4,0.002
"3",0.1,0,1e-05,4,0.007
"4",0.15,0,1e-05,4,0.011
"5",0.2,0,1e-05,4,0.015
"6",0.25,0,3e-05,5,0.019
"7",0.3,0,9e-05,7,0.023
"8",0.35,0,0.00015,9,0.028
"9",0.4,0,0.00021,11,0.032
"10",0.45,0,0.00027,13,0.036
"11",0.5,1,0.00032,14,0.04
"12",0.55,1,0.00038,16,0.044
"13",0.6,1,0.00043,18,0.048
"14",0.65,1,0.00049,20,0.052
"15",0.7,1,0.00055,21,0.057
"16",0.75,1,6e-04,23,0.061
"17",0.8,1,0.00066,25,0.065
"18",0.85,1,0.00072,27,0.069
"19",0.9,1,0.00077,29,0.073
"20",0.95,1,0.00083,31,0.078
"21",1,1,0.00089,32,0.082
"22",1.05,1,0.00094,34,0.086
"23",1.1,1,0.001,36,0.09
"24",1.15,1,0.00106,38,0.094
"25",1.2,2,0.00112,40,0.098
"26",1.25,2,0.00117,42,0.103
"27",1.3,2,0.00123,44,0.107
"28",1.35,2,0.00128,46,0.111
"29",1.4,2,0.00134,47,0.115
"30",1.45,2,0.0014,49,0.119
"31",1.5,2,0.00145,50,0.123
"32",1.55,2,0.00151,52,0.127
"33",1.6,2,0.00157,54,0.132
"34",1.65,2,0.00162,56,0.136
"35",1.7,2,0.00168,58,0.14
"36",1.75,2,0.00173,59,0.144
"37",1.8,2,0.00179,61,0.148
"38",1.85,2,0.00184,63,0.152
"39",1.9,2,0.0019,64,0.157
"40",1.95,3,0.00196,66,0.161
"41",2,3,0.00201,68,0.165
"42",2.05,3,0.00207,70,0.169
"43",2.1,3,0.00213,72,0.173
"44",2.15,3,0.00218,73,0.177
"45",2.2,3,0.00223,75,0.182
"46",2.25,3,0.00229,77,0.186
"47",2.3,3,0.00235,79,0.19
"48",2.35,3,0.0024,81,0.194
"49",2.4,3,0.00246,82,0.198
"50",2.45,3,0.00251,84,0.202
"51",2.5,3,0.00257,85,0.207
"52",2.55,3,0.00262,87,0.211
"53",2.6,3,0.00267,89,0.215
"54",2.65,4,0.00273,91,0.219
"55",2.7,4,0.00278,93,0.223
"56",2.75,4,0.00283,94,0.228
"57",2.8,4,0.00289,95,0.232
"58",2.85,4,0.00294,97,0.236
"59",2.9,4,0.003,99,0.24
"60",2.95,4,0.00305,101,0.244
"61",3,4,0.0031,102,0.248
"62",3.05,4,0.00316,104,0.253
"63",3.1,4,0.00321,105,0.257
