"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,2e-05,4,0
"2",0.05,0,2e-05,5,0
"3",0.1,0,2e-05,4,0.004
"4",0.15,0,2e-05,4,0.009
"5",0.2,0,6e-05,7,0.013
"6",0.25,0,0.00012,10,0.017
"7",0.3,1,0.00019,13,0.021
"8",0.35,1,0.00025,17,0.025
"9",0.4,1,0.00031,21,0.029
"10",0.45,1,0.00038,23,0.033
"11",0.5,1,0.00044,28,0.038
"12",0.55,1,0.00051,31,0.042
"13",0.6,1,0.00057,34,0.046
"14",0.65,1,0.00064,38,0.05
"15",0.7,2,7e-04,41,0.054
"16",0.75,2,0.00076,44,0.059
"17",0.8,2,0.00083,48,0.063
"18",0.85,2,0.00089,52,0.067
"19",0.9,2,0.00095,55,0.071
"20",0.95,2,0.00102,58,0.075
"21",1,2,0.00108,62,0.079
"22",1.05,3,0.00115,65,0.083
"23",1.1,3,0.00121,68,0.088
"24",1.15,3,0.00128,72,0.092
"25",1.2,3,0.00134,75,0.096
"26",1.25,3,0.00141,79,0.1
"27",1.3,3,0.00148,82,0.104
"28",1.35,3,0.00155,86,0.108
"29",1.4,3,0.00161,89,0.113
"30",1.45,4,0.00168,92,0.117
"31",1.5,4,0.00174,96,0.121
"32",1.55,4,0.0018,99,0.125
"33",1.6,4,0.00187,103,0.129
"34",1.65,4,0.00193,106,0.133
"35",1.7,4,0.002,109,0.138
"36",1.75,4,0.00207,113,0.142
"37",1.8,4,0.00213,116,0.146
"38",1.85,5,0.00219,119,0.15
"39",1.9,5,0.00226,123,0.154
"40",1.95,5,0.00232,126,0.158
"41",2,5,0.00239,130,0.163
"42",2.05,5,0.00245,133,0.167
"43",2.1,5,0.00252,136,0.171
"44",2.15,5,0.00258,139,0.175
"45",2.2,6,0.00264,142,0.179
"46",2.25,6,0.00271,146,0.183
"47",2.3,6,0.00277,149,0.188
"48",2.35,6,0.00283,152,0.192
"49",2.4,6,0.0029,156,0.196
"50",2.45,6,0.00296,159,0.2
"51",2.5,6,0.00302,162,0.204
"52",2.55,6,0.00308,165,0.209
"53",2.6,7,0.00314,168,0.213
"54",2.65,7,0.0032,172,0.217
"55",2.7,7,0.00327,175,0.221
"56",2.75,7,0.00333,178,0.225
"57",2.8,7,0.00339,181,0.229
"58",2.85,7,0.00345,185,0.233
"59",2.9,7,0.00352,188,0.238
"60",2.95,7,0.00358,191,0.242
"61",3,8,0.00364,194,0.246
"62",3.05,8,0.0037,197,0.25
"63",3.1,8,0.00377,201,0.254
"64",3.15,8,0.00383,204,0.258
"65",3.2,8,0.00389,207,0.263
"66",3.25,8,0.00395,210,0.267
"67",3.3,8,0.00402,213,0.271
"68",3.35,8,0.00408,217,0.275
"69",3.4,9,0.00414,220,0.279
"70",3.45,9,0.00421,223,0.283
"71",3.5,9,0.00427,226,0.288
"72",3.55,9,0.00434,230,0.292
"73",3.6,9,0.0044,233,0.296
"74",3.65,9,0.00446,236,0.3
"75",3.7,9,0.00453,240,0.304
"76",3.75,9,0.00459,242,0.308
"77",3.8,10,0.00465,246,0.313
"78",3.85,10,0.00472,249,0.317
"79",3.9,10,0.00478,252,0.321
"80",3.95,10,0.00484,256,0.325
"81",4,10,0.00491,258,0.329
"82",4.05,10,0.00497,262,0.333
"83",4.1,10,0.00503,265,0.338
"84",4.15,10,0.00509,268,0.342
"85",4.2,11,0.00516,271,0.346
"86",4.25,11,0.00522,274,0.35
"87",4.3,11,0.00528,278,0.354
"88",4.35,11,0.00535,281,0.358
"89",4.4,11,0.00541,284,0.363
"90",4.45,11,0.00547,287,0.367
"91",4.5,11,0.00554,290,0.371
"92",4.55,11,0.0056,293,0.375
"93",4.6,11,0.00566,297,0.379
"94",4.65,12,0.00572,299,0.383
"95",4.7,12,0.00578,303,0.388
"96",4.75,12,0.00585,306,0.392
"97",4.8,12,0.00591,309,0.396
"98",4.85,12,0.00597,312,0.4
"99",4.9,12,0.00604,315,0.404
"100",4.95,12,0.0061,318,0.408
"101",5,12,0.00616,321,0.413
"102",5.05,13,0.00623,324,0.417
"103",5.1,13,0.00629,328,0.421
"104",5.15,13,0.00635,331,0.425
"105",5.2,13,0.00641,334,0.429
"106",5.25,13,0.00647,337,0.433
"107",5.3,13,0.00654,340,0.438
"108",5.35,13,0.0066,343,0.442
"109",5.4,13,0.00666,346,0.446
"110",5.45,14,0.00672,349,0.45
"111",5.5,14,0.00678,352,0.454
"112",5.55,14,0.00684,355,0.458
"113",5.6,14,0.00691,358,0.463
"114",5.65,14,0.00697,361,0.467
"115",5.7,14,0.00703,364,0.471
"116",5.75,14,0.0071,367,0.475
"117",5.8,14,0.00716,370,0.479
"118",5.85,14,0.00722,373,0.483
"119",5.9,15,0.00728,377,0.488
"120",5.95,15,0.00735,379,0.492
"121",6,15,0.00741,383,0.496
"122",6.05,15,0.00747,386,0.5
"123",6.1,15,0.00753,389,0.504
"124",6.15,15,0.0076,392,0.508
"125",6.2,15,0.00766,395,0.513
"126",6.25,15,0.00773,398,0.517
"127",6.3,16,0.00779,401,0.521
"128",6.35,16,0.00785,404,0.525
"129",6.4,16,0.00791,407,0.529
"130",6.45,16,0.00798,410,0.533
"131",6.5,16,0.00804,413,0.538
"132",6.55,16,0.0081,416,0.542
"133",6.6,16,0.00816,419,0.546
"134",6.65,16,0.00822,421,0.55
"135",6.7,16,0.00829,425,0.554
"136",6.75,17,0.00835,428,0.559
"137",6.8,17,0.00841,430,0.563
"138",6.85,17,0.00848,434,0.567
"139",6.9,17,0.00854,436,0.571
"140",6.95,17,0.0086,439,0.575
"141",7,17,0.00866,442,0.579
"142",7.05,17,0.00873,445,0.583
"143",7.1,17,0.00879,448,0.588
"144",7.15,17,0.00885,451,0.592
"145",7.2,18,0.00891,454,0.596
"146",7.25,18,0.00898,456,0.6
"147",7.3,18,0.00904,460,0.604
"148",7.35,18,0.0091,462,0.608
"149",7.4,18,0.00916,466,0.613
"150",7.45,18,0.00923,468,0.617
"151",7.5,18,0.00929,471,0.621
"152",7.55,18,0.00935,474,0.625
"153",7.6,18,0.00941,477,0.629
"154",7.65,19,0.00947,480,0.633
"155",7.7,19,0.00953,483,0.638
"156",7.75,19,0.0096,485,0.642
"157",7.8,19,0.00966,489,0.646
"158",7.85,19,0.00972,491,0.65
"159",7.9,19,0.00978,495,0.654
"160",7.95,19,0.00985,497,0.659
"161",8,19,0.00991,500,0.663
"162",8.05,19,0.00997,503,0.667
"163",8.1,20,0.01004,505,0.671
"164",8.15,20,0.0101,509,0.675
"165",8.2,20,0.01016,511,0.679
"166",8.25,20,0.01023,514,0.683
"167",8.3,20,0.01029,517,0.688
"168",8.35,20,0.01035,519,0.692
"169",8.4,20,0.01042,522,0.696
"170",8.45,20,0.01048,525,0.7
"171",8.5,20,0.01054,528,0.704
"172",8.55,21,0.01061,531,0.708
"173",8.6,21,0.01067,534,0.713
"174",8.65,21,0.01073,536,0.717
"175",8.7,21,0.0108,539,0.721
"176",8.75,21,0.01086,542,0.725
"177",8.8,21,0.01092,544,0.729
"178",8.85,21,0.01098,547,0.733
"179",8.9,21,0.01105,550,0.738
"180",8.95,21,0.01111,553,0.742
"181",9,22,0.01117,556,0.746
"182",9.05,22,0.01123,558,0.75
"183",9.1,22,0.0113,561,0.754
"184",9.15,22,0.01136,564,0.759
"185",9.2,22,0.01143,566,0.763
"186",9.25,22,0.01149,569,0.767
"187",9.3,22,0.01155,572,0.771
"188",9.35,22,0.01162,574,0.775
"189",9.4,22,0.01168,577,0.779
"190",9.45,22,0.01175,580,0.783
"191",9.5,23,0.01181,583,0.788
"192",9.55,23,0.01187,585,0.792
"193",9.6,23,0.01194,588,0.796
"194",9.65,23,0.012,591,0.8
"195",9.7,23,0.01206,593,0.804
"196",9.75,23,0.01213,596,0.808
"197",9.8,23,0.0122,599,0.813
"198",9.85,23,0.01226,601,0.817
"199",9.9,23,0.01233,604,0.821
"200",9.95,24,0.01239,607,0.825
"201",10,24,0.01245,609,0.829
"202",10.05,24,0.01252,612,0.833
"203",10.1,24,0.01258,615,0.838
"204",10.15,24,0.01265,617,0.842
"205",10.2,24,0.01272,620,0.846
"206",10.25,24,0.01278,623,0.85
"207",10.3,24,0.01285,625,0.854
"208",10.35,24,0.01291,628,0.859
"209",10.4,24,0.01297,630,0.863
"210",10.45,25,0.01304,633,0.867
"211",10.5,25,0.01311,636,0.871
"212",10.55,25,0.01317,638,0.875
"213",10.6,25,0.01324,640,0.879
"214",10.65,25,0.0133,643,0.883
"215",10.7,25,0.01336,646,0.888
"216",10.75,25,0.01343,648,0.892
"217",10.8,25,0.0135,650,0.896
"218",10.85,25,0.01356,653,0.9
"219",10.9,25,0.01363,656,0.904
"220",10.95,26,0.01369,658,0.908
"221",11,26,0.01376,660,0.913
"222",11.05,26,0.01382,663,0.917
"223",11.1,26,0.01389,665,0.921
"224",11.15,26,0.01396,668,0.925
"225",11.2,26,0.01403,670,0.929
"226",11.25,26,0.01409,672,0.933
"227",11.3,26,0.01416,676,0.938
"228",11.35,26,0.01422,678,0.942
"229",11.4,26,0.01429,680,0.946
"230",11.45,26,0.01437,683,0.95
"231",11.5,27,0.01443,685,0.954
"232",11.55,27,0.0145,687,0.959
"233",11.6,27,0.01456,690,0.963
"234",11.65,27,0.01463,692,0.967
"235",11.7,27,0.0147,695,0.971
"236",11.75,27,0.01476,697,0.975
"237",11.8,27,0.01483,699,0.979
"238",11.85,27,0.0149,701,0.983
"239",11.9,27,0.01496,704,0.988
"240",11.95,27,0.01503,706,0.992
"241",12,27,0.0151,709,0.996
"242",12.05,28,0.01516,711,1
"243",12.1,28,0.01524,713,1.004
"244",12.15,28,0.0153,715,1.008
"245",12.2,28,0.01537,718,1.013
"246",12.25,28,0.01545,721,1.017
"247",12.3,28,0.01551,723,1.021
"248",12.35,28,0.01558,725,1.025
"249",12.4,28,0.01566,728,1.029
"250",12.45,28,0.01572,730,1.033
"251",12.5,28,0.01578,732,1.038
