"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,5,0
"2",0.05,0,0,5,0.002
"3",0.1,0,-1e-05,5,0.006
"4",0.15,0,1e-05,6,0.011
"5",0.2,0,6e-05,8,0.015
"6",0.25,0,0.00012,10,0.019
"7",0.3,0,0.00017,12,0.023
"8",0.35,1,0.00023,14,0.027
"9",0.4,1,0.00028,16,0.031
"10",0.45,1,0.00034,19,0.036
"11",0.5,1,0.00039,21,0.04
"12",0.55,1,0.00045,23,0.044
"13",0.6,1,5e-04,25,0.048
"14",0.65,1,0.00056,27,0.052
"15",0.7,1,0.00061,29,0.057
"16",0.75,1,0.00067,31,0.061
"17",0.8,1,0.00072,34,0.065
"18",0.85,1,0.00078,36,0.069
"19",0.9,1,0.00083,38,0.073
"20",1,2,0.00094,42,0.081
"21",1.05,2,0.00099,44,0.086
"22",1.1,2,0.00105,46,0.09
"23",1.15,2,0.0011,48,0.094
"24",1.2,2,0.00116,50,0.098
"25",1.25,2,0.00121,52,0.102
"26",1.3,2,0.00127,54,0.107
"27",1.35,2,0.00132,56,0.111
"28",1.4,2,0.00138,58,0.115
"29",1.45,2,0.00143,60,0.119
"30",1.5,2,0.00148,62,0.123
"31",1.55,2,0.00154,64,0.127
"32",1.6,3,0.00159,66,0.131
"33",1.65,3,0.00164,68,0.136
"34",1.7,3,0.0017,70,0.14
"35",1.75,3,0.00175,72,0.144
"36",1.8,3,0.0018,74,0.148
"37",1.85,3,0.00186,76,0.152
"38",1.9,3,0.00191,78,0.156
"39",1.95,3,0.00196,80,0.161
"40",2,3,0.00202,82,0.165
"41",2.05,3,0.00207,84,0.169
"42",2.1,3,0.00212,85,0.173
"43",2.15,3,0.00218,87,0.177
"44",2.2,3,0.00223,89,0.181
"45",2.25,4,0.00228,91,0.186
"46",2.3,4,0.00233,93,0.19
"47",2.35,4,0.00238,95,0.194
"48",2.4,4,0.00244,97,0.198
"49",2.45,4,0.00249,99,0.202
"50",2.5,4,0.00254,101,0.207
"51",2.55,4,0.00259,103,0.211
"52",2.6,4,0.00264,105,0.215
"53",2.65,4,0.00269,107,0.219
"54",2.7,4,0.00274,109,0.223
"55",2.75,4,0.00279,111,0.227
"56",2.8,4,0.00285,113,0.231
"57",2.85,4,0.0029,115,0.236
"58",2.9,4,0.00295,116,0.24
"59",2.95,5,0.003,118,0.244
"60",3,5,0.00306,120,0.248
"61",3.05,5,0.00311,122,0.252
"62",3.1,5,0.00316,124,0.257
"63",3.15,5,0.00321,126,0.261
"64",3.2,5,0.00327,128,0.265
"65",3.25,5,0.00332,130,0.269
"66",3.3,5,0.00337,132,0.273
"67",3.35,5,0.00342,134,0.277
"68",3.4,5,0.00348,136,0.281
"69",3.45,5,0.00353,138,0.286
"70",3.5,5,0.00358,140,0.29
"71",3.55,5,0.00363,142,0.294
"72",3.6,6,0.00369,143,0.298
"73",3.65,6,0.00374,145,0.302
"74",3.7,6,0.00379,147,0.307
"75",3.75,6,0.00385,149,0.311
"76",3.8,6,0.0039,151,0.315
"77",3.85,6,0.00395,153,0.319
"78",3.9,6,0.004,154,0.323
"79",3.95,6,0.00405,156,0.327
"80",4,6,0.0041,158,0.331
"81",4.05,6,0.00416,160,0.336
"82",4.1,6,0.00421,162,0.34
"83",4.15,6,0.00426,164,0.344
"84",4.2,6,0.00431,166,0.348
"85",4.25,7,0.00437,168,0.352
"86",4.3,7,0.00442,170,0.357
"87",4.35,7,0.00447,172,0.361
"88",4.4,7,0.00452,173,0.365
"89",4.45,7,0.00457,175,0.369
"90",4.5,7,0.00462,177,0.373
"91",4.55,7,0.00467,179,0.377
"92",4.6,7,0.00473,181,0.381
"93",4.65,7,0.00478,183,0.386
"94",4.7,7,0.00483,185,0.39
"95",4.75,7,0.00488,187,0.394
"96",4.8,7,0.00493,188,0.398
"97",4.85,7,0.00498,190,0.402
"98",4.9,7,0.00503,192,0.407
"99",4.95,7,0.00509,193,0.411
"100",5,8,0.00513,195,0.415
"101",5.05,8,0.00519,197,0.419
"102",5.1,8,0.00524,199,0.423
"103",5.15,8,0.00529,201,0.427
"104",5.2,8,0.00534,203,0.431
"105",5.25,8,0.00539,205,0.436
"106",5.3,8,0.00545,207,0.44
"107",5.35,8,0.0055,208,0.444
"108",5.4,8,0.00555,210,0.448
"109",5.45,8,0.0056,212,0.452
"110",5.5,8,0.00565,214,0.457
"111",5.55,8,0.00571,215,0.461
"112",5.6,8,0.00576,217,0.465
"113",5.65,9,0.00581,219,0.469
"114",5.7,9,0.00586,221,0.473
"115",5.75,9,0.00591,223,0.477
"116",5.8,9,0.00596,225,0.481
"117",5.85,9,0.006,226,0.486
"118",5.9,9,0.00606,228,0.49
"119",5.95,9,0.0061,230,0.494
"120",6,9,0.00616,232,0.498
"121",6.05,9,0.0062,233,0.502
"122",6.1,9,0.00625,235,0.507
"123",6.15,9,0.0063,237,0.511
"124",6.2,9,0.00635,238,0.515
"125",6.25,9,0.00641,240,0.519
"126",6.3,9,0.00646,242,0.523
"127",6.35,9,0.00651,244,0.527
"128",6.4,10,0.00656,246,0.531
"129",6.45,10,0.00661,248,0.536
"130",6.5,10,0.00666,249,0.54
"131",6.55,10,0.00671,251,0.544
"132",6.6,10,0.00676,252,0.548
"133",6.65,10,0.00681,254,0.552
"134",6.7,10,0.00686,256,0.556
"135",6.75,10,0.00691,258,0.561
"136",6.8,10,0.00696,259,0.565
"137",6.85,10,0.00701,261,0.569
"138",6.9,10,0.00705,262,0.573
"139",6.95,10,0.00711,264,0.577
"140",7,10,0.00716,266,0.581
"141",7.1,10,0.00725,269,0.59
"142",7.15,11,0.0073,271,0.594
"143",7.2,11,0.00734,272,0.598
"144",7.25,11,0.0074,274,0.602
"145",7.3,11,0.00745,276,0.607
"146",7.35,11,0.00749,278,0.611
"147",7.4,11,0.00755,279,0.615
"148",7.45,11,0.00759,281,0.619
"149",7.5,11,0.00765,283,0.623
"150",7.55,11,0.0077,285,0.627
"151",7.6,11,0.00775,286,0.631
"152",7.65,11,0.0078,288,0.636
"153",7.7,11,0.00785,290,0.64
"154",7.75,11,0.0079,291,0.644
"155",7.8,11,0.00795,293,0.648
"156",7.85,11,0.008,295,0.652
"157",7.9,11,0.00805,297,0.656
"158",7.95,12,0.0081,298,0.661
"159",8,12,0.00815,300,0.665
"160",8.05,12,0.0082,301,0.669
"161",8.1,12,0.00825,303,0.673
"162",8.15,12,0.0083,305,0.677
"163",8.2,12,0.00834,306,0.681
"164",8.25,12,0.00839,308,0.686
"165",8.3,12,0.00844,309,0.69
"166",8.35,12,0.00849,311,0.694
"167",8.4,12,0.00854,313,0.698
"168",8.45,12,0.00859,314,0.702
