"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00017,3,0
"2",0.05,0,0.00017,3,0.002
"3",0.1,0,0.00017,3,0.007
"4",0.15,0,0.00018,3,0.011
"5",0.2,0,0.00023,5,0.015
"6",0.25,0,3e-04,6,0.019
"7",0.3,0,0.00036,8,0.023
"8",0.35,0,0.00043,10,0.027
"9",0.4,0,0.00049,12,0.032
"10",0.45,1,0.00055,14,0.036
"11",0.5,1,0.00062,15,0.04
"12",0.55,1,0.00068,17,0.044
"13",0.6,1,0.00075,19,0.048
"14",0.65,1,0.00082,21,0.052
"15",0.7,1,0.00089,23,0.057
"16",0.75,1,0.00095,25,0.061
"17",0.8,1,0.00102,28,0.065
"18",0.85,1,0.00109,30,0.069
"19",0.9,1,0.00116,32,0.073
"20",0.95,1,0.00122,34,0.077
"21",1.05,1,0.00136,38,0.086
"22",1.1,2,0.00143,39,0.09
"23",1.15,2,0.00149,41,0.094
"24",1.2,2,0.00156,43,0.098
"25",1.25,2,0.00163,45,0.103
"26",1.3,2,0.00169,47,0.107
"27",1.35,2,0.00176,49,0.111
"28",1.4,2,0.00182,51,0.115
"29",1.45,2,0.00189,53,0.119
"30",1.5,2,0.00196,55,0.123
"31",1.55,2,0.00202,56,0.127
"32",1.6,2,0.00209,58,0.132
"33",1.65,2,0.00215,60,0.136
"34",1.7,2,0.00222,62,0.14
"35",1.75,2,0.00228,64,0.144
"36",1.8,3,0.00235,66,0.148
"37",1.85,3,0.00242,68,0.152
"38",1.9,3,0.00248,70,0.157
"39",1.95,3,0.00255,72,0.161
"40",2,3,0.00261,74,0.165
"41",2.05,3,0.00268,76,0.169
"42",2.1,3,0.00275,78,0.173
"43",2.15,3,0.00281,79,0.177
"44",2.2,3,0.00288,81,0.182
"45",2.25,3,0.00294,83,0.186
"46",2.3,3,0.00301,85,0.19
"47",2.35,3,0.00307,87,0.194
"48",2.4,3,0.00314,89,0.198
"49",2.45,4,0.0032,91,0.202
"50",2.5,4,0.00327,93,0.207
"51",2.55,4,0.00333,94,0.211
