"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,6e-05,3,0
"2",0.05,0,5e-05,3,0.003
"3",0.1,0,6e-05,3,0.007
"4",0.15,0,5e-05,3,0.011
"5",0.2,0,5e-05,3,0.015
"6",0.25,0,7e-05,4,0.019
"7",0.3,0,0.00012,5,0.024
"8",0.35,0,0.00019,7,0.028
"9",0.4,0,0.00025,9,0.032
"10",0.45,0,0.00031,11,0.036
"11",0.5,0,0.00037,13,0.04
"12",0.55,1,0.00043,14,0.044
"13",0.6,1,0.00049,16,0.049
"14",0.65,1,0.00056,17,0.053
"15",0.7,1,0.00062,19,0.057
"16",0.75,1,0.00068,21,0.061
"17",0.8,1,0.00074,23,0.065
"18",0.85,1,0.00081,25,0.069
"19",0.9,1,0.00087,26,0.074
"20",0.95,1,0.00093,28,0.078
"21",1,1,0.00099,30,0.082
"22",1.05,1,0.00105,32,0.086
"23",1.1,1,0.00112,33,0.09
"24",1.15,1,0.00118,35,0.094
"25",1.2,1,0.00124,37,0.099
"26",1.25,1,0.0013,38,0.103
"27",1.3,2,0.00137,40,0.107
"28",1.35,2,0.00143,42,0.111
"29",1.4,2,0.00149,44,0.115
"30",1.45,2,0.00156,46,0.119
"31",1.5,2,0.00163,48,0.124
"32",1.55,2,0.00169,50,0.128
"33",1.6,2,0.00176,51,0.132
"34",1.65,2,0.00182,53,0.136
"35",1.7,2,0.00188,55,0.14
"36",1.75,2,0.00195,56,0.144
"37",1.8,2,0.00201,58,0.149
"38",1.85,2,0.00208,60,0.153
"39",1.9,2,0.00214,62,0.157
"40",1.95,2,0.00221,64,0.161
"41",2,3,0.00227,66,0.165
"42",2.05,3,0.00234,68,0.169
"43",2.1,3,0.0024,69,0.174
"44",2.15,3,0.00246,71,0.178
"45",2.2,3,0.00252,72,0.182
"46",2.25,3,0.00258,74,0.186
"47",2.3,3,0.00264,77,0.19
"48",2.35,3,0.00271,78,0.194
"49",2.4,3,0.00277,80,0.199
"50",2.45,3,0.00283,82,0.203
"51",2.5,3,0.0029,83,0.207
"52",2.55,3,0.00296,85,0.211
"53",2.6,3,0.00302,87,0.215
"54",2.65,3,0.00308,89,0.219
"55",2.7,4,0.00315,91,0.224
"56",2.75,4,0.00321,92,0.228
"57",2.8,4,0.00327,94,0.232
"58",2.85,4,0.00334,96,0.236
"59",2.9,4,0.0034,97,0.24
"60",2.95,4,0.00346,99,0.244
"61",3,4,0.00353,101,0.249
"62",3.05,4,0.00359,103,0.253
"63",3.1,4,0.00365,105,0.257
"64",3.15,4,0.00371,106,0.261
"65",3.2,4,0.00377,108,0.265
"66",3.25,4,0.00383,109,0.269
"67",3.3,4,0.00389,111,0.274
"68",3.35,4,0.00394,112,0.278
"69",3.4,4,0.004,113,0.282
"70",3.45,4,0.00405,115,0.286
"71",3.5,5,0.00412,117,0.29
"72",3.55,5,0.00418,119,0.294
"73",3.6,5,0.00424,121,0.299
"74",3.65,5,0.0043,122,0.303
"75",3.7,5,0.00437,124,0.307
"76",3.75,5,0.00442,126,0.311
"77",3.8,5,0.00449,128,0.315
"78",3.85,5,0.00455,130,0.319
"79",3.9,5,0.00461,131,0.324
"80",3.95,5,0.00467,133,0.328
"81",4,5,0.00473,134,0.332
"82",4.05,5,0.00479,136,0.336
"83",4.1,5,0.00486,138,0.34
"84",4.15,5,0.00492,140,0.344
"85",4.2,5,0.00498,141,0.349
"86",4.25,6,0.00504,143,0.353
"87",4.3,6,0.0051,144,0.357
"88",4.35,6,0.00516,146,0.361
"89",4.4,6,0.00522,148,0.365
"90",4.45,6,0.00528,150,0.369
"91",4.5,6,0.00534,151,0.374
"92",4.55,6,0.0054,153,0.378
"93",4.6,6,0.00546,154,0.382
"94",4.65,6,0.00552,156,0.386
"95",4.7,6,0.00559,158,0.39
"96",4.75,6,0.00565,160,0.394
"97",4.8,6,0.00571,161,0.399
"98",4.85,6,0.00577,163,0.403
"99",4.9,6,0.00583,164,0.407
"100",4.95,6,0.0059,166,0.411
"101",5,7,0.00596,168,0.415
"102",5.05,7,0.00602,170,0.419
"103",5.1,7,0.00608,171,0.424
"104",5.15,7,0.00614,173,0.428
"105",5.2,7,0.0062,174,0.432
"106",5.25,7,0.00626,176,0.436
"107",5.3,7,0.00632,178,0.44
"108",5.35,7,0.00638,180,0.444
"109",5.4,7,0.00644,181,0.449
"110",5.45,7,0.00649,183,0.453
"111",5.5,7,0.00655,185,0.457
"112",5.55,7,0.00661,186,0.461
"113",5.6,7,0.00667,188,0.465
"114",5.65,7,0.00673,189,0.469
"115",5.7,7,0.00679,191,0.474
"116",5.75,7,0.00685,193,0.478
"117",5.8,8,0.00691,194,0.482
"118",5.85,8,0.00697,196,0.486
"119",5.9,8,0.00704,197,0.49
"120",5.95,8,0.0071,199,0.494
"121",6,8,0.00716,201,0.499
"122",6.05,8,0.00722,203,0.503
"123",6.1,8,0.00728,204,0.507
"124",6.15,8,0.00734,205,0.511
"125",6.2,8,0.0074,207,0.515
"126",6.25,8,0.00746,209,0.519
"127",6.3,8,0.00752,211,0.524
"128",6.35,8,0.00758,212,0.528
"129",6.4,8,0.00764,213,0.532
"130",6.45,8,0.0077,215,0.536
"131",6.5,8,0.00777,217,0.54
"132",6.55,8,0.00782,219,0.544
"133",6.6,9,0.00789,220,0.549
"134",6.65,9,0.00794,222,0.553
"135",6.7,9,0.00801,223,0.557
"136",6.75,9,0.00807,225,0.561
"137",6.8,9,0.00813,227,0.565
"138",6.85,9,0.00819,228,0.57
"139",6.9,9,0.00825,230,0.574
"140",6.95,9,0.00832,232,0.578
"141",7,9,0.00838,234,0.582
"142",7.05,9,0.00844,235,0.586
"143",7.1,9,0.0085,236,0.59
"144",7.15,9,0.00856,238,0.594
"145",7.2,9,0.00862,239,0.599
"146",7.25,9,0.00868,241,0.603
"147",7.3,9,0.00874,242,0.607
"148",7.35,9,0.0088,244,0.611
"149",7.4,10,0.00886,246,0.615
"150",7.45,10,0.00892,248,0.62
"151",7.5,10,0.00898,249,0.624
"152",7.55,10,0.00904,251,0.628
"153",7.6,10,0.00911,252,0.632
"154",7.65,10,0.00917,254,0.636
"155",7.7,10,0.00923,255,0.64
"156",7.75,10,0.00929,257,0.644
"157",7.8,10,0.00935,258,0.649
"158",7.85,10,0.00942,260,0.653
"159",7.9,10,0.00948,262,0.657
"160",7.95,10,0.00954,264,0.661
"161",8,10,0.00961,265,0.665
"162",8.05,10,0.00967,267,0.669
"163",8.1,10,0.00973,268,0.674
"164",8.15,10,0.00979,270,0.678
"165",8.2,11,0.00985,271,0.682
"166",8.25,11,0.00991,272,0.686
"167",8.3,11,0.00998,274,0.69
"168",8.35,11,0.01004,277,0.694
"169",8.4,11,0.0101,278,0.699
"170",8.45,11,0.01016,279,0.703
"171",8.5,11,0.01022,281,0.707
"172",8.55,11,0.01029,283,0.711
"173",8.6,11,0.01035,284,0.715
"174",8.65,11,0.01041,285,0.72
"175",8.7,11,0.01047,287,0.724
"176",8.75,11,0.01053,289,0.728
"177",8.8,11,0.01059,290,0.732
"178",8.85,11,0.01066,292,0.736
"179",8.9,11,0.01072,293,0.74
"180",8.95,11,0.01078,295,0.744
"181",9,11,0.01084,297,0.749
"182",9.05,12,0.01091,298,0.753
"183",9.1,12,0.01097,299,0.757
"184",9.15,12,0.01103,301,0.761
"185",9.2,12,0.01109,303,0.765
"186",9.25,12,0.01115,304,0.769
"187",9.3,12,0.01121,305,0.774
"188",9.35,12,0.01127,307,0.778
"189",9.4,12,0.01134,309,0.782
"190",9.45,12,0.0114,310,0.786
"191",9.5,12,0.01146,311,0.79
"192",9.55,12,0.01152,313,0.794
"193",9.6,12,0.01158,314,0.799
"194",9.65,12,0.01165,316,0.803
"195",9.7,12,0.01171,317,0.807
"196",9.75,12,0.01177,319,0.811
"197",9.8,12,0.01183,321,0.815
"198",9.85,12,0.0119,322,0.82
"199",9.9,13,0.01196,323,0.824
"200",9.95,13,0.01202,325,0.828
"201",10,13,0.01209,327,0.832
"202",10.05,13,0.01215,328,0.836
"203",10.1,13,0.01222,330,0.84
"204",10.15,13,0.01228,331,0.844
"205",10.2,13,0.01234,333,0.849
"206",10.25,13,0.0124,334,0.853
"207",10.3,13,0.01247,336,0.857
"208",10.35,13,0.01253,337,0.861
"209",10.4,13,0.0126,338,0.865
"210",10.45,13,0.01266,340,0.869
"211",10.5,13,0.01272,342,0.874
"212",10.55,13,0.01278,343,0.878
"213",10.6,13,0.01285,344,0.882
"214",10.65,13,0.01291,346,0.886
"215",10.7,13,0.01297,347,0.89
"216",10.75,14,0.01303,349,0.894
"217",10.8,14,0.0131,350,0.899
"218",10.85,14,0.01316,352,0.903
"219",10.9,14,0.01322,353,0.907
"220",10.95,14,0.01328,354,0.911
"221",11,14,0.01335,356,0.915
"222",11.05,14,0.01341,357,0.92
"223",11.1,14,0.01347,358,0.924
"224",11.15,14,0.01353,360,0.928
"225",11.2,14,0.0136,362,0.932
"226",11.25,14,0.01366,363,0.936
"227",11.3,14,0.01373,364,0.94
