"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,8e-05,6,0
"2",0.05,0,8e-05,6,0.002
"3",0.1,0,8e-05,6,0.007
"4",0.15,0,9e-05,6,0.011
"5",0.2,0,0.00015,9,0.015
"6",0.25,0,0.00023,11,0.019
"7",0.3,1,3e-04,13,0.023
"8",0.35,1,0.00037,15,0.027
"9",0.4,1,0.00044,18,0.032
"10",0.45,1,0.00052,20,0.036
"11",0.5,1,0.00058,23,0.04
"12",0.55,1,0.00065,25,0.044
"13",0.6,1,0.00073,28,0.048
"14",0.65,1,0.00079,30,0.052
"15",0.7,1,0.00087,32,0.057
"16",0.75,1,0.00093,34,0.061
"17",0.8,1,0.001,36,0.065
"18",0.85,1,0.00108,38,0.069
"19",0.9,2,0.00114,41,0.073
"20",0.95,2,0.00121,43,0.077
"21",1,2,0.00128,46,0.082
"22",1.05,2,0.00135,48,0.086
"23",1.1,2,0.00142,50,0.09
"24",1.15,2,0.00149,52,0.094
"25",1.2,2,0.00156,54,0.098
"26",1.25,2,0.00162,56,0.103
"27",1.3,2,0.0017,58,0.107
"28",1.35,2,0.00176,60,0.111
"29",1.4,2,0.00183,63,0.115
"30",1.45,3,0.0019,65,0.119
"31",1.5,3,0.00196,67,0.123
"32",1.55,3,0.00203,70,0.127
"33",1.6,3,0.0021,72,0.132
"34",1.65,3,0.00217,74,0.136
"35",1.7,3,0.00224,76,0.14
"36",1.75,3,0.0023,78,0.144
"37",1.8,3,0.00237,80,0.148
"38",1.85,3,0.00244,83,0.152
"39",1.9,3,0.0025,85,0.157
"40",1.95,3,0.00257,87,0.161
"41",2,3,0.00264,89,0.165
"42",2.05,4,0.0027,91,0.169
"43",2.1,4,0.00277,93,0.173
"44",2.15,4,0.00284,95,0.177
"45",2.2,4,0.0029,97,0.182
"46",2.25,4,0.00297,99,0.186
"47",2.3,4,0.00304,102,0.19
"48",2.35,4,0.0031,103,0.194
"49",2.4,4,0.00317,105,0.198
"50",2.45,4,0.00324,108,0.202
"51",2.5,4,0.00331,110,0.207
"52",2.55,4,0.00337,112,0.211
"53",2.6,4,0.00344,114,0.215
"54",2.65,4,0.0035,116,0.219
"55",2.7,5,0.00357,119,0.223
"56",2.75,5,0.00364,120,0.227
"57",2.8,5,0.0037,123,0.232
"58",2.85,5,0.00377,125,0.236
"59",2.9,5,0.00383,127,0.24
"60",2.95,5,0.0039,129,0.244
"61",3,5,0.00397,131,0.248
"62",3.05,5,0.00403,133,0.253
"63",3.1,5,0.0041,135,0.257
"64",3.15,5,0.00416,137,0.261
"65",3.2,5,0.00422,139,0.265
"66",3.25,5,0.00429,141,0.269
"67",3.3,6,0.00435,143,0.273
"68",3.35,6,0.00441,145,0.277
"69",3.4,6,0.00448,148,0.282
"70",3.45,6,0.00454,149,0.286
"71",3.5,6,0.00461,151,0.29
"72",3.55,6,0.00467,153,0.294
"73",3.6,6,0.00474,156,0.298
"74",3.65,6,0.0048,158,0.303
"75",3.7,6,0.00487,159,0.307
"76",3.75,6,0.00493,161,0.311
"77",3.8,6,0.005,164,0.315
"78",3.85,6,0.00506,165,0.319
"79",3.9,6,0.00512,167,0.323
"80",3.95,7,0.00519,170,0.327
"81",4,7,0.00525,171,0.332
"82",4.05,7,0.00532,173,0.336
"83",4.1,7,0.00538,175,0.34
"84",4.15,7,0.00544,177,0.344
"85",4.2,7,0.0055,179,0.348
"86",4.25,7,0.00557,181,0.353
"87",4.3,7,0.00563,183,0.357
"88",4.35,7,0.0057,185,0.361
"89",4.4,7,0.00576,187,0.365
"90",4.45,7,0.00582,189,0.369
"91",4.5,7,0.00589,191,0.373
"92",4.55,7,0.00595,193,0.377
"93",4.6,8,0.00602,195,0.382
"94",4.65,8,0.00608,197,0.386
"95",4.7,8,0.00614,199,0.39
"96",4.75,8,0.00621,201,0.394
"97",4.8,8,0.00628,203,0.398
"98",4.85,8,0.00634,205,0.403
"99",4.9,8,0.00641,207,0.407
"100",4.95,8,0.00647,209,0.411
"101",5,8,0.00654,211,0.415
"102",5.05,8,0.0066,213,0.419
"103",5.1,8,0.00666,215,0.423
"104",5.15,8,0.00673,217,0.427
"105",5.2,9,0.00679,219,0.432
"106",5.25,9,0.00685,221,0.436
"107",5.3,9,0.00692,223,0.44
"108",5.35,9,0.00699,225,0.444
"109",5.4,9,0.00705,227,0.448
"110",5.45,9,0.00712,229,0.453
"111",5.5,9,0.00718,231,0.457
"112",5.55,9,0.00724,233,0.461
"113",5.6,9,0.00731,235,0.465
"114",5.65,9,0.00737,237,0.469
"115",5.7,9,0.00743,238,0.473
"116",5.75,9,0.0075,241,0.477
"117",5.8,9,0.00756,242,0.482
"118",5.85,9,0.00763,244,0.486
"119",5.9,10,0.00769,246,0.49
"120",5.95,10,0.00775,248,0.494
"121",6,10,0.00782,250,0.498
"122",6.05,10,0.00788,252,0.502
"123",6.1,10,0.00794,254,0.507
"124",6.15,10,0.00801,256,0.511
"125",6.2,10,0.00807,258,0.515
"126",6.25,10,0.00813,260,0.519
"127",6.3,10,0.0082,262,0.523
"128",6.35,10,0.00826,263,0.527
"129",6.4,10,0.00833,265,0.532
"130",6.45,10,0.00839,267,0.536
"131",6.5,10,0.00846,269,0.54
"132",6.55,11,0.00852,271,0.544
"133",6.6,11,0.00858,272,0.548
"134",6.65,11,0.00865,274,0.553
"135",6.7,11,0.00871,277,0.557
"136",6.75,11,0.00878,279,0.561
"137",6.8,11,0.00884,280,0.565
"138",6.85,11,0.0089,282,0.569
"139",6.9,11,0.00897,284,0.573
"140",6.95,11,0.00904,286,0.577
"141",7,11,0.0091,287,0.582
"142",7.05,11,0.00916,289,0.586
"143",7.1,11,0.00923,291,0.59
"144",7.15,11,0.00929,293,0.594
"145",7.2,11,0.00935,295,0.598
"146",7.25,11,0.00942,297,0.602
"147",7.3,12,0.00948,299,0.607
"148",7.35,12,0.00955,300,0.611
"149",7.4,12,0.00962,302,0.615
"150",7.45,12,0.00968,304,0.619
"151",7.5,12,0.00974,305,0.623
"152",7.55,12,0.0098,307,0.627
"153",7.6,12,0.00986,309,0.632
"154",7.65,12,0.00992,311,0.636
"155",7.7,12,0.00999,312,0.64
"156",7.75,12,0.01005,314,0.644
"157",7.8,12,0.01012,315,0.648
"158",7.85,12,0.01018,317,0.653
"159",7.9,12,0.01024,319,0.657
"160",7.95,12,0.01031,321,0.661
"161",8,12,0.01037,322,0.665
"162",8.05,13,0.01044,324,0.669
"163",8.1,13,0.01051,326,0.673
"164",8.15,13,0.01057,328,0.677
"165",8.2,13,0.01063,330,0.682
"166",8.25,13,0.0107,331,0.686
"167",8.3,13,0.01077,333,0.69
"168",8.35,13,0.01084,334,0.694
"169",8.4,13,0.0109,336,0.698
"170",8.45,13,0.01097,338,0.702
"171",8.5,13,0.01103,340,0.707
"172",8.55,13,0.01111,341,0.711
"173",8.6,13,0.01117,342,0.715
"174",8.65,13,0.01124,344,0.719
"175",8.7,13,0.01131,346,0.723
"176",8.75,13,0.01138,348,0.727
"177",8.8,14,0.01144,349,0.732
"178",8.85,14,0.01151,350,0.736
"179",8.9,14,0.01158,352,0.74
"180",8.95,14,0.01165,354,0.744
"181",9,14,0.01171,355,0.748
"182",9.05,14,0.01178,356,0.753
"183",9.1,14,0.01185,358,0.757
"184",9.15,14,0.01192,360,0.761
"185",9.2,14,0.012,361,0.765
"186",9.25,14,0.01206,362,0.769
"187",9.3,14,0.01214,364,0.773
"188",9.35,14,0.01221,366,0.777
"189",9.4,14,0.01228,367,0.782
"190",9.45,14,0.01235,368,0.786
"191",9.5,14,0.01243,370,0.79
"192",9.55,14,0.0125,371,0.794
"193",9.6,14,0.01258,372,0.798
"194",9.65,14,0.01265,374,0.802
"195",9.7,15,0.01273,375,0.807
"196",9.75,15,0.01281,377,0.811
"197",9.8,15,0.01288,378,0.815
"198",9.85,15,0.01296,379,0.819
"199",9.9,15,0.01304,381,0.823
"200",9.95,15,0.01311,381,0.827
"201",10,15,0.01319,383,0.832
"202",10.05,15,0.01327,383,0.836
"203",10.1,15,0.01335,385,0.84
"204",10.15,15,0.01343,385,0.844
"205",10.2,15,0.01351,387,0.848
"206",10.25,15,0.01359,387,0.852
"207",10.3,15,0.01367,388,0.857
"208",10.35,15,0.01376,389,0.861
"209",10.4,15,0.01384,390,0.865
"210",10.45,15,0.01393,391,0.869
"211",10.5,15,0.01402,391,0.873
"212",10.55,15,0.0141,392,0.877
"213",10.6,15,0.01419,393,0.882
"214",10.65,15,0.01428,393,0.886
"215",10.7,15,0.01438,394,0.89
"216",10.75,15,0.01448,395,0.894
"217",10.8,15,0.01458,395,0.898
"218",10.85,15,0.01467,395,0.903
"219",10.9,15,0.01477,396,0.907
"220",10.95,15,0.01487,397,0.911
"221",11,15,0.01497,397,0.915
"222",11.05,15,0.01507,397,0.919
"223",11.1,15,0.01517,397,0.923
"224",11.15,15,0.01528,397,0.927
"225",11.2,15,0.01539,397,0.932
"226",11.25,15,0.01549,398,0.936
"227",11.3,15,0.01561,398,0.94
"228",11.35,15,0.01573,398,0.944
"229",11.4,15,0.01584,398,0.948
"230",11.45,15,0.01596,398,0.952
"231",11.5,15,0.01608,397,0.957
"232",11.55,15,0.01621,397,0.961
"233",11.6,15,0.01634,397,0.965
"234",11.65,15,0.01647,397,0.969
"235",11.7,15,0.0166,397,0.973
"236",11.75,15,0.01674,396,0.977
"237",11.8,15,0.01687,395,0.982
"238",11.85,15,0.01701,395,0.986
"239",11.9,15,0.01715,395,0.99
"240",11.95,15,0.0173,394,0.994
"241",12,15,0.01745,393,0.998
"242",12.05,15,0.0176,392,1.002
"243",12.1,15,0.01777,391,1.007
"244",12.15,15,0.01794,391,1.011
"245",12.2,15,0.01812,390,1.015
"246",12.25,15,0.01831,389,1.019
"247",12.3,15,0.0185,387,1.023
"248",12.35,15,0.01871,387,1.027
"249",12.4,15,0.01893,386,1.032
"250",12.45,15,0.01915,385,1.036
"251",12.5,15,0.01938,384,1.04
"252",12.55,15,0.01963,383,1.044
"253",12.6,15,0.01987,381,1.048
"254",12.65,15,0.02012,381,1.052
"255",12.7,15,0.02037,379,1.057
"256",12.75,15,0.02062,379,1.061
"257",12.8,15,0.02087,377,1.065
"258",12.85,15,0.02112,376,1.069
"259",12.9,15,0.02136,375,1.073
"260",12.95,14,0.0216,374,1.077
"261",13,14,0.02184,373,1.082
"262",13.05,14,0.02208,372,1.086
"263",13.1,14,0.02232,371,1.09
"264",13.15,14,0.02255,370,1.094
"265",13.2,14,0.02278,369,1.098
"266",13.25,14,0.02301,368,1.103
"267",13.3,14,0.02323,367,1.107
"268",13.35,14,0.02345,366,1.111
"269",13.4,14,0.02368,366,1.115
"270",13.45,14,0.02389,365,1.119
"271",13.5,14,0.02411,364,1.123
"272",13.55,14,0.02433,364,1.127
"273",13.6,14,0.02454,363,1.132
"274",13.65,14,0.02476,363,1.136
"275",13.7,14,0.02497,362,1.14
"276",13.75,14,0.02518,362,1.144
"277",13.8,14,0.02538,361,1.148
"278",13.85,14,0.02559,360,1.153
"279",13.9,14,0.0258,360,1.157
"280",13.95,14,0.026,359,1.161
"281",14,14,0.0262,359,1.165
"282",14.05,14,0.0264,358,1.169
"283",14.1,14,0.02659,358,1.173
"284",14.15,14,0.02679,358,1.177
