"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,5,0
"2",0.05,0,0,5,0.003
"3",0.1,0,0,5,0.007
"4",0.15,0,0,5,0.011
"5",0.2,0,0,9,0.015
"6",0.25,0,0,12,0.019
"7",0.3,1,0,15,0.024
"8",0.35,1,0,18,0.028
"9",0.4,1,0,21,0.032
"10",0.45,1,0,24,0.036
"11",0.5,1,0,28,0.04
"12",0.55,1,0,30,0.044
"13",0.6,1,0,34,0.048
"14",0.65,1,0,37,0.053
"15",0.7,2,0,40,0.057
"16",0.75,2,0,43,0.061
"17",0.8,2,0,46,0.065
"18",0.85,2,0,49,0.069
"19",0.9,2,0,52,0.073
"20",0.95,2,0,55,0.078
"21",1,2,0,58,0.082
"22",1.05,2,0,61,0.086
"23",1.1,2,0,64,0.09
"24",1.15,3,0,67,0.094
"25",1.2,3,0,70,0.098
"26",1.25,3,0,73,0.103
"27",1.3,3,0,76,0.107
"28",1.35,3,0,79,0.111
"29",1.4,3,0,82,0.115
"30",1.45,3,0,85,0.119
"31",1.5,3,0,88,0.123
"32",1.55,4,0,91,0.128
"33",1.6,4,0,94,0.132
"34",1.65,4,0,97,0.136
"35",1.7,4,0,100,0.14
"36",1.75,4,0,103,0.144
"37",1.8,4,0,105,0.148
"38",1.85,4,0,109,0.153
"39",1.9,4,0,111,0.157
"40",1.95,4,0,115,0.161
"41",2,5,0,117,0.165
"42",2.05,5,0,120,0.169
"43",2.1,5,0,123,0.173
"44",2.15,5,0,126,0.178
"45",2.2,5,0,129,0.182
"46",2.25,5,0,132,0.186
"47",2.3,5,0,135,0.19
"48",2.35,5,0,138,0.194
"49",2.4,5,0,141,0.198
"50",2.45,6,0,144,0.203
"51",2.5,6,0,146,0.207
"52",2.55,6,0,150,0.211
"53",2.6,6,0,152,0.215
"54",2.65,6,0,156,0.219
"55",2.7,6,0,158,0.223
"56",2.75,6,0,161,0.228
"57",2.8,6,0,164,0.232
"58",2.85,6,0,167,0.236
"59",2.9,7,0,170,0.24
"60",2.95,7,0,172,0.244
"61",3,7,0,175,0.248
"62",3.05,7,0,179,0.253
"63",3.1,7,0,181,0.257
"64",3.15,7,0,184,0.261
"65",3.2,7,0,187,0.265
"66",3.25,7,0,189,0.269
"67",3.3,7,0,193,0.273
"68",3.35,8,0,195,0.278
"69",3.4,8,0,198,0.282
"70",3.45,8,0,201,0.286
"71",3.5,8,0,204,0.29
"72",3.55,8,0,207,0.294
"73",3.6,8,0,209,0.298
"74",3.65,8,0,213,0.303
"75",3.7,8,0,215,0.307
"76",3.75,8,0,218,0.311
"77",3.8,9,0,221,0.315
"78",3.85,9,0,223,0.319
"79",3.9,9,0,226,0.323
"80",3.95,9,0,229,0.328
"81",4,9,0,232,0.332
"82",4.05,9,0,235,0.336
