"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00026,2,0
"2",0.05,0,0.00026,2,0.002
"3",0.1,0,0.00026,2,0.007
"4",0.15,0,0.00026,2,0.011
"5",0.2,0,0.00026,2,0.015
"6",0.25,0,0.00027,3,0.019
"7",0.3,0,0.00033,5,0.023
"8",0.35,0,0.00038,8,0.028
"9",0.4,0,0.00043,10,0.032
"10",0.45,0,0.00049,13,0.036
"11",0.5,1,0.00054,15,0.04
"12",0.55,1,6e-04,17,0.044
"13",0.6,1,0.00065,20,0.048
"14",0.65,1,7e-04,22,0.052
"15",0.7,1,0.00076,25,0.057
"16",0.75,1,0.00081,28,0.061
"17",0.8,1,0.00087,30,0.065
"18",0.85,1,0.00092,32,0.069
"19",0.9,1,0.00097,34,0.073
"20",0.95,1,0.00103,37,0.078
"21",1,2,0.00109,39,0.082
"22",1.05,2,0.00114,42,0.086
"23",1.1,2,0.0012,44,0.09
"24",1.15,2,0.00125,46,0.094
"25",1.2,2,0.0013,48,0.098
"26",1.25,2,0.00136,51,0.103
"27",1.3,2,0.00141,54,0.107
"28",1.35,2,0.00147,56,0.111
"29",1.4,2,0.00152,58,0.115
"30",1.45,2,0.00158,60,0.119
"31",1.5,2,0.00163,63,0.123
"32",1.55,3,0.00168,65,0.127
"33",1.6,3,0.00174,68,0.132
"34",1.65,3,0.00179,70,0.136
"35",1.7,3,0.00185,72,0.14
"36",1.75,3,0.0019,74,0.144
"37",1.8,3,0.00196,77,0.148
"38",1.85,3,0.00201,79,0.152
"39",1.9,3,0.00206,81,0.157
"40",1.95,3,0.00212,83,0.161
"41",2,3,0.00217,85,0.165
"42",2.05,3,0.00222,88,0.169
"43",2.1,3,0.00228,90,0.173
"44",2.15,4,0.00232,92,0.177
"45",2.2,4,0.00237,94,0.182
"46",2.25,4,0.00242,97,0.186
"47",2.3,4,0.00247,99,0.19
"48",2.35,4,0.00252,101,0.194
"49",2.4,4,0.00257,103,0.198
"50",2.45,4,0.00263,105,0.202
"51",2.5,4,0.00268,107,0.207
"52",2.55,4,0.00273,109,0.211
"53",2.6,4,0.00278,112,0.215
"54",2.65,4,0.00283,114,0.219
"55",2.7,4,0.00289,116,0.223
"56",2.75,5,0.00294,119,0.228
"57",2.8,5,0.003,121,0.232
"58",2.85,5,0.00305,123,0.236
"59",2.9,5,0.0031,126,0.24
"60",2.95,5,0.00316,128,0.244
"61",3,5,0.00321,130,0.248
"62",3.05,5,0.00327,132,0.253
