"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,4e-05,3,0
"2",0.05,0,4e-05,3,0
"3",0.1,0,4e-05,3,0.004
"4",0.15,0,4e-05,3,0.008
"5",0.2,0,6e-05,4,0.012
"6",0.25,0,0.00012,8,0.017
"7",0.3,0,0.00018,11,0.021
"8",0.35,1,0.00023,13,0.025
"9",0.4,1,0.00029,17,0.029
"10",0.45,1,0.00033,20,0.033
"11",0.5,1,0.00039,23,0.037
"12",0.55,1,0.00043,26,0.041
"13",0.6,1,0.00048,30,0.046
"14",0.65,1,0.00053,33,0.05
"15",0.7,1,0.00058,36,0.054
"16",0.75,2,0.00062,39,0.058
"17",0.8,2,0.00068,42,0.062
"18",0.85,2,0.00072,46,0.066
"19",0.9,2,0.00077,49,0.071
"20",0.95,2,0.00082,52,0.075
"21",1,2,0.00086,55,0.079
"22",1.05,2,0.00091,58,0.083
"23",1.1,2,0.00096,61,0.087
"24",1.15,2,0.001,64,0.091
"25",1.2,3,0.00105,67,0.096
"26",1.25,3,0.0011,70,0.1
"27",1.3,3,0.00114,74,0.104
"28",1.35,3,0.00119,77,0.108
"29",1.4,3,0.00124,80,0.112
"30",1.45,3,0.00128,83,0.116
"31",1.5,3,0.00133,87,0.121
"32",1.55,3,0.00138,89,0.125
"33",1.6,4,0.00143,93,0.129
"34",1.65,4,0.00147,95,0.133
"35",1.7,4,0.00152,99,0.137
"36",1.75,4,0.00156,101,0.141
"37",1.8,4,0.00161,105,0.146
"38",1.85,4,0.00165,107,0.15
"39",1.9,4,0.0017,110,0.154
"40",1.95,4,0.00175,113,0.158
"41",2,4,0.00179,116,0.162
"42",2.05,5,0.00184,119,0.167
"43",2.1,5,0.00188,122,0.171
"44",2.15,5,0.00192,126,0.175
"45",2.2,5,0.00197,128,0.179
"46",2.25,5,0.00202,131,0.183
"47",2.3,5,0.00207,134,0.187
"48",2.35,5,0.00211,137,0.191
"49",2.4,5,0.00215,140,0.196
"50",2.45,6,0.0022,143,0.2
"51",2.5,6,0.00225,146,0.204
"52",2.55,6,0.00229,149,0.208
"53",2.6,6,0.00234,152,0.212
"54",2.65,6,0.00238,155,0.217
"55",2.7,6,0.00242,158,0.221
"56",2.75,6,0.00247,160,0.225
"57",2.8,6,0.00252,164,0.229
"58",2.85,6,0.00256,166,0.233
"59",2.9,7,0.00261,170,0.237
"60",2.95,7,0.00265,172,0.241
"61",3,7,0.0027,175,0.246
"62",3.05,7,0.00275,179,0.25
"63",3.1,7,0.00279,181,0.254
"64",3.15,7,0.00284,185,0.258
"65",3.2,7,0.00289,187,0.262
"66",3.25,7,0.00293,190,0.266
"67",3.3,7,0.00298,193,0.271
"68",3.35,8,0.00302,196,0.275
"69",3.4,8,0.00307,199,0.279
"70",3.45,8,0.00312,202,0.283
"71",3.5,8,0.00317,205,0.287
"72",3.55,8,0.00321,208,0.291
"73",3.6,8,0.00326,211,0.296
"74",3.65,8,0.0033,214,0.3
"75",3.7,8,0.00335,217,0.304
"76",3.75,9,0.00339,219,0.308
"77",3.8,9,0.00344,223,0.312
"78",3.85,9,0.00349,225,0.316
"79",3.9,9,0.00353,228,0.321
"80",3.95,9,0.00358,231,0.325
"81",4,9,0.00362,234,0.329
"82",4.05,9,0.00367,237,0.333
"83",4.1,9,0.00372,240,0.337
"84",4.15,9,0.00376,242,0.341
"85",4.2,10,0.00381,246,0.346
"86",4.25,10,0.00385,248,0.35
"87",4.3,10,0.0039,251,0.354
"88",4.35,10,0.00395,254,0.358
"89",4.4,10,0.00399,257,0.362
"90",4.45,10,0.00404,260,0.366
"91",4.5,10,0.00409,262,0.371
"92",4.55,10,0.00414,266,0.375
"93",4.6,10,0.00418,268,0.379
"94",4.65,11,0.00422,271,0.383
"95",4.7,11,0.00427,274,0.387
"96",4.75,11,0.00432,277,0.391
"97",4.8,11,0.00436,280,0.396
"98",4.85,11,0.00441,283,0.4
"99",4.9,11,0.00445,285,0.404
"100",4.95,11,0.0045,288,0.408
"101",5,11,0.00455,291,0.412
"102",5.05,11,0.00459,293,0.416
"103",5.1,11,0.00463,297,0.421
"104",5.15,12,0.00468,299,0.425
"105",5.2,12,0.00473,302,0.429
"106",5.25,12,0.00478,305,0.433
"107",5.3,12,0.00482,308,0.437
"108",5.35,12,0.00487,311,0.441
"109",5.4,12,0.00492,313,0.446
"110",5.45,12,0.00496,317,0.45
"111",5.5,12,0.00501,319,0.454
"112",5.55,12,0.00506,322,0.458
"113",5.6,13,0.00511,325,0.462
"114",5.65,13,0.00515,328,0.467
"115",5.7,13,0.0052,330,0.471
"116",5.75,13,0.00524,334,0.475
"117",5.8,13,0.00529,336,0.479
"118",5.85,13,0.00534,339,0.483
"119",5.9,13,0.00538,342,0.487
"120",5.95,13,0.00542,344,0.491
"121",6,13,0.00547,347,0.496
"122",6.05,14,0.00551,350,0.5
"123",6.1,14,0.00556,352,0.504
"124",6.15,14,0.0056,355,0.508
"125",6.2,14,0.00565,358,0.512
"126",6.25,14,0.0057,360,0.516
"127",6.3,14,0.00574,363,0.521
"128",6.35,14,0.00579,366,0.525
"129",6.4,14,0.00583,368,0.529
"130",6.45,14,0.00588,372,0.533
"131",6.5,15,0.00592,374,0.537
"132",6.55,15,0.00597,377,0.541
"133",6.6,15,0.00601,380,0.546
"134",6.65,15,0.00606,383,0.55
"135",6.7,15,0.0061,385,0.554
"136",6.75,15,0.00615,388,0.558
"137",6.8,15,0.0062,391,0.562
"138",6.85,15,0.00624,393,0.567
"139",6.9,15,0.00628,396,0.571
"140",6.95,15,0.00633,399,0.575
"141",7,16,0.00637,401,0.579
"142",7.05,16,0.00641,403,0.583
"143",7.1,16,0.00646,407,0.587
"144",7.15,16,0.00651,409,0.591
"145",7.2,16,0.00655,412,0.596
