"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-04,5,0
"2",0.05,0,1e-04,5,0.002
"3",0.1,0,1e-04,5,0.007
"4",0.15,0,1e-04,6,0.011
"5",0.2,0,0.00016,8,0.015
"6",0.25,0,0.00023,11,0.019
"7",0.3,1,0.00028,14,0.023
"8",0.35,1,0.00035,17,0.028
"9",0.4,1,0.00041,19,0.032
"10",0.45,1,0.00047,22,0.036
"11",0.5,1,0.00053,25,0.04
"12",0.55,1,0.00058,28,0.044
"13",0.6,1,0.00065,30,0.048
"14",0.65,1,7e-04,33,0.052
"15",0.7,1,0.00077,36,0.057
"16",0.75,1,0.00083,38,0.061
"17",0.8,2,0.00089,42,0.065
"18",0.85,2,0.00095,44,0.069
"19",0.9,2,0.00101,47,0.073
"20",0.95,2,0.00107,50,0.078
"21",1,2,0.00113,52,0.082
"22",1.05,2,0.00119,55,0.086
"23",1.1,2,0.00125,58,0.09
"24",1.15,2,0.00131,60,0.094
"25",1.2,2,0.00136,62,0.098
"26",1.25,3,0.00143,65,0.103
"27",1.3,3,0.00148,68,0.107
"28",1.35,3,0.00154,70,0.111
"29",1.4,3,0.0016,73,0.115
"30",1.45,3,0.00166,76,0.119
"31",1.5,3,0.00172,78,0.123
"32",1.55,3,0.00178,81,0.127
"33",1.6,3,0.00184,83,0.132
"34",1.65,3,0.00189,86,0.136
"35",1.7,3,0.00195,88,0.14
"36",1.75,4,0.002,91,0.144
"37",1.8,4,0.00205,93,0.148
"38",1.85,4,0.00211,95,0.152
"39",1.9,4,0.00216,97,0.157
"40",1.95,4,0.00221,100,0.161
"41",2,4,0.00227,103,0.165
"42",2.05,4,0.00233,105,0.169
"43",2.1,4,0.00239,107,0.173
"44",2.15,4,0.00244,109,0.177
"45",2.2,4,0.0025,112,0.182
"46",2.25,4,0.00256,114,0.186
"47",2.3,5,0.00261,117,0.19
"48",2.35,5,0.00267,119,0.194
"49",2.4,5,0.00273,121,0.198
"50",2.45,5,0.00279,124,0.202
"51",2.5,5,0.00284,127,0.207
"52",2.55,5,0.0029,129,0.211
"53",2.6,5,0.00296,132,0.215
"54",2.65,5,0.00302,134,0.219
"55",2.7,5,0.00308,136,0.223
"56",2.75,5,0.00314,139,0.228
"57",2.8,5,0.0032,142,0.232
"58",2.85,6,0.00325,144,0.236
"59",2.9,6,0.00332,146,0.24
"60",2.95,6,0.00337,149,0.244
"61",3,6,0.00343,152,0.248
"62",3.05,6,0.0035,154,0.253
"63",3.1,6,0.00356,156,0.257
"64",3.15,6,0.00361,159,0.261
"65",3.2,6,0.00367,162,0.265
"66",3.25,6,0.00373,164,0.269
"67",3.3,6,0.00379,166,0.273
"68",3.35,7,0.00385,169,0.277
"69",3.4,7,0.00391,171,0.282
"70",3.45,7,0.00397,174,0.286
"71",3.5,7,0.00403,177,0.29
"72",3.55,7,0.00408,179,0.294
"73",3.6,7,0.00414,181,0.298
"74",3.65,7,0.0042,184,0.303
"75",3.7,7,0.00426,186,0.307
"76",3.75,7,0.00432,189,0.311
"77",3.8,7,0.00438,191,0.315
