"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,-4e-05,5,0
"2",0.05,0,-4e-05,5,0.003
"3",0.1,0,-4e-05,5,0.007
"4",0.15,0,-3e-05,5,0.011
"5",0.2,0,3e-05,8,0.015
"6",0.25,0,9e-05,11,0.019
"7",0.3,1,0.00015,14,0.023
"8",0.35,1,0.00021,17,0.028
"9",0.4,1,0.00026,19,0.032
"10",0.45,1,0.00031,22,0.036
"11",0.5,1,0.00037,25,0.04
"12",0.55,1,0.00042,28,0.044
"13",0.6,1,0.00047,30,0.048
"14",0.65,1,0.00052,33,0.053
"15",0.7,1,0.00058,36,0.057
"16",0.75,1,0.00063,38,0.061
"17",0.8,2,0.00068,41,0.065
"18",0.85,2,0.00073,44,0.069
"19",0.9,2,0.00079,46,0.073
"20",0.95,2,0.00084,49,0.078
"21",1,2,0.00089,52,0.082
"22",1.05,2,0.00094,54,0.086
"23",1.1,2,0.00099,57,0.09
"24",1.15,2,0.00105,60,0.094
"25",1.2,2,0.0011,62,0.098
"26",1.25,3,0.00116,65,0.103
"27",1.3,3,0.00121,68,0.107
"28",1.35,3,0.00126,70,0.111
"29",1.4,3,0.00132,73,0.115
"30",1.45,3,0.00137,76,0.119
"31",1.5,3,0.00143,79,0.123
"32",1.55,3,0.00149,81,0.128
"33",1.6,3,0.00154,84,0.132
"34",1.65,3,0.00159,87,0.136
"35",1.7,3,0.00165,90,0.14
"36",1.75,4,0.0017,93,0.144
"37",1.8,4,0.00176,95,0.148
"38",1.85,4,0.00182,98,0.153
"39",1.9,4,0.00187,101,0.157
"40",1.95,4,0.00193,104,0.161
"41",2,4,0.00198,106,0.165
"42",2.05,4,0.00204,109,0.169
"43",2.1,4,0.00209,112,0.173
"44",2.15,4,0.00215,115,0.178
"45",2.2,5,0.0022,117,0.182
"46",2.25,5,0.00225,120,0.186
"47",2.3,5,0.00231,123,0.19
"48",2.35,5,0.00236,126,0.194
"49",2.4,5,0.00242,129,0.198
"50",2.45,5,0.00247,131,0.203
"51",2.5,5,0.00253,134,0.207
"52",2.55,5,0.00259,137,0.211
"53",2.6,5,0.00264,140,0.215
"54",2.65,6,0.0027,143,0.219
"55",2.7,6,0.00275,146,0.223
"56",2.75,6,0.00281,149,0.228
"57",2.8,6,0.00287,152,0.232
"58",2.85,6,0.00292,154,0.236
"59",2.9,6,0.00298,157,0.24
"60",2.95,6,0.00304,160,0.244
"61",3,6,0.00309,162,0.248
"62",3.05,6,0.00314,166,0.253
"63",3.1,7,0.0032,168,0.257
"64",3.15,7,0.00326,172,0.261
"65",3.2,7,0.00332,174,0.265
"66",3.25,7,0.00337,177,0.269
"67",3.3,7,0.00343,180,0.273
"68",3.35,7,0.00349,183,0.278
"69",3.4,7,0.00354,186,0.282
"70",3.45,7,0.0036,189,0.286
"71",3.5,7,0.00366,191,0.29
"72",3.55,8,0.00371,194,0.294
"73",3.6,8,0.00376,197,0.298
"74",3.65,8,0.00383,200,0.303
"75",3.7,8,0.00388,203,0.307
"76",3.75,8,0.00394,205,0.311
"77",3.8,8,0.004,209,0.315
"78",3.85,8,0.00405,211,0.319
"79",3.9,8,0.00412,214,0.323
"80",3.95,8,0.00417,217,0.328
"81",4,9,0.00423,219,0.332
"82",4.05,9,0.00428,222,0.336
"83",4.1,9,0.00434,225,0.34
"84",4.15,9,0.00439,228,0.344
"85",4.2,9,0.00445,231,0.348
"86",4.25,9,0.00451,234,0.353
"87",4.3,9,0.00457,236,0.357
"88",4.35,9,0.00462,239,0.361
"89",4.4,9,0.00468,242,0.365
"90",4.45,9,0.00474,245,0.369
"91",4.5,10,0.0048,248,0.373
"92",4.55,10,0.00485,250,0.378
"93",4.6,10,0.00491,253,0.382
"94",4.65,10,0.00497,256,0.386
"95",4.7,10,0.00503,258,0.39
"96",4.75,10,0.00508,262,0.394
"97",4.8,10,0.00514,264,0.398
"98",4.85,10,0.0052,267,0.403
"99",4.9,10,0.00525,270,0.407
"100",4.95,11,0.00531,272,0.411
