"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,3e-05,3,0
"2",0.05,0,3e-05,3,0
"3",0.1,0,3e-05,3,0.004
"4",0.15,0,3e-05,3,0.008
"5",0.2,0,7e-05,5,0.012
"6",0.25,0,0.00014,7,0.017
"7",0.3,0,0.00021,11,0.021
"8",0.35,1,0.00027,13,0.025
"9",0.4,1,0.00034,17,0.029
"10",0.45,1,4e-04,19,0.033
"11",0.5,1,0.00047,22,0.038
"12",0.55,1,0.00054,25,0.042
"13",0.6,1,0.00061,28,0.046
"14",0.65,1,0.00068,32,0.05
"15",0.7,1,0.00074,34,0.054
"16",0.75,1,0.00081,38,0.058
"17",0.8,2,0.00087,40,0.063
"18",0.85,2,0.00094,43,0.067
"19",0.9,2,0.00101,46,0.071
"20",0.95,2,0.00108,49,0.075
"21",1,2,0.00114,52,0.079
"22",1.05,2,0.00121,55,0.083
"23",1.1,2,0.00128,58,0.087
"24",1.15,2,0.00134,61,0.092
"25",1.2,2,0.00141,64,0.096
"26",1.25,3,0.00147,66,0.1
"27",1.3,3,0.00154,69,0.104
"28",1.35,3,0.0016,72,0.108
"29",1.4,3,0.00167,75,0.112
"30",1.45,3,0.00174,78,0.117
"31",1.5,3,0.0018,81,0.121
"32",1.55,3,0.00186,84,0.125
"33",1.6,3,0.00192,87,0.129
"34",1.65,3,0.00199,90,0.133
"35",1.7,4,0.00206,93,0.137
"36",1.75,4,0.00213,95,0.142
"37",1.8,4,0.00219,98,0.146
"38",1.85,4,0.00225,101,0.15
"39",1.9,4,0.00232,104,0.154
"40",1.95,4,0.00238,107,0.158
"41",2,4,0.00244,109,0.163
"42",2.05,4,0.00251,112,0.167
"43",2.1,4,0.00258,115,0.171
"44",2.15,5,0.00265,118,0.175
"45",2.2,5,0.00271,121,0.179
"46",2.25,5,0.00277,123,0.183
"47",2.3,5,0.00284,127,0.188
"48",2.35,5,0.00291,130,0.192
"49",2.4,5,0.00297,132,0.196
"50",2.45,5,0.00304,135,0.2
"51",2.5,5,0.0031,138,0.204
"52",2.55,5,0.00316,141,0.208
"53",2.6,6,0.00323,144,0.213
"54",2.65,6,0.00329,146,0.217
"55",2.7,6,0.00335,149,0.221
"56",2.75,6,0.00342,152,0.225
"57",2.8,6,0.00348,154,0.229
"58",2.85,6,0.00355,157,0.233
"59",2.9,6,0.00361,160,0.238
"60",2.95,6,0.00367,162,0.242
"61",3,6,0.00374,166,0.246
"62",3.05,7,0.0038,168,0.25
"63",3.1,7,0.00387,171,0.254
"64",3.15,7,0.00393,174,0.258
"65",3.2,7,0.00399,177,0.262
"66",3.25,7,0.00406,180,0.267
"67",3.3,7,0.00412,183,0.271
"68",3.35,7,0.00419,185,0.275
"69",3.4,7,0.00425,188,0.279
"70",3.45,7,0.00432,191,0.283
"71",3.5,7,0.00438,193,0.288
"72",3.55,8,0.00444,196,0.292
"73",3.6,8,0.00451,199,0.296
"74",3.65,8,0.00457,201,0.3
"75",3.7,8,0.00462,204,0.304
"76",3.75,8,0.00468,207,0.308
"77",3.8,8,0.00474,209,0.312
"78",3.85,8,0.0048,212,0.317
"79",3.9,8,0.00486,215,0.321
"80",3.95,8,0.00492,217,0.325
"81",4,9,0.00499,220,0.329
