"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00041,5,0
"2",0.05,0,0.00041,5,0
"3",0.1,0,0.00041,5,0.004
"4",0.15,0,0.00041,5,0.008
"5",0.2,0,0.00043,7,0.012
"6",0.25,0,5e-04,9,0.017
"7",0.3,0,0.00057,11,0.021
"8",0.35,1,0.00063,14,0.025
"9",0.4,1,0.00069,17,0.029
"10",0.45,1,0.00076,19,0.033
"11",0.5,1,0.00082,21,0.037
"12",0.55,1,0.00088,23,0.042
"13",0.6,1,0.00094,26,0.046
"14",0.65,1,0.001,29,0.05
"15",0.7,1,0.00107,31,0.054
"16",0.75,1,0.00113,34,0.058
"17",0.8,1,0.00119,36,0.062
"18",0.85,1,0.00126,38,0.067
"19",0.9,2,0.00131,40,0.071
"20",0.95,2,0.00138,43,0.075
"21",1,2,0.00144,45,0.079
"22",1.05,2,0.0015,48,0.083
"23",1.1,2,0.00156,50,0.087
"24",1.15,2,0.00162,52,0.092
"25",1.2,2,0.00168,54,0.096
"26",1.25,2,0.00174,57,0.1
"27",1.3,2,0.0018,59,0.104
"28",1.35,2,0.00187,61,0.108
"29",1.4,2,0.00193,64,0.112
"30",1.45,3,0.00199,66,0.117
"31",1.5,3,0.00206,69,0.121
"32",1.55,3,0.00212,71,0.125
"33",1.6,3,0.00218,73,0.129
"34",1.65,3,0.00224,76,0.133
"35",1.7,3,0.0023,78,0.137
"36",1.75,3,0.00236,81,0.142
"37",1.8,3,0.00243,83,0.146
"38",1.85,3,0.00248,85,0.15
"39",1.9,3,0.00254,87,0.154
"40",1.95,3,0.00261,90,0.158
"41",2,4,0.00267,92,0.162
"42",2.05,4,0.00273,94,0.167
"43",2.1,4,0.00279,96,0.171
"44",2.15,4,0.00284,99,0.175
"45",2.2,4,0.0029,101,0.179
"46",2.25,4,0.00296,103,0.183
"47",2.3,4,0.00302,105,0.187
"48",2.35,4,0.00308,107,0.192
"49",2.4,4,0.00313,110,0.196
"50",2.45,4,0.00319,112,0.2
"51",2.5,4,0.00325,114,0.204
"52",2.55,4,0.00331,116,0.208
"53",2.6,5,0.00337,119,0.212
"54",2.65,5,0.00343,121,0.217
"55",2.7,5,0.00349,123,0.221
"56",2.75,5,0.00355,126,0.225
"57",2.8,5,0.00361,128,0.229
"58",2.85,5,0.00366,130,0.233
"59",2.9,5,0.00372,132,0.237
"60",2.95,5,0.00378,134,0.242
"61",3,5,0.00384,136,0.246
"62",3.05,5,0.0039,138,0.25
"63",3.1,5,0.00396,141,0.254
"64",3.15,6,0.00401,143,0.258
"65",3.2,6,0.00408,146,0.262
"66",3.25,6,0.00413,148,0.267
"67",3.3,6,0.00419,150,0.271
"68",3.35,6,0.00425,152,0.275
"69",3.4,6,0.0043,154,0.279
"70",3.45,6,0.00437,156,0.283
"71",3.5,6,0.00442,159,0.287
"72",3.55,6,0.00448,161,0.292
"73",3.6,6,0.00454,163,0.296
"74",3.65,6,0.0046,166,0.3
"75",3.7,7,0.00466,168,0.304
"76",3.75,7,0.00472,170,0.308
"77",3.8,7,0.00478,172,0.312
"78",3.85,7,0.00483,174,0.317
"79",3.9,7,0.00489,177,0.321
"80",3.95,7,0.00493,178,0.325
"81",4,7,0.00499,180,0.329
"82",4.05,7,0.00505,182,0.333
"83",4.1,7,0.0051,185,0.337
"84",4.15,7,0.00516,187,0.342
"85",4.2,7,0.00522,189,0.346
"86",4.25,7,0.00528,191,0.35
"87",4.3,7,0.00534,193,0.354
"88",4.35,8,0.00539,195,0.358
"89",4.4,8,0.00545,197,0.362
"90",4.45,8,0.00551,199,0.367
"91",4.5,8,0.00556,201,0.371
"92",4.55,8,0.00562,204,0.375
"93",4.6,8,0.00568,206,0.379
"94",4.65,8,0.00573,208,0.383
"95",4.7,8,0.00579,211,0.387
"96",4.75,8,0.00585,213,0.392
"97",4.8,8,0.00591,215,0.396
"98",4.85,8,0.00597,217,0.4
"99",4.9,8,0.00602,219,0.404
"100",4.95,9,0.00608,221,0.408
"101",5,9,0.00614,223,0.412
"102",5.05,9,0.0062,225,0.417
"103",5.1,9,0.00625,228,0.421
"104",5.15,9,0.00631,230,0.425
"105",5.2,9,0.00637,232,0.429
"106",5.25,9,0.00643,234,0.433
"107",5.3,9,0.00648,236,0.437
"108",5.35,9,0.00654,238,0.442
"109",5.4,9,0.0066,240,0.446
"110",5.45,9,0.00665,242,0.45
"111",5.5,9,0.00671,244,0.454
"112",5.55,10,0.00676,246,0.458
"113",5.6,10,0.00682,249,0.462
"114",5.65,10,0.00688,251,0.467
"115",5.7,10,0.00694,253,0.471
"116",5.75,10,0.00699,255,0.475
"117",5.8,10,0.00705,257,0.479
"118",5.85,10,0.00711,259,0.483
"119",5.9,10,0.00717,261,0.487
"120",5.95,10,0.00722,263,0.492
"121",6,10,0.00728,266,0.496
"122",6.05,10,0.00734,268,0.5
"123",6.1,10,0.0074,270,0.504
"124",6.15,11,0.00745,272,0.508
"125",6.2,11,0.00751,274,0.512
"126",6.25,11,0.00757,276,0.517
"127",6.3,11,0.00762,278,0.521
"128",6.35,11,0.00768,280,0.525
"129",6.4,11,0.00774,282,0.529
"130",6.45,11,0.0078,285,0.533
"131",6.5,11,0.00785,287,0.537
"132",6.55,11,0.00791,289,0.542
"133",6.6,11,0.00796,291,0.546
"134",6.65,11,0.00803,293,0.55
"135",6.7,11,0.00808,295,0.554
"136",6.75,11,0.00813,297,0.558
"137",6.8,12,0.00819,299,0.562
"138",6.85,12,0.00825,301,0.567
"139",6.9,12,0.0083,303,0.571
"140",6.95,12,0.00836,305,0.575
"141",7,12,0.00842,307,0.579
