"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,6,0
"2",0.05,0,1e-05,6,0.003
"3",0.1,0,1e-05,6,0.007
"4",0.15,0,1e-05,6,0.011
"5",0.2,0,1e-05,6,0.015
"6",0.25,0,3e-05,7,0.019
"7",0.3,0,1e-04,9,0.023
"8",0.35,0,0.00017,12,0.028
"9",0.4,1,0.00023,14,0.032
"10",0.45,1,0.00029,17,0.036
"11",0.5,1,0.00036,19,0.04
"12",0.55,1,0.00042,22,0.044
"13",0.6,1,0.00049,25,0.048
"14",0.65,1,0.00055,27,0.053
"15",0.7,1,0.00062,30,0.057
"16",0.75,1,0.00068,32,0.061
"17",0.8,1,0.00075,35,0.065
"18",0.85,1,0.00081,38,0.069
"19",0.9,2,0.00087,40,0.073
"20",0.95,2,0.00094,42,0.078
"21",1,2,0.001,45,0.082
"22",1.05,2,0.00107,47,0.086
"23",1.1,2,0.00113,50,0.09
"24",1.15,2,0.00119,52,0.094
"25",1.2,2,0.00126,54,0.098
"26",1.25,2,0.00132,58,0.103
"27",1.3,2,0.00139,60,0.107
"28",1.35,2,0.00145,62,0.111
"29",1.4,2,0.00151,64,0.115
"30",1.45,3,0.00157,67,0.119
"31",1.5,3,0.00164,70,0.123
"32",1.55,3,0.0017,72,0.128
"33",1.6,3,0.00176,74,0.132
"34",1.65,3,0.00182,77,0.136
"35",1.7,3,0.00189,79,0.14
"36",1.75,3,0.00195,82,0.144
"37",1.8,3,0.00201,84,0.148
"38",1.85,3,0.00207,87,0.153
"39",1.9,3,0.00213,89,0.157
"40",1.95,4,0.0022,91,0.161
"41",2,4,0.00226,94,0.165
"42",2.05,4,0.00232,96,0.169
"43",2.1,4,0.00238,99,0.173
"44",2.15,4,0.00244,101,0.178
"45",2.2,4,0.00251,103,0.182
"46",2.25,4,0.00257,106,0.186
"47",2.3,4,0.00263,108,0.19
"48",2.35,4,0.00269,111,0.194
"49",2.4,4,0.00274,113,0.198
"50",2.45,4,0.0028,115,0.203
"51",2.5,5,0.00286,117,0.207
"52",2.55,5,0.00292,119,0.211
"53",2.6,5,0.00298,122,0.215
"54",2.65,5,0.00304,124,0.219
"55",2.7,5,0.0031,126,0.223
"56",2.75,5,0.00316,129,0.228
"57",2.8,5,0.00322,131,0.232
"58",2.85,5,0.00328,133,0.236
"59",2.9,5,0.00334,136,0.24
"60",2.95,5,0.0034,138,0.244
"61",3,5,0.00346,140,0.248
"62",3.05,6,0.00353,143,0.253
"63",3.1,6,0.00359,145,0.257
"64",3.15,6,0.00365,148,0.261
"65",3.2,6,0.00371,150,0.265
