"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,3,0
"2",0.05,0,0,3,0
"3",0.1,0,0,3,0.004
"4",0.15,0,0,3,0.009
"5",0.2,0,0,3,0.013
"6",0.25,0,0,3,0.017
"7",0.3,0,5e-05,4,0.021
"8",0.35,0,1e-04,7,0.025
"9",0.4,0,0.00016,9,0.029
"10",0.45,0,0.00022,11,0.033
"11",0.5,1,0.00027,14,0.038
"12",0.55,1,0.00033,16,0.042
"13",0.6,1,0.00038,18,0.046
"14",0.65,1,0.00043,20,0.05
"15",0.7,1,0.00047,22,0.054
"16",0.75,1,0.00052,24,0.059
"17",0.8,1,0.00057,26,0.063
"18",0.85,1,0.00062,28,0.067
"19",0.9,1,0.00068,31,0.071
"20",0.95,1,0.00074,33,0.075
"21",1,1,8e-04,36,0.079
"22",1.05,1,0.00085,38,0.083
"23",1.1,2,0.00091,40,0.088
"24",1.15,2,0.00097,42,0.092
"25",1.2,2,0.00103,45,0.096
"26",1.25,2,0.00109,48,0.1
"27",1.3,2,0.00115,50,0.104
"28",1.35,2,0.00121,53,0.108
"29",1.4,2,0.00127,55,0.113
"30",1.45,2,0.00133,58,0.117
"31",1.5,2,0.00139,60,0.121
"32",1.55,2,0.00145,63,0.125
"33",1.6,3,0.00152,66,0.129
"34",1.65,3,0.00157,68,0.133
"35",1.7,3,0.00163,70,0.138
"36",1.75,3,0.0017,72,0.142
"37",1.8,3,0.00176,75,0.146
"38",1.85,3,0.00182,78,0.15
"39",1.9,3,0.00188,80,0.154
"40",1.95,3,0.00194,83,0.158
"41",2,3,0.002,85,0.163
"42",2.05,3,0.00206,88,0.167
"43",2.1,4,0.00213,91,0.171
"44",2.15,4,0.00219,93,0.175
"45",2.2,4,0.00225,95,0.179
"46",2.25,4,0.00231,98,0.183
"47",2.3,4,0.00237,100,0.188
"48",2.35,4,0.00243,103,0.192
"49",2.4,4,0.00249,105,0.196
"50",2.45,4,0.00255,108,0.2
"51",2.5,4,0.00261,110,0.204
"52",2.55,4,0.00267,113,0.209
"53",2.6,4,0.00273,115,0.213
"54",2.65,5,0.00279,117,0.217
"55",2.7,5,0.00285,119,0.221
"56",2.75,5,0.00291,122,0.225
"57",2.8,5,0.00297,124,0.229
"58",2.85,5,0.00303,128,0.233
"59",2.9,5,0.00308,130,0.238
"60",2.95,5,0.00314,132,0.242
"61",3,5,0.0032,134,0.246
"62",3.05,5,0.00326,136,0.25
"63",3.1,5,0.00332,139,0.254
"64",3.15,5,0.00338,141,0.258
"65",3.2,6,0.00344,144,0.263
"66",3.25,6,0.0035,146,0.267
"67",3.3,6,0.00356,148,0.271
"68",3.35,6,0.00362,151,0.275
"69",3.4,6,0.00368,153,0.279
"70",3.45,6,0.00374,156,0.283
"71",3.5,6,0.00381,158,0.288
"72",3.55,6,0.00387,160,0.292
"73",3.6,6,0.00393,163,0.296
"74",3.65,6,0.00399,166,0.3
"75",3.7,7,0.00405,168,0.304
"76",3.75,7,0.00411,170,0.308
"77",3.8,7,0.00417,173,0.313
"78",3.85,7,0.00423,175,0.317
"79",3.9,7,0.00429,178,0.321
"80",3.95,7,0.00435,181,0.325
"81",4,7,0.00441,183,0.329
"82",4.05,7,0.00448,185,0.333
"83",4.1,7,0.00454,187,0.338
"84",4.15,7,0.00459,190,0.342
"85",4.2,7,0.00466,192,0.346
"86",4.25,8,0.00472,195,0.35
"87",4.3,8,0.00478,197,0.354
"88",4.35,8,0.00484,199,0.358
"89",4.4,8,0.0049,201,0.363
"90",4.45,8,0.00496,204,0.367
"91",4.5,8,0.00502,207,0.371
"92",4.55,8,0.00508,209,0.375
"93",4.6,8,0.00515,211,0.379
"94",4.65,8,0.0052,213,0.383
"95",4.7,8,0.00526,216,0.388
"96",4.75,8,0.00533,218,0.392
"97",4.8,9,0.00539,221,0.396
"98",4.85,9,0.00544,223,0.4
"99",4.9,9,0.00551,225,0.404
"100",4.95,9,0.00557,228,0.408
"101",5,9,0.00563,230,0.413
"102",5.05,9,0.00569,233,0.417
"103",5.1,9,0.00575,235,0.421
"104",5.15,9,0.00582,238,0.425
"105",5.2,9,0.00588,240,0.429
"106",5.25,9,0.00594,242,0.433
"107",5.3,9,0.006,244,0.438
"108",5.35,10,0.00606,247,0.442
"109",5.4,10,0.00612,249,0.446
"110",5.45,10,0.00619,251,0.45
"111",5.5,10,0.00624,254,0.454
"112",5.55,10,0.0063,256,0.458
"113",5.6,10,0.00637,258,0.463
"114",5.65,10,0.00643,260,0.467
"115",5.7,10,0.00649,263,0.471
"116",5.75,10,0.00655,265,0.475
"117",5.8,10,0.00661,268,0.479
"118",5.85,10,0.00667,270,0.483
"119",5.9,11,0.00673,272,0.488
"120",5.95,11,0.00679,275,0.492
"121",6,11,0.00685,277,0.496
"122",6.05,11,0.00691,279,0.5
"123",6.1,11,0.00697,282,0.504
"124",6.15,11,0.00704,284,0.508
"125",6.2,11,0.0071,287,0.513
"126",6.25,11,0.00716,289,0.517
"127",6.3,11,0.00722,291,0.521
"128",6.35,11,0.00728,293,0.525
"129",6.4,11,0.00734,295,0.529
"130",6.45,12,0.00741,298,0.533
"131",6.5,12,0.00747,300,0.538
"132",6.55,12,0.00752,302,0.542
"133",6.6,12,0.00758,305,0.546
"134",6.65,12,0.00764,307,0.55
"135",6.7,12,0.00771,309,0.554
"136",6.75,12,0.00777,311,0.559
"137",6.8,12,0.00783,313,0.563
"138",6.85,12,0.00788,315,0.567
"139",6.9,12,0.00795,317,0.571
"140",6.95,12,0.00801,320,0.575
"141",7,12,0.00807,322,0.579
"142",7.05,13,0.00813,325,0.583
"143",7.1,13,0.00819,327,0.588
"144",7.15,13,0.00825,329,0.592
"145",7.2,13,0.00831,332,0.596
"146",7.25,13,0.00837,334,0.6
"147",7.3,13,0.00843,336,0.604
"148",7.35,13,0.00849,338,0.608
"149",7.4,13,0.00856,340,0.613
"150",7.45,13,0.00862,342,0.617
"151",7.5,13,0.00868,344,0.621
"152",7.55,13,0.00874,347,0.625
"153",7.6,14,0.0088,349,0.629
"154",7.65,14,0.00886,351,0.633
"155",7.7,14,0.00892,353,0.638
"156",7.75,14,0.00898,356,0.642
"157",7.8,14,0.00904,358,0.646
"158",7.85,14,0.0091,360,0.65
"159",7.9,14,0.00916,362,0.654
"160",7.95,14,0.00923,364,0.659
"161",8,14,0.00929,366,0.663
"162",8.05,14,0.00935,368,0.667
"163",8.1,14,0.00941,371,0.671
"164",8.15,14,0.00947,373,0.675
"165",8.2,15,0.00954,375,0.679
"166",8.25,15,0.0096,378,0.683
"167",8.3,15,0.00966,380,0.688
"168",8.35,15,0.00972,382,0.692
"169",8.4,15,0.00978,384,0.696
"170",8.45,15,0.00984,386,0.7
"171",8.5,15,0.0099,388,0.704
"172",8.55,15,0.00996,391,0.708
"173",8.6,15,0.01002,393,0.713
"174",8.65,15,0.01009,395,0.717
"175",8.7,15,0.01014,397,0.721
"176",8.75,15,0.0102,399,0.725
"177",8.8,16,0.01026,401,0.729
"178",8.85,16,0.01033,403,0.733
"179",8.9,16,0.01039,405,0.738
"180",8.95,16,0.01045,407,0.742
"181",9,16,0.01051,409,0.746
"182",9.05,16,0.01058,411,0.75
"183",9.1,16,0.01064,413,0.754
"184",9.15,16,0.0107,416,0.759
"185",9.2,16,0.01076,418,0.763
"186",9.25,16,0.01082,420,0.767
"187",9.3,16,0.01089,422,0.771
"188",9.35,16,0.01095,424,0.775
"189",9.4,17,0.01101,426,0.779
"190",9.45,17,0.01107,428,0.783
"191",9.5,17,0.01114,431,0.788
