"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00063,5,0
"2",0.05,0,0.00063,5,0.003
"3",0.1,0,0.00063,5,0.007
"4",0.15,0,0.00064,5,0.011
"5",0.2,0,0.00069,8,0.015
"6",0.25,0,0.00074,11,0.019
"7",0.3,1,0.00081,13,0.024
"8",0.35,1,0.00086,17,0.028
"9",0.4,1,0.00092,19,0.032
"10",0.45,1,0.00097,22,0.036
"11",0.5,1,0.00103,25,0.04
"12",0.55,1,0.00109,28,0.044
"13",0.6,1,0.00114,30,0.048
"14",0.65,1,0.0012,34,0.053
"15",0.7,1,0.00126,36,0.057
"16",0.75,2,0.00132,39,0.061
"17",0.8,2,0.00139,42,0.065
"18",0.85,2,0.00145,45,0.069
"19",0.9,2,0.00151,48,0.073
"20",0.95,2,0.00157,51,0.078
"21",1,2,0.00163,54,0.082
"22",1.05,2,0.0017,57,0.086
"23",1.1,2,0.00176,60,0.09
"24",1.15,2,0.00182,63,0.094
"25",1.2,3,0.00188,66,0.098
"26",1.25,3,0.00194,69,0.103
"27",1.3,3,0.00201,72,0.107
"28",1.35,3,0.00207,75,0.111
"29",1.4,3,0.00213,78,0.115
"30",1.45,3,0.00219,81,0.119
"31",1.5,3,0.00225,85,0.123
"32",1.55,3,0.00232,87,0.128
"33",1.6,3,0.00238,90,0.132
"34",1.65,4,0.00244,93,0.136
"35",1.7,4,0.0025,96,0.14
"36",1.75,4,0.00257,99,0.144
"37",1.8,4,0.00263,102,0.148
"38",1.85,4,0.00268,105,0.153
"39",1.9,4,0.00274,107,0.157
"40",1.95,4,0.0028,110,0.161
"41",2,4,0.00286,113,0.165
"42",2.05,4,0.00292,116,0.169
"43",2.1,5,0.00298,119,0.173
"44",2.15,5,0.00304,121,0.178
"45",2.2,5,0.0031,125,0.182
"46",2.25,5,0.00316,128,0.186
"47",2.3,5,0.00322,130,0.19
"48",2.35,5,0.00328,133,0.194
"49",2.4,5,0.00334,136,0.198
"50",2.45,5,0.0034,139,0.203
"51",2.5,5,0.00346,142,0.207
"52",2.55,6,0.00352,144,0.211
"53",2.6,6,0.00358,148,0.215
"54",2.65,6,0.00364,150,0.219
"55",2.7,6,0.0037,154,0.223
"56",2.75,6,0.00376,156,0.228
"57",2.8,6,0.00382,159,0.232
"58",2.85,6,0.00388,162,0.236
"59",2.9,6,0.00393,164,0.24
"60",2.95,6,0.00399,167,0.244
"61",3,7,0.00405,170,0.248
"62",3.05,7,0.00411,173,0.253
"63",3.1,7,0.00417,176,0.257
"64",3.15,7,0.00422,179,0.261
"65",3.2,7,0.00428,182,0.265
"66",3.25,7,0.00434,185,0.269
"67",3.3,7,0.0044,187,0.273
"68",3.35,7,0.00446,190,0.278
"69",3.4,7,0.00452,193,0.282
"70",3.45,8,0.00458,196,0.286
"71",3.5,8,0.00463,199,0.29
"72",3.55,8,0.0047,201,0.294
"73",3.6,8,0.00476,204,0.298
"74",3.65,8,0.00481,207,0.303
"75",3.7,8,0.00487,210,0.307
"76",3.75,8,0.00493,213,0.311
"77",3.8,8,0.00499,215,0.315
"78",3.85,8,0.00505,218,0.319
"79",3.9,9,0.00511,221,0.323
"80",3.95,9,0.00516,223,0.328
"81",4,9,0.00522,227,0.332
"82",4.05,9,0.00528,230,0.336
"83",4.1,9,0.00534,232,0.34
"84",4.15,9,0.0054,235,0.344
"85",4.2,9,0.00545,238,0.348
"86",4.25,9,0.00551,240,0.353
"87",4.3,9,0.00557,243,0.357
"88",4.35,10,0.00563,246,0.361
"89",4.4,10,0.00568,248,0.365
"90",4.45,10,0.00574,252,0.369
"91",4.5,10,0.0058,254,0.373
"92",4.55,10,0.00585,257,0.378
"93",4.6,10,0.00592,260,0.382
"94",4.65,10,0.00597,262,0.386
"95",4.7,10,0.00603,265,0.39
"96",4.75,10,0.00609,268,0.394
"97",4.8,11,0.00614,271,0.398
"98",4.85,11,0.0062,273,0.403
"99",4.9,11,0.00626,277,0.407
"100",4.95,11,0.00632,279,0.411
"101",5.05,11,0.00643,285,0.419
"102",5.1,11,0.00649,287,0.423
"103",5.15,11,0.00654,290,0.428
"104",5.2,11,0.0066,293,0.432
"105",5.25,11,0.00666,295,0.436
"106",5.3,12,0.00672,298,0.44
"107",5.35,12,0.00677,301,0.444
"108",5.4,12,0.00683,303,0.448
"109",5.45,12,0.00689,306,0.453
"110",5.5,12,0.00695,309,0.457
"111",5.55,12,0.007,311,0.461
"112",5.6,12,0.00706,314,0.465
"113",5.65,12,0.00712,317,0.469
"114",5.7,12,0.00718,319,0.473
"115",5.75,12,0.00723,322,0.478
"116",5.8,13,0.00728,325,0.482
"117",5.85,13,0.00734,328,0.486
"118",5.9,13,0.0074,330,0.49
"119",5.95,13,0.00746,333,0.494
"120",6,13,0.00751,336,0.498
"121",6.05,13,0.00757,338,0.503
"122",6.1,13,0.00763,341,0.507
"123",6.15,13,0.00768,344,0.511
"124",6.2,13,0.00774,346,0.515
"125",6.25,14,0.00779,349,0.519
"126",6.3,14,0.00785,352,0.524
"127",6.35,14,0.0079,354,0.528
"128",6.4,14,0.00796,357,0.532
"129",6.45,14,0.00802,360,0.536
"130",6.5,14,0.00807,362,0.54
"131",6.55,14,0.00813,365,0.544
"132",6.6,14,0.00819,368,0.548
"133",6.65,14,0.00825,370,0.553
"134",6.7,14,0.0083,373,0.557
"135",6.75,15,0.00836,376,0.561
"136",6.8,15,0.00842,379,0.565
"137",6.85,15,0.00847,381,0.569
"138",6.9,15,0.00853,383,0.574
"139",6.95,15,0.00859,387,0.578
"140",7,15,0.00864,389,0.582
"141",7.05,15,0.0087,392,0.586
"142",7.1,15,0.00875,394,0.59
"143",7.15,15,0.00881,397,0.594
"144",7.2,15,0.00887,399,0.598
"145",7.25,16,0.00892,402,0.603
"146",7.3,16,0.00898,405,0.607
"147",7.35,16,0.00903,407,0.611
"148",7.4,16,0.00909,410,0.615
"149",7.45,16,0.00915,412,0.619
"150",7.5,16,0.0092,415,0.623
"151",7.55,16,0.00926,417,0.628
"152",7.6,16,0.00932,420,0.632
"153",7.65,16,0.00937,423,0.636
"154",7.7,16,0.00943,425,0.64
"155",7.75,17,0.00949,428,0.644
"156",7.8,17,0.00954,430,0.648
"157",7.85,17,0.0096,433,0.653
"158",7.9,17,0.00965,436,0.657
"159",7.95,17,0.00971,438,0.661
"160",8,17,0.00976,441,0.665
"161",8.05,17,0.00982,443,0.669
"162",8.1,17,0.00987,446,0.674
"163",8.15,17,0.00993,448,0.678
"164",8.2,17,0.00999,451,0.682
"165",8.25,18,0.01004,454,0.686
"166",8.3,18,0.0101,456,0.69
"167",8.35,18,0.01015,458,0.694
"168",8.4,18,0.01021,461,0.698
"169",8.45,18,0.01027,464,0.703
"170",8.5,18,0.01032,466,0.707
"171",8.55,18,0.01038,468,0.711
"172",8.6,18,0.01043,471,0.715
"173",8.65,18,0.01049,474,0.719
"174",8.7,18,0.01055,477,0.723
"175",8.75,19,0.01061,479,0.728
"176",8.8,19,0.01066,482,0.732
"177",8.85,19,0.01072,485,0.736
"178",8.9,19,0.01077,487,0.74
"179",8.95,19,0.01083,489,0.744
"180",9,19,0.01088,492,0.748
"181",9.05,19,0.01094,494,0.753
"182",9.1,19,0.01099,497,0.757
"183",9.15,19,0.01105,499,0.761
"184",9.2,19,0.0111,502,0.765
"185",9.25,20,0.01116,504,0.769
"186",9.3,20,0.01121,507,0.774
"187",9.35,20,0.01127,509,0.778
"188",9.4,20,0.01132,511,0.782
"189",9.45,20,0.01138,513,0.786
"190",9.5,20,0.01144,517,0.79
"191",9.55,20,0.01149,519,0.794
"192",9.6,20,0.01155,521,0.798
"193",9.65,20,0.01161,524,0.803
"194",9.7,20,0.01166,527,0.807
"195",9.75,20,0.01171,529,0.811
"196",9.8,21,0.01177,532,0.815
"197",9.85,21,0.01183,534,0.819
"198",9.9,21,0.01189,537,0.823
"199",9.95,21,0.01194,539,0.828
"200",10,21,0.012,542,0.832
"201",10.05,21,0.01206,544,0.836
"202",10.1,21,0.01211,546,0.84
"203",10.15,21,0.01216,549,0.844
"204",10.2,21,0.01223,551,0.848
"205",10.25,21,0.01228,554,0.853
"206",10.3,22,0.01233,556,0.857
"207",10.35,22,0.01239,558,0.861
"208",10.4,22,0.01244,561,0.865
"209",10.45,22,0.0125,563,0.869
"210",10.5,22,0.01256,566,0.874
"211",10.55,22,0.01261,568,0.878
"212",10.6,22,0.01266,570,0.882
"213",10.65,22,0.01272,573,0.886
"214",10.7,22,0.01278,575,0.89
"215",10.75,22,0.01283,578,0.894
"216",10.8,22,0.01289,580,0.898
"217",10.85,23,0.01294,583,0.903
"218",10.9,23,0.013,585,0.907
"219",10.95,23,0.01305,587,0.911
"220",11,23,0.01311,590,0.915
"221",11.05,23,0.01317,592,0.919
"222",11.1,23,0.01322,594,0.923
"223",11.15,23,0.01328,597,0.928
"224",11.2,23,0.01333,599,0.932
"225",11.25,23,0.01338,601,0.936
"226",11.3,23,0.01344,603,0.94
"227",11.35,23,0.0135,606,0.944
"228",11.4,24,0.01355,609,0.948
"229",11.45,24,0.01361,611,0.953
"230",11.5,24,0.01367,613,0.957
"231",11.55,24,0.01372,615,0.961
"232",11.6,24,0.01378,617,0.965
"233",11.65,24,0.01383,620,0.969
"234",11.7,24,0.01389,622,0.974
"235",11.75,24,0.01394,625,0.978
"236",11.8,24,0.014,627,0.982
"237",11.85,24,0.01405,630,0.986
"238",11.9,24,0.01411,632,0.99
"239",11.95,25,0.01417,634,0.994
"240",12,25,0.01422,636,0.998
"241",12.05,25,0.01428,638,1.003
"242",12.1,25,0.01434,641,1.007
"243",12.15,25,0.0144,643,1.011
"244",12.2,25,0.01446,646,1.015
"245",12.25,25,0.01451,648,1.019
"246",12.3,25,0.01457,650,1.023
"247",12.35,25,0.01463,652,1.028
"248",12.4,25,0.01468,654,1.032
"249",12.45,25,0.01474,657,1.036
"250",12.5,26,0.01479,659,1.04
"251",12.55,26,0.01484,661,1.044
"252",12.6,26,0.01491,663,1.048
"253",12.65,26,0.01496,666,1.053
"254",12.7,26,0.01501,668,1.057
"255",12.75,26,0.01507,670,1.061
"256",12.8,26,0.01512,672,1.065
"257",12.85,26,0.01518,674,1.069
"258",12.9,26,0.01524,677,1.074
"259",12.95,26,0.01529,679,1.078
"260",13,26,0.01535,681,1.082
"261",13.05,26,0.01541,683,1.086
"262",13.1,27,0.01546,685,1.09
"263",13.15,27,0.01552,688,1.094
"264",13.2,27,0.01558,690,1.098
"265",13.25,27,0.01563,692,1.103
"266",13.3,27,0.01569,694,1.107
"267",13.35,27,0.01574,696,1.111
"268",13.4,27,0.0158,699,1.115
