"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00031,7,0
"2",0.05,0,0.00031,7,0
"3",0.1,0,0.00032,7,0.004
"4",0.15,0,0.00031,7,0.008
"5",0.2,0,0.00035,8,0.012
"6",0.25,0,0.00041,11,0.017
"7",0.3,1,0.00048,13,0.021
"8",0.35,1,0.00055,16,0.025
"9",0.4,1,0.00062,19,0.029
"10",0.45,1,0.00068,21,0.033
"11",0.5,1,0.00076,24,0.037
"12",0.55,1,0.00082,27,0.042
"13",0.6,1,0.00089,30,0.046
"14",0.65,1,0.00096,32,0.05
"15",0.7,1,0.00102,35,0.054
"16",0.75,1,0.00109,38,0.058
"17",0.8,2,0.00116,40,0.063
"18",0.85,2,0.00122,42,0.067
"19",0.9,2,0.00129,45,0.071
"20",0.95,2,0.00136,48,0.075
"21",1,2,0.00142,50,0.079
"22",1.05,2,0.00149,53,0.083
"23",1.1,2,0.00155,55,0.087
"24",1.15,2,0.00161,58,0.092
"25",1.2,2,0.00168,60,0.096
"26",1.25,2,0.00174,63,0.1
"27",1.3,3,0.00181,65,0.104
"28",1.35,3,0.00188,68,0.108
"29",1.4,3,0.00194,70,0.112
"30",1.45,3,0.00199,72,0.117
"31",1.5,3,0.00201,73,0.121
"32",1.55,3,0.00205,74,0.125
"33",1.6,3,0.00211,77,0.129
"34",1.65,3,0.00217,79,0.133
"35",1.7,3,0.00223,82,0.137
"36",1.75,3,0.0023,84,0.142
"37",1.8,3,0.00236,87,0.146
"38",1.85,3,0.00242,89,0.15
"39",1.9,4,0.00248,91,0.154
"40",1.95,4,0.00255,94,0.158
"41",2,4,0.00261,96,0.163
"42",2.05,4,0.00267,99,0.167
"43",2.1,4,0.00272,101,0.171
"44",2.15,4,0.00278,103,0.175
"45",2.2,4,0.00284,105,0.179
"46",2.25,4,0.0029,107,0.183
"47",2.3,4,0.00296,110,0.187
"48",2.35,4,0.00302,113,0.192
"49",2.4,4,0.00309,115,0.196
"50",2.45,5,0.00315,117,0.2
"51",2.5,5,0.00321,119,0.204
"52",2.55,5,0.00327,122,0.208
"53",2.6,5,0.00334,125,0.213
"54",2.65,5,0.0034,127,0.217
"55",2.7,5,0.00347,130,0.221
"56",2.75,5,0.00353,132,0.225
"57",2.8,5,0.00359,134,0.229
"58",2.85,5,0.00366,137,0.233
"59",2.9,5,0.00372,140,0.237
"60",2.95,5,0.00379,142,0.242
"61",3,6,0.00385,144,0.246
"62",3.05,6,0.00391,146,0.25
"63",3.1,6,0.00397,149,0.254
"64",3.15,6,0.00403,151,0.258
"65",3.2,6,0.0041,154,0.262
"66",3.25,6,0.00416,156,0.267
"67",3.3,6,0.00422,158,0.271
"68",3.35,6,0.00428,161,0.275
