"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,3,0
"2",0.05,0,0,3,0.003
"3",0.1,0,0,3,0.007
"4",0.15,0,0,3,0.011
"5",0.2,0,0,3,0.015
"6",0.25,0,2e-05,4,0.019
"7",0.3,0,6e-05,7,0.024
"8",0.35,0,0.00012,10,0.028
"9",0.4,0,0.00017,13,0.032
"10",0.45,1,0.00022,16,0.036
"11",0.5,1,0.00027,19,0.04
"12",0.55,1,0.00033,21,0.044
"13",0.6,1,0.00038,25,0.048
"14",0.65,1,0.00044,28,0.053
"15",0.7,1,0.00049,31,0.057
"16",0.75,1,0.00054,34,0.061
"17",0.8,1,6e-04,37,0.065
"18",0.85,2,0.00065,40,0.069
"19",0.9,2,7e-04,43,0.073
"20",0.95,2,0.00076,46,0.078
"21",1,2,0.00081,49,0.082
"22",1.05,2,0.00087,52,0.086
"23",1.1,2,0.00092,55,0.09
"24",1.15,2,0.00098,58,0.094
"25",1.2,2,0.00103,61,0.099
"26",1.25,2,0.00108,64,0.103
"27",1.3,3,0.00114,67,0.107
"28",1.35,3,0.00119,70,0.111
"29",1.4,3,0.00124,73,0.115
"30",1.45,3,0.0013,76,0.119
"31",1.5,3,0.00135,79,0.123
"32",1.55,3,0.00141,82,0.128
"33",1.6,3,0.00146,85,0.132
"34",1.65,3,0.00151,88,0.136
"35",1.7,4,0.00157,91,0.14
"36",1.75,4,0.00163,94,0.144
"37",1.8,4,0.00168,97,0.148
"38",1.85,4,0.00174,100,0.153
"39",1.9,4,0.00179,103,0.157
"40",1.95,4,0.00184,106,0.161
"41",2,4,0.0019,109,0.165
"42",2.05,4,0.00195,112,0.169
"43",2.1,4,0.00201,115,0.173
"44",2.15,5,0.00206,118,0.178
"45",2.2,5,0.00212,121,0.182
"46",2.25,5,0.00217,124,0.186
"47",2.3,5,0.00222,127,0.19
"48",2.35,5,0.00228,130,0.194
"49",2.4,5,0.00234,133,0.198
"50",2.45,5,0.00239,136,0.203
"51",2.5,5,0.00244,139,0.207
"52",2.55,6,0.0025,142,0.211
"53",2.6,6,0.00255,145,0.215
"54",2.65,6,0.00261,148,0.219
"55",2.7,6,0.00267,152,0.223
"56",2.75,6,0.00273,155,0.228
"57",2.8,6,0.00278,158,0.232
"58",2.85,6,0.00284,161,0.236
"59",2.9,6,0.0029,165,0.24
"60",2.95,7,0.00296,168,0.244
"61",3,7,0.00302,171,0.249
"62",3.05,7,0.00307,174,0.253
"63",3.1,7,0.00313,178,0.257
"64",3.15,7,0.00319,181,0.261
"65",3.2,7,0.00324,184,0.265
"66",3.25,7,0.0033,187,0.269
"67",3.3,7,0.00335,191,0.273
"68",3.35,7,0.00341,193,0.278
"69",3.4,8,0.00347,197,0.282
"70",3.45,8,0.00352,200,0.286
"71",3.5,8,0.00358,203,0.29
