"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,-3e-05,5,0
"2",0.05,0,-3e-05,5,0.003
"3",0.1,0,-3e-05,5,0.007
"4",0.15,0,-2e-05,6,0.011
"5",0.2,0,5e-05,9,0.015
"6",0.25,0,0.00012,11,0.019
"7",0.3,1,0.00018,15,0.023
"8",0.35,1,0.00024,17,0.028
"9",0.4,1,3e-04,21,0.032
"10",0.45,1,0.00036,23,0.036
"11",0.5,1,0.00042,25,0.04
"12",0.55,1,0.00048,28,0.044
"13",0.6,1,0.00054,31,0.048
"14",0.65,1,6e-04,34,0.053
"15",0.7,1,0.00066,37,0.057
"16",0.75,2,0.00072,40,0.061
"17",0.8,2,0.00079,43,0.065
"18",0.85,2,0.00085,46,0.069
"19",0.9,2,0.00091,48,0.073
"20",0.95,2,0.00097,52,0.078
"21",1,2,0.00104,54,0.082
"22",1.05,2,0.0011,58,0.086
"23",1.1,2,0.00116,60,0.09
"24",1.15,2,0.00123,64,0.094
"25",1.2,3,0.00129,66,0.098
"26",1.25,3,0.00135,69,0.103
"27",1.3,3,0.00142,72,0.107
"28",1.35,3,0.00148,75,0.111
"29",1.4,3,0.00154,78,0.115
"30",1.45,3,0.0016,81,0.119
"31",1.5,3,0.00167,84,0.123
"32",1.55,3,0.00173,87,0.128
"33",1.6,3,0.0018,89,0.132
"34",1.65,4,0.00186,93,0.136
"35",1.7,4,0.00192,95,0.14
"36",1.75,4,0.00199,99,0.144
"37",1.8,4,0.00205,101,0.148
"38",1.85,4,0.00211,104,0.153
"39",1.9,4,0.00217,107,0.157
"40",1.95,4,0.00223,110,0.161
"41",2,4,0.0023,113,0.165
"42",2.05,4,0.00236,116,0.169
"43",2.1,5,0.00242,119,0.173
"44",2.15,5,0.00249,122,0.178
"45",2.2,5,0.00255,125,0.182
"46",2.25,5,0.00261,128,0.186
"47",2.3,5,0.00267,130,0.19
"48",2.35,5,0.00273,134,0.194
"49",2.4,5,0.00279,136,0.198
"50",2.45,5,0.00285,139,0.203
"51",2.5,5,0.00291,142,0.207
"52",2.55,6,0.00297,144,0.211
"53",2.6,6,0.00303,147,0.215
"54",2.65,6,0.00309,150,0.219
"55",2.7,6,0.00315,152,0.223
"56",2.75,6,0.00321,156,0.228
"57",2.8,6,0.00327,158,0.232
"58",2.85,6,0.00334,161,0.236
"59",2.9,6,0.0034,164,0.24
"60",2.95,6,0.00346,167,0.244
"61",3,7,0.00352,170,0.248
"62",3.05,7,0.00359,172,0.253
"63",3.1,7,0.00365,175,0.257
"64",3.15,7,0.00371,179,0.261
"65",3.2,7,0.00377,181,0.265
"66",3.25,7,0.00384,184,0.269
"67",3.3,7,0.0039,187,0.273
"68",3.35,7,0.00396,189,0.278
"69",3.4,7,0.00402,192,0.282
"70",3.45,8,0.00408,195,0.286
"71",3.5,8,0.00414,198,0.29
"72",3.55,8,0.0042,201,0.294
"73",3.6,8,0.00426,203,0.298
"74",3.65,8,0.00432,206,0.303
"75",3.7,8,0.00439,209,0.307
"76",3.75,8,0.00445,211,0.311
"77",3.8,8,0.00451,215,0.315
"78",3.85,8,0.00457,217,0.319
"79",3.9,9,0.00463,220,0.323
"80",3.95,9,0.0047,223,0.328
"81",4,9,0.00476,225,0.332
"82",4.05,9,0.00482,228,0.336
"83",4.1,9,0.00488,231,0.34
"84",4.15,9,0.00494,234,0.344
"85",4.2,9,0.005,237,0.348
"86",4.25,9,0.00507,240,0.353
"87",4.3,9,0.00513,242,0.357
"88",4.35,9,0.00519,245,0.361
"89",4.4,10,0.00525,248,0.365
"90",4.45,10,0.0053,250,0.369
"91",4.5,10,0.00537,253,0.373
"92",4.55,10,0.00543,256,0.378
"93",4.6,10,0.00549,258,0.382
"94",4.65,10,0.00555,261,0.386
"95",4.7,10,0.00561,264,0.39
"96",4.75,10,0.00567,266,0.394
"97",4.8,10,0.00573,269,0.398
"98",4.85,11,0.00579,272,0.403
"99",4.9,11,0.00585,275,0.407
"100",4.95,11,0.00592,278,0.411
"101",5,11,0.00598,281,0.415
"102",5.05,11,0.00604,283,0.419
"103",5.1,11,0.0061,286,0.423
"104",5.15,11,0.00616,289,0.428
"105",5.2,11,0.00622,291,0.432
"106",5.25,11,0.00629,294,0.436
"107",5.3,11,0.00634,297,0.44
"108",5.35,12,0.00641,299,0.444
"109",5.4,12,0.00647,302,0.448
"110",5.45,12,0.00652,305,0.453
"111",5.5,12,0.00658,307,0.457
"112",5.55,12,0.00664,310,0.461
"113",5.6,12,0.0067,313,0.465
"114",5.65,12,0.00676,315,0.469
"115",5.7,12,0.00683,318,0.473
"116",5.75,12,0.00689,321,0.478
"117",5.8,13,0.00695,323,0.482
"118",5.85,13,0.00701,326,0.486
"119",5.9,13,0.00707,329,0.49
"120",5.95,13,0.00714,332,0.494
"121",6,13,0.0072,334,0.498
"122",6.05,13,0.00726,336,0.503
"123",6.1,13,0.00732,340,0.507
"124",6.15,13,0.00738,342,0.511
"125",6.2,13,0.00744,344,0.515
"126",6.25,13,0.0075,347,0.519
"127",6.3,14,0.00756,350,0.523
"128",6.35,14,0.00762,352,0.528
