"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-04,5,0
"2",0.05,0,9e-05,5,0.001
"3",0.1,0,1e-04,5,0.005
"4",0.15,0,9e-05,5,0.009
"5",0.2,0,9e-05,5,0.014
"6",0.25,0,1e-04,5,0.018
"7",0.3,0,0.00015,8,0.022
"8",0.35,0,0.00022,11,0.026
"9",0.4,1,0.00029,15,0.03
"10",0.45,1,0.00035,17,0.034
"11",0.5,1,0.00042,21,0.039
"12",0.55,1,0.00049,23,0.043
"13",0.6,1,0.00056,27,0.047
"14",0.65,1,0.00062,30,0.051
"15",0.7,1,0.00069,34,0.055
"16",0.75,1,0.00075,36,0.059
"17",0.8,2,0.00082,39,0.064
"18",0.85,2,0.00089,42,0.068
"19",0.9,2,0.00095,45,0.072
"20",0.95,2,0.00101,48,0.076
"21",1,2,0.00108,52,0.08
"22",1.05,2,0.00114,54,0.084
"23",1.1,2,0.00121,57,0.089
"24",1.15,2,0.00128,60,0.093
"25",1.2,2,0.00134,63,0.097
"26",1.25,3,0.00141,66,0.101
"27",1.3,3,0.00147,69,0.105
"28",1.35,3,0.00154,72,0.109
"29",1.4,3,0.0016,75,0.114
"30",1.45,3,0.00167,79,0.118
"31",1.5,3,0.00173,81,0.122
"32",1.55,3,0.0018,85,0.126
"33",1.6,3,0.00186,87,0.13
"34",1.65,3,0.00193,90,0.134
"35",1.7,4,0.00199,93,0.139
"36",1.75,4,0.00205,96,0.143
"37",1.8,4,0.00212,99,0.147
"38",1.85,4,0.00219,102,0.151
"39",1.9,4,0.00225,105,0.155
"40",1.95,4,0.00232,108,0.16
"41",2,4,0.00238,111,0.164
"42",2.05,4,0.00244,114,0.168
"43",2.1,5,0.00251,117,0.172
"44",2.15,5,0.00257,120,0.176
"45",2.2,5,0.00264,123,0.18
"46",2.25,5,0.0027,126,0.184
"47",2.3,5,0.00276,129,0.189
"48",2.35,5,0.00282,132,0.193
"49",2.4,5,0.00288,134,0.197
"50",2.45,5,0.00295,137,0.201
"51",2.5,5,0.00301,140,0.205
"52",2.55,6,0.00307,142,0.209
"53",2.6,6,0.00314,146,0.214
"54",2.65,6,0.0032,148,0.218
"55",2.7,6,0.00326,151,0.222
"56",2.75,6,0.00333,154,0.226
"57",2.8,6,0.00339,157,0.23
"58",2.85,6,0.00345,160,0.234
"59",2.9,6,0.00351,162,0.239
"60",2.95,6,0.00357,165,0.243
"61",3,7,0.00364,168,0.247
"62",3.05,7,0.0037,171,0.251
"63",3.1,7,0.00376,174,0.255
"64",3.15,7,0.00383,177,0.259
"65",3.2,7,0.00389,179,0.264
"66",3.25,7,0.00395,183,0.268
