"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,2e-05,2,0
"2",0.05,0,2e-05,2,0.003
"3",0.1,0,2e-05,2,0.007
"4",0.15,0,3e-05,3,0.011
"5",0.2,0,1e-04,5,0.015
"6",0.25,0,0.00017,7,0.019
"7",0.3,0,0.00024,10,0.024
"8",0.35,0,0.00031,12,0.028
"9",0.4,1,0.00037,14,0.032
"10",0.45,1,0.00044,17,0.036
"11",0.5,1,0.00051,19,0.04
"12",0.55,1,0.00058,21,0.044
"13",0.6,1,0.00064,23,0.049
"14",0.65,1,0.00071,25,0.053
"15",0.7,1,0.00078,28,0.057
"16",0.75,1,0.00085,30,0.061
"17",0.8,1,0.00091,32,0.065
"18",0.85,1,0.00097,34,0.069
"19",0.9,1,0.00104,37,0.074
"20",0.95,2,0.00111,39,0.078
"21",1,2,0.00118,42,0.082
"22",1.05,2,0.00124,44,0.086
"23",1.1,2,0.00131,46,0.09
"24",1.15,2,0.00137,48,0.094
"25",1.2,2,0.00144,50,0.099
"26",1.25,2,0.0015,52,0.103
"27",1.3,2,0.00157,54,0.107
"28",1.35,2,0.00164,56,0.111
"29",1.4,2,0.0017,58,0.115
"30",1.45,2,0.00177,61,0.12
"31",1.5,2,0.00184,63,0.124
"32",1.55,3,0.0019,65,0.128
"33",1.6,3,0.00197,68,0.132
"34",1.65,3,0.00203,70,0.136
"35",1.7,3,0.0021,72,0.14
"36",1.75,3,0.00217,74,0.144
"37",1.8,3,0.00223,77,0.149
"38",1.85,3,0.0023,79,0.153
"39",1.9,3,0.00236,81,0.157
"40",1.95,3,0.00243,83,0.161
"41",2,3,0.0025,85,0.165
"42",2.05,3,0.00256,87,0.169
"43",2.1,3,0.00263,89,0.174
"44",2.15,4,0.00269,91,0.178
"45",2.2,4,0.00275,93,0.182
"46",2.25,4,0.00281,95,0.186
"47",2.3,4,0.00288,97,0.19
"48",2.35,4,0.00294,99,0.194
"49",2.4,4,0.003,101,0.199
"50",2.45,4,0.00307,103,0.203
"51",2.5,4,0.00312,105,0.207
"52",2.55,4,0.00319,107,0.211
"53",2.6,4,0.00325,110,0.215
"54",2.65,4,0.00331,112,0.219
"55",2.7,4,0.00338,114,0.224
"56",2.75,4,0.00344,116,0.228
"57",2.8,5,0.0035,117,0.232
"58",2.85,5,0.00357,120,0.236
"59",2.9,5,0.00363,122,0.24
"60",2.95,5,0.00369,123,0.244
"61",3,5,0.00375,126,0.249
"62",3.05,5,0.00381,128,0.253
"63",3.1,5,0.00387,130,0.257
"64",3.15,5,0.00394,132,0.261
"65",3.2,5,0.004,134,0.265
"66",3.25,5,0.00406,136,0.269
"67",3.3,5,0.00412,138,0.274
"68",3.35,5,0.00418,140,0.278
"69",3.4,6,0.00424,142,0.282
"70",3.45,6,0.0043,144,0.286
"71",3.5,6,0.00437,146,0.29
"72",3.55,6,0.00443,148,0.294
"73",3.6,6,0.00449,150,0.299
"74",3.65,6,0.00456,152,0.303
"75",3.7,6,0.00462,154,0.307
"76",3.75,6,0.00468,156,0.311
"77",3.8,6,0.00475,158,0.315
"78",3.85,6,0.00481,160,0.319
"79",3.9,6,0.00487,162,0.324
"80",3.95,6,0.00493,164,0.328
"81",4,6,0.005,166,0.332
"82",4.05,7,0.00506,168,0.336
"83",4.1,7,0.00512,170,0.34
"84",4.15,7,0.00518,172,0.344
"85",4.2,7,0.00525,174,0.349
"86",4.25,7,0.00531,176,0.353
"87",4.3,7,0.00537,178,0.357
"88",4.35,7,0.00543,181,0.361
"89",4.4,7,0.00549,182,0.365
"90",4.45,7,0.00555,184,0.369
"91",4.5,7,0.00561,186,0.374
"92",4.55,7,0.00567,188,0.378
"93",4.6,7,0.00573,190,0.382
"94",4.65,7,0.0058,192,0.386
"95",4.7,8,0.00586,194,0.39
"96",4.75,8,0.00592,196,0.394
"97",4.8,8,0.00598,198,0.399
"98",4.85,8,0.00605,200,0.403
"99",4.9,8,0.00611,201,0.407
"100",4.95,8,0.00617,204,0.411
"101",5,8,0.00623,205,0.415
"102",5.05,8,0.00629,207,0.419
"103",5.1,8,0.00635,209,0.424
"104",5.15,8,0.00641,211,0.428
"105",5.2,8,0.00648,213,0.432
"106",5.25,8,0.00654,215,0.436
"107",5.3,8,0.0066,217,0.44
"108",5.35,9,0.00667,219,0.444
"109",5.4,9,0.00673,221,0.449
"110",5.45,9,0.00679,223,0.453
"111",5.5,9,0.00685,225,0.457
"112",5.55,9,0.00691,227,0.461
"113",5.6,9,0.00698,229,0.465
"114",5.65,9,0.00704,231,0.469
"115",5.7,9,0.0071,232,0.474
"116",5.75,9,0.00717,234,0.478
"117",5.8,9,0.00723,236,0.482
"118",5.85,9,0.00729,238,0.486
"119",5.9,9,0.00735,240,0.49
"120",5.95,9,0.00742,242,0.494
"121",6,9,0.00748,244,0.499
"122",6.05,10,0.00754,246,0.503
"123",6.1,10,0.0076,248,0.507
"124",6.15,10,0.00767,249,0.511
"125",6.2,10,0.00773,252,0.515
"126",6.25,10,0.00779,253,0.519
"127",6.3,10,0.00785,255,0.524
"128",6.35,10,0.00792,257,0.528
"129",6.4,10,0.00798,259,0.532
"130",6.45,10,0.00804,260,0.536
"131",6.5,10,0.0081,262,0.54
"132",6.55,10,0.00817,264,0.544
"133",6.6,10,0.00823,266,0.549
"134",6.65,10,0.00829,268,0.553
"135",6.7,10,0.00835,270,0.557
"136",6.75,11,0.00842,272,0.561
"137",6.8,11,0.00848,273,0.565
"138",6.85,11,0.00854,275,0.57
"139",6.9,11,0.00861,277,0.574
"140",6.95,11,0.00867,279,0.578
"141",7,11,0.00873,281,0.582
"142",7.05,11,0.0088,283,0.586
