"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,6e-05,4,0
"2",0.05,0,6e-05,4,0
"3",0.1,0,6e-05,4,0.004
"4",0.15,0,6e-05,4,0.009
"5",0.2,0,8e-05,5,0.013
"6",0.25,0,0.00016,7,0.017
"7",0.3,0,0.00022,9,0.021
"8",0.35,0,0.00029,11,0.025
"9",0.4,1,0.00035,13,0.029
"10",0.45,1,0.00041,15,0.033
"11",0.5,1,0.00048,17,0.038
"12",0.55,1,0.00054,19,0.042
"13",0.6,1,6e-04,21,0.046
"14",0.65,1,0.00067,23,0.05
"15",0.7,1,0.00074,25,0.054
"16",0.75,1,8e-04,27,0.059
"17",0.8,1,0.00087,29,0.063
"18",0.85,1,0.00094,31,0.067
"19",0.9,1,0.001,33,0.071
"20",0.95,1,0.00108,35,0.075
"21",1,1,0.00114,38,0.079
"22",1.05,2,0.0012,39,0.083
"23",1.1,2,0.00127,41,0.088
"24",1.15,2,0.00134,43,0.092
"25",1.2,2,0.00141,45,0.096
"26",1.25,2,0.00147,47,0.1
"27",1.3,2,0.00154,49,0.104
"28",1.35,2,0.0016,51,0.108
"29",1.4,2,0.00167,53,0.113
"30",1.45,2,0.00174,55,0.117
"31",1.5,2,0.0018,57,0.121
"32",1.55,2,0.00187,59,0.125
"33",1.6,2,0.00193,61,0.129
"34",1.65,2,0.002,62,0.133
"35",1.7,3,0.00207,65,0.138
"36",1.75,3,0.00213,66,0.142
"37",1.8,3,0.0022,69,0.146
"38",1.85,3,0.00227,71,0.15
"39",1.9,3,0.00234,72,0.154
"40",1.95,3,0.0024,74,0.158
"41",2,3,0.00247,77,0.163
"42",2.05,3,0.00254,79,0.167
"43",2.1,3,0.00261,81,0.171
"44",2.15,3,0.00267,83,0.175
"45",2.2,3,0.00274,85,0.179
"46",2.25,3,0.00281,87,0.183
"47",2.3,3,0.00287,89,0.188
"48",2.35,4,0.00294,91,0.192
"49",2.4,4,0.00301,93,0.196
"50",2.45,4,0.00307,95,0.2
"51",2.5,4,0.00314,97,0.204
"52",2.55,4,0.0032,98,0.209
"53",2.6,4,0.00327,100,0.213
"54",2.65,4,0.00333,102,0.217
"55",2.7,4,0.0034,104,0.221
"56",2.75,4,0.00346,106,0.225
"57",2.8,4,0.00353,107,0.229
"58",2.85,4,0.00359,109,0.233
"59",2.9,4,0.00366,111,0.238
"60",2.95,4,0.00372,113,0.242
"61",3,4,0.00378,115,0.246
"62",3.05,5,0.00385,117,0.25
"63",3.1,5,0.00391,119,0.254
"64",3.15,5,0.00397,121,0.258
"65",3.2,5,0.00404,123,0.263
"66",3.25,5,0.00411,125,0.267
"67",3.3,5,0.00417,126,0.271
"68",3.35,5,0.00423,128,0.275
"69",3.4,5,0.0043,130,0.279
"70",3.45,5,0.00437,132,0.283
"71",3.5,5,0.00443,134,0.288
"72",3.55,5,0.00449,136,0.292
"73",3.6,5,0.00456,138,0.296
"74",3.65,5,0.00462,139,0.3
"75",3.7,5,0.00469,141,0.304
"76",3.75,6,0.00475,143,0.308
"77",3.8,6,0.00482,145,0.313
"78",3.85,6,0.00488,147,0.317
"79",3.9,6,0.00495,148,0.321
"80",3.95,6,0.00501,150,0.325
"81",4,6,0.00508,152,0.329
"82",4.05,6,0.00514,154,0.333
"83",4.1,6,0.00521,156,0.338
"84",4.15,6,0.00527,158,0.342
"85",4.2,6,0.00534,160,0.346
"86",4.25,6,0.0054,162,0.35
"87",4.3,6,0.00547,163,0.354
"88",4.35,6,0.00553,165,0.358
"89",4.4,6,0.0056,167,0.363
"90",4.45,7,0.00566,168,0.367
"91",4.5,7,0.00573,170,0.371
"92",4.55,7,0.00579,172,0.375
"93",4.6,7,0.00586,174,0.379
"94",4.65,7,0.00592,176,0.383
"95",4.7,7,0.00599,178,0.388
"96",4.75,7,0.00606,180,0.392
"97",4.8,7,0.00612,181,0.396
"98",4.85,7,0.00619,183,0.4
"99",4.9,7,0.00625,185,0.404
"100",4.95,7,0.00631,187,0.408
"101",5,7,0.00638,189,0.413
"102",5.05,7,0.00645,191,0.417
"103",5.1,7,0.00651,193,0.421
"104",5.15,8,0.00658,194,0.425
"105",5.2,8,0.00664,196,0.429
"106",5.25,8,0.0067,197,0.433
"107",5.3,8,0.00677,199,0.438
"108",5.35,8,0.00683,201,0.442
"109",5.4,8,0.0069,203,0.446
"110",5.45,8,0.00696,205,0.45
"111",5.5,8,0.00702,207,0.454
"112",5.55,8,0.00709,208,0.458
"113",5.6,8,0.00715,210,0.463
"114",5.65,8,0.00722,211,0.467
"115",5.7,8,0.00728,213,0.471
"116",5.75,8,0.00735,215,0.475
"117",5.8,8,0.00741,217,0.479
"118",5.85,8,0.00748,219,0.483
"119",5.9,9,0.00754,221,0.488
"120",5.95,9,0.00761,222,0.492
"121",6,9,0.00768,224,0.496
"122",6.05,9,0.00773,226,0.5
"123",6.1,9,0.0078,228,0.504
"124",6.15,9,0.00787,229,0.508
"125",6.2,9,0.00793,231,0.513
"126",6.25,9,0.008,233,0.517
"127",6.3,9,0.00807,234,0.521
"128",6.35,9,0.00813,236,0.525
"129",6.4,9,0.00819,238,0.529
"130",6.45,9,0.00826,240,0.533
"131",6.5,9,0.00832,242,0.538
"132",6.55,9,0.00839,243,0.542
"133",6.6,9,0.00846,245,0.546
"134",6.65,10,0.00852,246,0.55
"135",6.7,10,0.00859,248,0.554
"136",6.75,10,0.00865,250,0.559
"137",6.8,10,0.00872,252,0.563
"138",6.85,10,0.00879,254,0.567
"139",6.9,10,0.00885,255,0.571
"140",6.95,10,0.00892,257,0.575
"141",7,10,0.00898,258,0.579
"142",7.05,10,0.00905,260,0.583
"143",7.1,10,0.00911,262,0.588
"144",7.15,10,0.00918,263,0.592
"145",7.2,10,0.00924,265,0.596
"146",7.25,10,0.00931,266,0.6
"147",7.3,10,0.00937,268,0.604
"148",7.35,10,0.00944,270,0.608
"149",7.4,11,0.00951,271,0.613
"150",7.45,11,0.00957,273,0.617
"151",7.5,11,0.00964,274,0.621
"152",7.55,11,0.0097,276,0.625
"153",7.6,11,0.00976,278,0.629
"154",7.65,11,0.00983,279,0.633
"155",7.7,11,0.0099,281,0.638
"156",7.75,11,0.00997,283,0.642
"157",7.8,11,0.01003,284,0.646
"158",7.85,11,0.0101,285,0.65
"159",7.9,11,0.01017,287,0.654
"160",7.95,11,0.01024,289,0.659
"161",8,11,0.0103,290,0.663
"162",8.05,11,0.01037,292,0.667
"163",8.1,11,0.01044,293,0.671
"164",8.15,11,0.01051,295,0.675
"165",8.2,11,0.01057,296,0.679
"166",8.25,12,0.01064,298,0.684
"167",8.3,12,0.01071,299,0.688
"168",8.35,12,0.01078,301,0.692
"169",8.4,12,0.01085,302,0.696
"170",8.45,12,0.01092,303,0.7
"171",8.5,12,0.01098,305,0.704
"172",8.55,12,0.01105,307,0.708
"173",8.6,12,0.01112,308,0.713
"174",8.65,12,0.01119,309,0.717
"175",8.7,12,0.01126,311,0.721
"176",8.75,12,0.01134,312,0.725
"177",8.8,12,0.0114,313,0.729
"178",8.85,12,0.01148,315,0.733
"179",8.9,12,0.01155,316,0.738
"180",8.95,12,0.01162,317,0.742
"181",9,12,0.01169,319,0.746
"182",9.05,12,0.01176,320,0.75
"183",9.1,12,0.01183,321,0.754
"184",9.15,13,0.0119,323,0.759
"185",9.2,13,0.01198,324,0.763
"186",9.25,13,0.01205,325,0.767
"187",9.3,13,0.01212,327,0.771
"188",9.35,13,0.01219,328,0.775
"189",9.4,13,0.01227,330,0.779
"190",9.45,13,0.01234,331,0.784
"191",9.5,13,0.01241,332,0.788
"192",9.55,13,0.01249,333,0.792
"193",9.6,13,0.01256,334,0.796
"194",9.65,13,0.01264,335,0.8
"195",9.7,13,0.01271,337,0.804
"196",9.75,13,0.01279,338,0.808
"197",9.8,13,0.01287,339,0.813
"198",9.85,13,0.01294,340,0.817
