"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,2e-05,4,0
"2",0.05,0,2e-05,4,0.003
"3",0.1,0,2e-05,4,0.007
"4",0.15,0,2e-05,4,0.011
"5",0.2,0,2e-05,4,0.015
"6",0.25,0,4e-05,5,0.019
"7",0.3,0,1e-04,7,0.023
"8",0.35,0,0.00018,9,0.028
"9",0.4,0,0.00025,11,0.032
"10",0.45,0,0.00032,13,0.036
"11",0.5,1,0.00038,15,0.04
"12",0.55,1,0.00045,17,0.044
"13",0.6,1,0.00052,19,0.048
"14",0.65,1,0.00059,21,0.053
"15",0.7,1,0.00065,23,0.057
"16",0.75,1,0.00072,25,0.061
"17",0.8,1,0.00079,27,0.065
"18",0.85,1,0.00086,29,0.069
"19",0.9,1,0.00093,31,0.073
"20",0.95,1,0.00099,33,0.078
"21",1,1,0.00106,35,0.082
"22",1.05,1,0.00113,37,0.086
"23",1.1,2,0.0012,39,0.09
"24",1.15,2,0.00126,41,0.094
"25",1.2,2,0.00133,43,0.098
"26",1.25,2,0.00139,44,0.103
"27",1.3,2,0.00146,46,0.107
"28",1.35,2,0.00152,48,0.111
"29",1.4,2,0.00159,50,0.115
"30",1.45,2,0.00166,52,0.119
"31",1.5,2,0.00172,54,0.123
"32",1.55,2,0.0018,56,0.128
"33",1.6,2,0.00186,58,0.132
"34",1.65,2,0.00193,60,0.136
"35",1.7,2,0.002,62,0.14
"36",1.75,2,0.00207,64,0.144
"37",1.8,3,0.00213,66,0.148
"38",1.85,3,0.0022,68,0.153
"39",1.9,3,0.00227,70,0.157
"40",1.95,3,0.00233,72,0.161
"41",2,3,0.0024,74,0.165
"42",2.05,3,0.00246,76,0.169
"43",2.1,3,0.00253,78,0.173
"44",2.15,3,0.0026,80,0.178
"45",2.2,3,0.00266,81,0.182
"46",2.25,3,0.00273,84,0.186
"47",2.3,3,0.00279,85,0.19
"48",2.35,3,0.00286,87,0.194
"49",2.4,3,0.00292,89,0.198
"50",2.45,4,0.00299,91,0.203
"51",2.5,4,0.00305,93,0.207
"52",2.55,4,0.00312,95,0.211
"53",2.6,4,0.00318,96,0.215
"54",2.65,4,0.00325,98,0.219
"55",2.7,4,0.00331,100,0.223
"56",2.75,4,0.00337,102,0.228
"57",2.8,4,0.00344,104,0.232
"58",2.85,4,0.00351,106,0.236
"59",2.9,4,0.00357,107,0.24
"60",2.95,4,0.00363,109,0.244
"61",3,4,0.00369,111,0.248
"62",3.05,4,0.00375,113,0.253
"63",3.1,4,0.00382,115,0.257
"64",3.15,4,0.00388,116,0.261
"65",3.2,5,0.00394,118,0.265
"66",3.25,5,0.00401,120,0.269
"67",3.3,5,0.00407,122,0.273
"68",3.35,5,0.00414,123,0.278
"69",3.4,5,0.0042,126,0.282
"70",3.45,5,0.00426,127,0.286
"71",3.5,5,0.00433,129,0.29
"72",3.55,5,0.00439,131,0.294
"73",3.6,5,0.00446,133,0.298
"74",3.65,5,0.00453,135,0.303
"75",3.7,5,0.00459,136,0.307
"76",3.75,5,0.00465,138,0.311
"77",3.8,5,0.00472,140,0.315
"78",3.85,6,0.00479,142,0.319
"79",3.9,6,0.00485,144,0.323
"80",3.95,6,0.00492,146,0.328
"81",4,6,0.00498,148,0.332
"82",4.05,6,0.00505,149,0.336
"83",4.1,6,0.00511,151,0.34
"84",4.15,6,0.00517,153,0.344
"85",4.2,6,0.00524,155,0.348
"86",4.25,6,0.00531,156,0.353
"87",4.3,6,0.00537,158,0.357
"88",4.35,6,0.00544,160,0.361
