"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,6,0
"2",0.05,0,1e-05,6,0.003
"3",0.1,0,1e-05,6,0.007
"4",0.15,0,2e-05,7,0.011
"5",0.2,0,9e-05,11,0.015
"6",0.25,1,0.00016,15,0.019
"7",0.3,1,0.00022,19,0.023
"8",0.35,1,0.00028,23,0.028
"9",0.4,1,0.00034,28,0.032
"10",0.45,1,4e-04,32,0.036
"11",0.5,1,0.00047,36,0.04
"12",0.55,2,0.00052,39,0.044
"13",0.6,2,0.00059,43,0.048
"14",0.65,2,0.00065,47,0.053
"15",0.7,2,0.00071,51,0.057
"16",0.75,2,0.00077,55,0.061
"17",0.8,2,0.00083,59,0.065
"18",0.85,2,0.00089,63,0.069
"19",0.9,3,0.00096,67,0.073
"20",0.95,3,0.00102,71,0.078
"21",1,3,0.00108,75,0.082
"22",1.05,3,0.00114,79,0.086
"23",1.1,3,0.0012,83,0.09
"24",1.15,3,0.00126,87,0.094
"25",1.2,4,0.00132,91,0.098
"26",1.25,4,0.00139,95,0.103
"27",1.3,4,0.00145,99,0.107
"28",1.35,4,0.00151,102,0.111
"29",1.4,4,0.00156,106,0.115
"30",1.45,4,0.00162,110,0.119
"31",1.5,4,0.00168,113,0.123
"32",1.55,5,0.00174,117,0.128
"33",1.6,5,0.0018,121,0.132
"34",1.65,5,0.00186,125,0.136
"35",1.7,5,0.00191,128,0.14
"36",1.75,5,0.00197,132,0.144
"37",1.8,5,0.00203,136,0.148
"38",1.85,5,0.00209,140,0.153
"39",1.9,6,0.00215,144,0.157
"40",1.95,6,0.00221,147,0.161
"41",2,6,0.00226,150,0.165
"42",2.05,6,0.00232,154,0.169
"43",2.1,6,0.00238,158,0.173
"44",2.15,6,0.00243,162,0.178
"45",2.2,6,0.00249,165,0.182
"46",2.25,7,0.00254,168,0.186
"47",2.3,7,0.0026,172,0.19
"48",2.35,7,0.00265,176,0.194
"49",2.4,7,0.00271,179,0.198
"50",2.45,7,0.00276,183,0.203
"51",2.5,7,0.00281,186,0.207
"52",2.55,7,0.00287,189,0.211
"53",2.6,7,0.00293,193,0.215
"54",2.65,8,0.00298,197,0.219
"55",2.7,8,0.00304,200,0.223
"56",2.75,8,0.00309,203,0.228
"57",2.8,8,0.00314,207,0.232
"58",2.85,8,0.00321,211,0.236
"59",2.9,8,0.00326,214,0.24
"60",2.95,8,0.00332,218,0.244
"61",3,9,0.00337,221,0.248
"62",3.05,9,0.00343,225,0.253
"63",3.1,9,0.00349,229,0.257
"64",3.15,9,0.00355,232,0.261
"65",3.2,9,0.0036,236,0.265
