"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00454,3,0
"2",0.05,0,0.00454,3,0
"3",0.1,0,0.00454,3,0.004
"4",0.15,0,0.00454,3,0.008
"5",0.2,0,0.00454,3,0.012
"6",0.25,0,0.00454,3,0.017
"7",0.3,0,0.00458,5,0.021
"8",0.35,0,0.00464,9,0.025
"9",0.4,1,0.0047,13,0.029
"10",0.45,1,0.00476,17,0.033
"11",0.5,1,0.00482,21,0.037
"12",0.55,1,0.00487,24,0.042
"13",0.6,1,0.00493,28,0.046
"14",0.65,1,0.005,32,0.05
"15",0.7,1,0.00505,36,0.054
"16",0.75,2,0.00511,39,0.058
"17",0.8,2,0.00517,43,0.063
"18",0.85,2,0.00523,46,0.067
"19",0.9,2,0.00529,50,0.071
"20",0.95,2,0.00535,54,0.075
"21",1,2,0.00541,58,0.079
"22",1.05,2,0.00547,62,0.083
"23",1.1,3,0.00553,65,0.087
"24",1.15,3,0.00559,69,0.092
"25",1.2,3,0.00565,72,0.096
"26",1.25,3,0.00571,76,0.1
"27",1.3,3,0.00577,80,0.104
"28",1.35,3,0.00583,83,0.108
"29",1.4,3,0.00589,87,0.112
"30",1.45,4,0.00595,91,0.117
"31",1.5,4,0.006,94,0.121
"32",1.55,4,0.00606,98,0.125
"33",1.6,4,0.00612,101,0.129
"34",1.65,4,0.00618,105,0.133
"35",1.7,4,0.00624,109,0.137
"36",1.75,4,0.0063,112,0.142
"37",1.8,4,0.00636,115,0.146
"38",1.85,5,0.00641,119,0.15
"39",1.9,5,0.00647,123,0.154
"40",1.95,5,0.00653,126,0.158
"41",2,5,0.00659,130,0.163
"42",2.05,5,0.00664,133,0.167
"43",2.1,5,0.0067,137,0.171
"44",2.15,5,0.00676,140,0.175
"45",2.2,6,0.00682,144,0.179
"46",2.25,6,0.00687,147,0.183
"47",2.3,6,0.00693,150,0.187
"48",2.35,6,0.00699,154,0.192
"49",2.4,6,0.00705,157,0.196
"50",2.45,6,0.0071,160,0.2
"51",2.5,6,0.00716,164,0.204
"52",2.55,6,0.00721,167,0.208
"53",2.6,7,0.00727,170,0.213
"54",2.65,7,0.00732,174,0.217
"55",2.7,7,0.00737,177,0.221
"56",2.75,7,0.00743,181,0.225
"57",2.8,7,0.00749,184,0.229
"58",2.85,7,0.00754,187,0.233
"59",2.9,7,0.00759,190,0.237
"60",2.95,7,0.00765,193,0.242
"61",3,8,0.0077,197,0.246
"62",3.05,8,0.00776,200,0.25
"63",3.1,8,0.00782,203,0.254
"64",3.15,8,0.00788,207,0.258
"65",3.2,8,0.00793,210,0.262
"66",3.25,8,0.00799,214,0.267
"67",3.3,8,0.00805,217,0.271
"68",3.35,9,0.0081,220,0.275
"69",3.4,9,0.00815,224,0.279
"70",3.45,9,0.00821,227,0.283
"71",3.5,9,0.00827,230,0.287
"72",3.55,9,0.00832,234,0.292
"73",3.6,9,0.00838,237,0.296
"74",3.65,9,0.00843,240,0.3
"75",3.7,9,0.00849,244,0.304
"76",3.75,10,0.00854,247,0.308
"77",3.8,10,0.00861,251,0.312
"78",3.85,10,0.00866,254,0.317
"79",3.9,10,0.00871,257,0.321
"80",3.95,10,0.00877,261,0.325
"81",4,10,0.00883,264,0.329
"82",4.05,10,0.00888,268,0.333
"83",4.1,10,0.00894,270,0.337
"84",4.15,11,0.009,274,0.342
"85",4.2,11,0.00905,277,0.346
"86",4.25,11,0.00911,281,0.35
"87",4.3,11,0.00916,284,0.354
"88",4.35,11,0.00922,287,0.358
"89",4.4,11,0.00927,291,0.362
"90",4.45,11,0.00933,293,0.367
"91",4.5,11,0.00938,297,0.371
"92",4.55,12,0.00943,300,0.375
"93",4.6,12,0.00949,303,0.379
"94",4.65,12,0.00954,307,0.383
"95",4.7,12,0.0096,309,0.387
"96",4.75,12,0.00965,313,0.392
"97",4.8,12,0.00971,316,0.396
"98",4.85,12,0.00976,319,0.4
"99",4.9,13,0.00982,323,0.404
"100",4.95,13,0.00987,325,0.408
"101",5,13,0.00993,330,0.412
"102",5.05,13,0.00998,332,0.417
"103",5.1,13,0.01004,336,0.421
"104",5.15,13,0.01009,339,0.425
"105",5.2,13,0.01015,342,0.429
"106",5.25,13,0.0102,345,0.433
"107",5.3,13,0.01026,348,0.437
"108",5.35,14,0.01032,352,0.442
"109",5.4,14,0.01037,355,0.446
"110",5.45,14,0.01043,358,0.45
"111",5.5,14,0.01048,361,0.454
"112",5.55,14,0.01054,364,0.458
"113",5.6,14,0.01059,368,0.463
"114",5.65,14,0.01065,370,0.467
"115",5.7,14,0.0107,374,0.471
"116",5.75,15,0.01076,377,0.475
"117",5.8,15,0.01081,380,0.479
"118",5.85,15,0.01086,383,0.483
"119",5.9,15,0.01092,387,0.487
"120",5.95,15,0.01098,390,0.492
"121",6,15,0.01103,393,0.496
"122",6.05,15,0.01109,396,0.5
"123",6.1,15,0.01115,399,0.504
"124",6.15,16,0.0112,403,0.508
"125",6.2,16,0.01125,406,0.513
"126",6.25,16,0.01131,409,0.517
"127",6.3,16,0.01136,412,0.521
"128",6.35,16,0.01142,415,0.525
"129",6.4,16,0.01147,418,0.529
"130",6.45,16,0.01152,421,0.533
"131",6.5,16,0.01158,424,0.537
"132",6.55,17,0.01163,428,0.542
"133",6.6,17,0.01169,430,0.546
"134",6.65,17,0.01174,434,0.55
"135",6.7,17,0.01179,437,0.554
"136",6.75,17,0.01185,440,0.558
"137",6.8,17,0.0119,442,0.562
"138",6.85,17,0.01196,446,0.567
"139",6.9,17,0.01201,449,0.571
"140",6.95,18,0.01206,452,0.575
"141",7,18,0.01212,455,0.579
"142",7.05,18,0.01217,458,0.583
"143",7.1,18,0.01223,461,0.587
"144",7.15,18,0.01228,464,0.592
"145",7.2,18,0.01233,467,0.596
"146",7.25,18,0.01239,470,0.6
"147",7.3,18,0.01244,473,0.604
"148",7.35,18,0.01249,476,0.608
"149",7.4,19,0.01255,479,0.613
"150",7.45,19,0.0126,482,0.617
"151",7.5,19,0.01265,485,0.621
"152",7.55,19,0.01271,488,0.625
"153",7.6,19,0.01276,491,0.629
"154",7.65,19,0.01282,494,0.633
"155",7.7,19,0.01287,497,0.637
"156",7.75,19,0.01292,500,0.642
"157",7.8,19,0.01297,503,0.646
"158",7.85,20,0.01303,506,0.65
"159",7.9,20,0.01308,509,0.654
"160",7.95,20,0.01314,512,0.658
"161",8,20,0.01319,515,0.662
"162",8.05,20,0.01324,518,0.667
"163",8.1,20,0.0133,521,0.671
"164",8.15,20,0.01335,524,0.675
"165",8.2,20,0.01341,527,0.679
"166",8.25,21,0.01346,530,0.683
"167",8.3,21,0.01352,533,0.687
"168",8.35,21,0.01357,536,0.692
"169",8.4,21,0.01363,539,0.696
"170",8.5,21,0.01373,544,0.704
"171",8.55,21,0.01379,548,0.708
"172",8.6,21,0.01384,550,0.713
"173",8.65,21,0.0139,553,0.717
"174",8.7,22,0.01395,556,0.721
"175",8.75,22,0.014,559,0.725
"176",8.8,22,0.01406,562,0.729
"177",8.85,22,0.01411,565,0.733
"178",8.9,22,0.01416,568,0.737
"179",8.95,22,0.01422,571,0.742
"180",9,22,0.01427,574,0.746
"181",9.05,22,0.01434,576,0.75
"182",9.1,22,0.01439,580,0.754
"183",9.15,23,0.01444,583,0.758
"184",9.2,23,0.0145,585,0.762
"185",9.25,23,0.01455,588,0.767
"186",9.3,23,0.0146,591,0.771
"187",9.35,23,0.01466,594,0.775
"188",9.4,23,0.01471,597,0.779
"189",9.45,23,0.01477,599,0.783
"190",9.5,23,0.01482,603,0.787
"191",9.55,23,0.01487,605,0.792
"192",9.6,24,0.01492,608,0.796
"193",9.65,24,0.01498,611,0.8
"194",9.7,24,0.01503,613,0.804
"195",9.75,24,0.01508,616,0.808
"196",9.8,24,0.01514,619,0.813
"197",9.85,24,0.0152,622,0.817
"198",9.9,24,0.01525,625,0.821
"199",9.95,24,0.0153,628,0.825
"200",10,24,0.01536,631,0.829
"201",10.05,25,0.01541,634,0.833
"202",10.1,25,0.01547,636,0.837
"203",10.15,25,0.01552,639,0.842
"204",10.2,25,0.01558,642,0.846
"205",10.25,25,0.01563,645,0.85
"206",10.3,25,0.01569,648,0.854
"207",10.35,25,0.01574,651,0.858
"208",10.4,25,0.01579,654,0.862
"209",10.45,25,0.01585,656,0.867
"210",10.5,26,0.01591,659,0.871
"211",10.55,26,0.01595,662,0.875
"212",10.6,26,0.01601,664,0.879
"213",10.65,26,0.01607,667,0.883
"214",10.7,26,0.01611,670,0.887
"215",10.75,26,0.01617,672,0.892
"216",10.8,26,0.01622,676,0.896
"217",10.85,26,0.01628,678,0.9
"218",10.9,26,0.01633,681,0.904
"219",10.95,26,0.01639,683,0.908
"220",11,27,0.01645,687,0.913
"221",11.05,27,0.01649,689,0.917
"222",11.1,27,0.01655,692,0.921
"223",11.15,27,0.01661,695,0.925
"224",11.2,27,0.01665,697,0.929
"225",11.25,27,0.01671,700,0.933
"226",11.3,27,0.01676,703,0.937
"227",11.35,27,0.01682,705,0.942
"228",11.4,27,0.01687,708,0.946
"229",11.45,28,0.01693,711,0.95
"230",11.5,28,0.01698,713,0.954
"231",11.55,28,0.01703,716,0.958
"232",11.6,28,0.01708,719,0.962
"233",11.65,28,0.01714,721,0.967
"234",11.7,28,0.01719,723,0.971
"235",11.75,28,0.01724,726,0.975
"236",11.8,28,0.01729,729,0.979
"237",11.85,28,0.01735,732,0.983
"238",11.9,28,0.0174,734,0.987
"239",11.95,29,0.01745,737,0.992
"240",12,29,0.01751,740,0.996
"241",12.05,29,0.01756,742,1
"242",12.1,29,0.01761,745,1.004
"243",12.15,29,0.01767,747,1.008
"244",12.2,29,0.01773,750,1.013
"245",12.25,29,0.01777,752,1.017
"246",12.3,29,0.01783,755,1.021
"247",12.35,29,0.01789,758,1.025
"248",12.4,29,0.01794,760,1.029
"249",12.45,30,0.01799,763,1.033
"250",12.5,30,0.01805,766,1.037
"251",12.55,30,0.0181,768,1.042
"252",12.6,30,0.01815,771,1.046
"253",12.65,30,0.01821,773,1.05
"254",12.7,30,0.01827,776,1.054
"255",12.75,30,0.01831,779,1.058
"256",12.8,30,0.01837,781,1.063
"257",12.85,30,0.01843,784,1.067
"258",12.9,30,0.01847,786,1.071
"259",12.95,31,0.01853,789,1.075
"260",13,31,0.01859,791,1.079
"261",13.05,31,0.01864,794,1.083
"262",13.1,31,0.01869,796,1.087
"263",13.15,31,0.01875,799,1.092
"264",13.2,31,0.0188,801,1.096
"265",13.25,31,0.01885,803,1.1
"266",13.3,31,0.01891,806,1.104
"267",13.35,31,0.01896,809,1.108
"268",13.4,31,0.01901,811,1.112
"269",13.45,32,0.01907,813,1.117
"270",13.5,32,0.01913,816,1.121
"271",13.55,32,0.01918,819,1.125
"272",13.6,32,0.01923,821,1.129
"273",13.65,32,0.01929,823,1.133
"274",13.7,32,0.01934,826,1.137
"275",13.75,32,0.01939,828,1.142
"276",13.8,32,0.01945,831,1.146
"277",13.85,32,0.0195,833,1.15
"278",13.9,32,0.01955,836,1.154
"279",13.95,32,0.0196,838,1.158
"280",14,33,0.01966,840,1.163
"281",14.05,33,0.01971,842,1.167
"282",14.1,33,0.01976,845,1.171
"283",14.15,33,0.01982,847,1.175
"284",14.2,33,0.01988,850,1.179
"285",14.25,33,0.01993,852,1.183
"286",14.3,33,0.01998,855,1.187
"287",14.35,33,0.02004,857,1.192
"288",14.4,33,0.02009,860,1.196
"289",14.45,33,0.02014,862,1.2
"290",14.5,33,0.0202,864,1.204
"291",14.55,34,0.02025,867,1.208
"292",14.6,34,0.02031,869,1.213
"293",14.65,34,0.02036,871,1.217
"294",14.7,34,0.02042,874,1.221
"295",14.75,34,0.02046,876,1.225
"296",14.8,34,0.02052,878,1.229
"297",14.85,34,0.02058,881,1.233
"298",14.9,34,0.02063,883,1.237
"299",14.95,34,0.02068,885,1.242
"300",15,34,0.02074,887,1.246
"301",15.05,34,0.02079,890,1.25
"302",15.1,35,0.02084,892,1.254
"303",15.15,35,0.02089,894,1.258
"304",15.2,35,0.02095,897,1.262
"305",15.25,35,0.021,899,1.267
"306",15.3,35,0.02106,901,1.271
"307",15.35,35,0.02111,903,1.275
"308",15.4,35,0.02116,905,1.279
"309",15.45,35,0.02122,908,1.283
"310",15.5,35,0.02128,910,1.287
"311",15.55,35,0.02133,912,1.292
"312",15.6,35,0.02138,914,1.296
"313",15.65,36,0.02143,917,1.3
"314",15.7,36,0.02149,919,1.304
"315",15.75,36,0.02154,921,1.308
"316",15.8,36,0.02159,923,1.312
"317",15.85,36,0.02165,925,1.317
"318",15.9,36,0.0217,927,1.321
"319",15.95,36,0.02175,930,1.325
"320",16,36,0.02181,932,1.329
"321",16.05,36,0.02187,934,1.333
"322",16.1,36,0.02191,936,1.337
"323",16.15,36,0.02197,938,1.342
"324",16.2,36,0.02203,940,1.346
"325",16.25,37,0.02207,942,1.35
"326",16.3,37,0.02213,944,1.354
"327",16.35,37,0.02219,946,1.358
"328",16.4,37,0.02224,949,1.363
"329",16.45,37,0.0223,951,1.367
"330",16.5,37,0.02236,953,1.371
"331",16.55,37,0.02241,955,1.375
"332",16.6,37,0.02246,958,1.379
"333",16.65,37,0.02252,959,1.383
"334",16.7,37,0.02257,961,1.387
"335",16.75,37,0.02263,964,1.392
"336",16.8,37,0.02268,966,1.396
"337",16.85,38,0.02273,968,1.4
"338",16.9,38,0.02279,970,1.404
"339",16.95,38,0.02285,972,1.408
"340",17,38,0.0229,974,1.413
"341",17.05,38,0.02295,976,1.417
"342",17.1,38,0.02301,977,1.421
"343",17.15,38,0.02307,980,1.425
"344",17.2,38,0.02312,982,1.429
"345",17.25,38,0.02318,984,1.433
"346",17.3,38,0.02323,985,1.437
"347",17.35,38,0.02328,987,1.442
"348",17.4,38,0.02334,989,1.446
"349",17.45,38,0.0234,991,1.45
"350",17.5,38,0.02345,993,1.454
"351",17.55,39,0.02351,995,1.458
"352",17.6,39,0.02356,997,1.462
"353",17.65,39,0.02362,999,1.467
"354",17.7,39,0.02368,1001,1.471
"355",17.75,39,0.02373,1003,1.475
"356",17.8,39,0.02378,1005,1.479
"357",17.85,39,0.02384,1007,1.483
"358",17.9,39,0.02389,1009,1.487
"359",17.95,39,0.02395,1011,1.492
"360",18,39,0.02401,1013,1.496
"361",18.05,39,0.02406,1014,1.5
"362",18.1,39,0.02412,1016,1.504
"363",18.15,39,0.02418,1018,1.508
"364",18.2,40,0.02423,1020,1.512
"365",18.25,40,0.02429,1021,1.517
"366",18.3,40,0.02435,1023,1.521
"367",18.35,40,0.0244,1025,1.525
"368",18.4,40,0.02446,1027,1.529
"369",18.45,40,0.02452,1029,1.533
"370",18.5,40,0.02458,1031,1.537
"371",18.55,40,0.02464,1032,1.542
"372",18.6,40,0.02469,1034,1.546
"373",18.65,40,0.02475,1036,1.55
"374",18.7,40,0.0248,1038,1.554
"375",18.75,40,0.02487,1040,1.558
"376",18.8,40,0.02493,1041,1.563
"377",18.85,40,0.02498,1043,1.567
"378",18.9,40,0.02504,1044,1.571
"379",18.95,41,0.0251,1046,1.575
"380",19,41,0.02516,1048,1.579
"381",19.05,41,0.02522,1050,1.583
"382",19.1,41,0.02528,1051,1.587
"383",19.15,41,0.02534,1053,1.592
"384",19.2,41,0.02539,1054,1.596
"385",19.25,41,0.02546,1056,1.6
"386",19.3,41,0.02551,1058,1.604
"387",19.35,41,0.02557,1059,1.608
"388",19.4,41,0.02563,1061,1.613
"389",19.45,41,0.02569,1062,1.617
"390",19.5,41,0.02575,1064,1.621
"391",19.55,41,0.02581,1065,1.625
"392",19.6,41,0.02587,1067,1.629
"393",19.65,41,0.02593,1068,1.633
"394",19.7,41,0.02599,1070,1.637
"395",19.75,42,0.02605,1071,1.642
"396",19.8,42,0.02611,1072,1.646
"397",19.85,42,0.02617,1074,1.65
"398",19.9,42,0.02624,1075,1.654
"399",19.95,42,0.02629,1077,1.658
"400",20,42,0.02636,1078,1.662
"401",20.05,42,0.02642,1080,1.667
"402",20.1,42,0.02648,1081,1.671
"403",20.15,42,0.02654,1083,1.675
"404",20.2,42,0.0266,1084,1.679
"405",20.25,42,0.02667,1085,1.683
"406",20.3,42,0.02673,1087,1.687
"407",20.35,42,0.02679,1088,1.692
"408",20.4,42,0.02686,1089,1.696
"409",20.45,42,0.02691,1090,1.7
"410",20.5,42,0.02698,1091,1.704
"411",20.55,42,0.02704,1093,1.708
"412",20.6,42,0.02711,1093,1.713
"413",20.65,42,0.02717,1095,1.717
"414",20.7,42,0.02724,1096,1.721
"415",20.75,43,0.0273,1097,1.725
"416",20.8,43,0.02737,1098,1.729
"417",20.85,43,0.02743,1099,1.733
"418",20.9,43,0.02749,1101,1.737
"419",20.95,43,0.02757,1101,1.742
"420",21,43,0.02763,1103,1.746
"421",21.05,43,0.0277,1103,1.75
"422",21.1,43,0.02777,1105,1.754
"423",21.15,43,0.02783,1105,1.758
"424",21.2,43,0.0279,1107,1.763
"425",21.25,43,0.02797,1107,1.767
"426",21.3,43,0.02804,1108,1.771
"427",21.35,43,0.02811,1109,1.775
"428",21.4,43,0.02818,1110,1.779
"429",21.45,43,0.02824,1111,1.783
"430",21.5,43,0.02832,1111,1.787
"431",21.55,43,0.02838,1112,1.792
"432",21.6,43,0.02845,1113,1.796
"433",21.65,43,0.02853,1113,1.8
"434",21.7,43,0.02863,1114,1.804
"435",21.75,43,0.02869,1115,1.808
"436",21.8,43,0.02877,1115,1.812
"437",21.85,43,0.02885,1116,1.817
"438",21.9,43,0.02891,1117,1.821
"439",21.95,43,0.02899,1117,1.825
"440",22,43,0.02907,1117,1.829
"441",22.05,43,0.02915,1118,1.833
"442",22.1,43,0.02923,1119,1.837
"443",22.15,43,0.02931,1119,1.842
"444",22.2,43,0.0294,1119,1.846
"445",22.25,43,0.02948,1120,1.85
"446",22.3,43,0.02956,1120,1.854
"447",22.35,43,0.02964,1121,1.858
"448",22.4,43,0.02974,1121,1.862
"449",22.45,43,0.02982,1121,1.867
"450",22.5,43,0.0299,1121,1.871
"451",22.55,43,0.03,1121,1.875
"452",22.6,43,0.03008,1121,1.879
"453",22.65,43,0.03016,1121,1.883
"454",22.7,43,0.03026,1121,1.887
"455",22.75,43,0.03036,1120,1.892
"456",22.8,43,0.03044,1120,1.896
"457",22.85,43,0.03054,1119,1.9
"458",22.9,43,0.03064,1119,1.904
"459",22.95,43,0.03074,1118,1.908
"460",23,43,0.03084,1117,1.913
"461",23.05,43,0.03095,1116,1.917
"462",23.1,43,0.03105,1115,1.921
"463",23.15,43,0.03117,1114,1.925
"464",23.2,43,0.03127,1112,1.929
"465",23.25,43,0.03137,1110,1.933
"466",23.3,43,0.03147,1108,1.937
"467",23.35,43,0.03155,1105,1.942
"468",23.4,43,0.03161,1101,1.946
"469",23.45,42,0.03161,1093,1.95
"470",23.5,9,0.04284,223,1.954
