"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,6e-05,2,0
"2",0.05,0,6e-05,2,0.003
"3",0.1,0,6e-05,2,0.007
"4",0.15,0,7e-05,2,0.011
"5",0.2,0,0.00012,5,0.015
"6",0.25,0,0.00018,7,0.019
"7",0.3,0,0.00024,9,0.023
"8",0.35,0,0.00029,11,0.028
"9",0.4,0,0.00035,12,0.032
"10",0.45,1,4e-04,15,0.036
"11",0.5,1,0.00046,16,0.04
"12",0.55,1,0.00051,19,0.044
"13",0.6,1,0.00057,20,0.048
"14",0.65,1,0.00062,23,0.053
"15",0.7,1,0.00068,25,0.057
"16",0.75,1,0.00073,27,0.061
"17",0.8,1,0.00079,29,0.065
"18",0.85,1,0.00084,31,0.069
"19",0.9,1,0.00089,33,0.073
"20",0.95,1,0.00095,35,0.078
"21",1,1,0.00101,37,0.082
"22",1.05,2,0.00106,39,0.086
"23",1.1,2,0.00112,41,0.09
"24",1.15,2,0.00117,42,0.094
"25",1.2,2,0.00122,45,0.098
"26",1.25,2,0.00128,47,0.103
"27",1.3,2,0.00133,49,0.107
"28",1.35,2,0.00139,51,0.111
"29",1.4,2,0.00144,53,0.115
"30",1.45,2,0.00149,55,0.119
"31",1.5,2,0.00155,57,0.123
"32",1.55,2,0.0016,59,0.128
"33",1.6,2,0.00166,60,0.132
"34",1.65,2,0.00171,63,0.136
"35",1.7,3,0.00176,65,0.14
"36",1.75,3,0.00182,67,0.144
"37",1.8,3,0.00187,69,0.148
"38",1.85,3,0.00192,71,0.153
"39",1.9,3,0.00198,72,0.157
"40",1.95,3,0.00204,74,0.161
"41",2,3,0.00209,77,0.165
"42",2.05,3,0.00215,79,0.169
"43",2.1,3,0.0022,81,0.173
"44",2.15,3,0.00225,83,0.178
"45",2.2,3,0.0023,85,0.182
"46",2.25,3,0.00235,87,0.186
"47",2.3,3,0.00239,89,0.19
"48",2.35,3,0.00242,90,0.194
"49",2.4,4,0.00243,93,0.198
"50",2.45,4,0.00244,95,0.203
"51",2.5,4,0.00245,96,0.207
"52",2.55,4,0.00246,98,0.211
"53",2.6,4,0.00247,100,0.215
"54",2.65,4,0.00248,102,0.219
"55",2.7,4,0.00248,104,0.223
"56",2.75,4,0.00249,105,0.228
"57",2.8,4,0.00249,107,0.232
"58",2.85,4,0.0025,109,0.236
"59",2.9,4,0.0025,111,0.24
"60",2.95,4,0.00251,113,0.244
"61",3,4,0.00251,115,0.248
"62",3.05,5,0.00252,117,0.253
"63",3.1,5,0.00252,119,0.257
"64",3.15,5,0.00252,121,0.261
"65",3.2,5,0.00253,123,0.265
"66",3.25,5,0.00253,124,0.269
"67",3.3,5,0.00253,126,0.273
"68",3.35,5,0.00254,128,0.278
"69",3.4,5,0.00254,130,0.282
