"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,4,0
"2",0.05,0,1e-05,4,0.002
"3",0.1,0,1e-05,5,0.007
"4",0.15,0,2e-05,5,0.011
"5",0.2,0,8e-05,6,0.015
"6",0.25,0,0.00015,8,0.019
"7",0.3,0,0.00022,10,0.023
"8",0.35,0,0.00028,12,0.027
"9",0.4,1,0.00035,14,0.032
"10",0.45,1,0.00041,16,0.036
"11",0.5,1,0.00048,18,0.04
"12",0.55,1,0.00055,19,0.044
"13",0.6,1,0.00061,21,0.048
"14",0.65,1,0.00068,23,0.052
"15",0.7,1,0.00074,25,0.057
"16",0.75,1,0.00081,28,0.061
"17",0.8,1,0.00087,29,0.065
"18",0.85,1,0.00094,31,0.069
"19",0.9,1,0.001,33,0.073
"20",0.95,1,0.00107,35,0.077
"21",1,1,0.00114,36,0.082
"22",1.05,1,0.0012,38,0.086
"23",1.1,2,0.00127,40,0.09
"24",1.15,2,0.00134,42,0.094
"25",1.2,2,0.0014,44,0.098
"26",1.25,2,0.00147,46,0.103
"27",1.3,2,0.00154,48,0.107
"28",1.35,2,0.0016,50,0.111
"29",1.4,2,0.00168,52,0.115
"30",1.45,2,0.00174,54,0.119
"31",1.5,2,0.00181,56,0.123
"32",1.55,2,0.00188,58,0.127
"33",1.6,2,0.00194,60,0.132
"34",1.65,2,0.00201,62,0.136
"35",1.7,2,0.00207,64,0.14
"36",1.75,3,0.00214,65,0.144
"37",1.8,3,0.0022,67,0.148
"38",1.85,3,0.00227,69,0.152
"39",1.9,3,0.00233,71,0.157
"40",1.95,3,0.0024,73,0.161
"41",2,3,0.00246,75,0.165
"42",2.05,3,0.00253,77,0.169
"43",2.1,3,0.00259,79,0.173
"44",2.15,3,0.00266,81,0.177
"45",2.2,3,0.00272,83,0.182
"46",2.25,3,0.00279,84,0.186
"47",2.3,3,0.00285,86,0.19
"48",2.35,3,0.00292,88,0.194
"49",2.4,3,0.00298,90,0.198
"50",2.45,4,0.00305,91,0.202
"51",2.5,4,0.00312,93,0.207
"52",2.55,4,0.00318,95,0.211
"53",2.6,4,0.00324,97,0.215
"54",2.65,4,0.00331,99,0.219
"55",2.7,4,0.00337,101,0.223
"56",2.75,4,0.00343,103,0.227
"57",2.8,4,0.00349,105,0.232
"58",2.85,4,0.00356,106,0.236
"59",2.9,4,0.00362,108,0.24
"60",2.95,4,0.00368,110,0.244
"61",3,4,0.00374,111,0.248
"62",3.05,4,0.00381,113,0.253
"63",3.1,4,0.00387,115,0.257
"64",3.15,5,0.00393,117,0.261
"65",3.2,5,0.004,119,0.265
"66",3.25,5,0.00406,121,0.269
"67",3.3,5,0.00413,123,0.273
"68",3.35,5,0.0042,124,0.277
"69",3.4,5,0.00426,126,0.282
"70",3.45,5,0.00433,128,0.286
"71",3.5,5,0.00439,130,0.29
"72",3.55,5,0.00446,132,0.294
"73",3.6,5,0.00452,134,0.298
"74",3.65,5,0.00459,136,0.303
"75",3.7,5,0.00465,138,0.307
"76",3.75,5,0.00472,139,0.311
"77",3.8,5,0.00478,141,0.315
"78",3.85,6,0.00485,143,0.319
"79",3.9,6,0.00491,145,0.323
"80",3.95,6,0.00497,147,0.327
"81",4,6,0.00504,148,0.332
"82",4.05,6,0.0051,150,0.336
"83",4.1,6,0.00517,152,0.34
"84",4.15,6,0.00523,154,0.344
"85",4.2,6,0.00529,156,0.348
"86",4.25,6,0.00536,157,0.353
"87",4.3,6,0.00542,159,0.357
"88",4.35,6,0.00548,161,0.361
"89",4.4,6,0.00555,162,0.365
"90",4.45,6,0.00562,164,0.369
"91",4.5,6,0.00568,166,0.373
"92",4.55,7,0.00574,168,0.377
"93",4.6,7,0.00581,170,0.382
"94",4.65,7,0.00587,172,0.386
"95",4.7,7,0.00594,174,0.39
"96",4.75,7,0.006,175,0.394
"97",4.8,7,0.00606,177,0.398
"98",4.85,7,0.00613,179,0.403
"99",4.9,7,0.00619,181,0.407
"100",4.95,7,0.00625,182,0.411
