"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,5,0
"2",0.05,0,0,5,0.003
"3",0.1,0,0,5,0.007
"4",0.15,0,0,5,0.011
"5",0.2,0,0,5,0.015
"6",0.25,0,2e-05,5,0.019
"7",0.3,0,7e-05,8,0.024
"8",0.35,0,0.00012,11,0.028
"9",0.4,0,0.00017,13,0.032
"10",0.45,1,0.00023,15,0.036
"11",0.5,1,0.00028,18,0.04
"12",0.55,1,0.00033,21,0.044
"13",0.6,1,0.00039,23,0.048
"14",0.65,1,0.00044,25,0.053
"15",0.7,1,5e-04,28,0.057
"16",0.75,1,0.00055,30,0.061
"17",0.8,1,6e-04,33,0.065
"18",0.85,1,0.00066,36,0.069
"19",0.9,1,0.00071,38,0.073
"20",0.95,2,0.00077,40,0.078
"21",1,2,0.00082,43,0.082
"22",1.05,2,0.00087,46,0.086
"23",1.1,2,0.00093,48,0.09
"24",1.15,2,0.00098,50,0.094
"25",1.2,2,0.00103,53,0.098
"26",1.25,2,0.00109,55,0.103
"27",1.3,2,0.00114,58,0.107
"28",1.35,2,0.0012,60,0.111
"29",1.4,2,0.00125,62,0.115
"30",1.45,2,0.0013,64,0.119
"31",1.5,3,0.00135,67,0.123
"32",1.55,3,0.00141,70,0.128
"33",1.6,3,0.00146,72,0.132
"34",1.65,3,0.00152,74,0.136
"35",1.7,3,0.00157,77,0.14
"36",1.75,3,0.00162,80,0.144
"37",1.8,3,0.00168,83,0.148
"38",1.85,3,0.00173,85,0.153
"39",1.9,3,0.00178,87,0.157
"40",1.95,3,0.00184,90,0.161
"41",2,4,0.00189,93,0.165
"42",2.05,4,0.00194,95,0.169
"43",2.1,4,0.00199,97,0.173
"44",2.15,4,0.00205,100,0.178
"45",2.2,4,0.0021,103,0.182
"46",2.25,4,0.00215,105,0.186
"47",2.3,4,0.0022,107,0.19
"48",2.35,4,0.00225,110,0.194
"49",2.4,4,0.0023,113,0.198
"50",2.45,4,0.00236,115,0.203
"51",2.5,5,0.00241,117,0.207
"52",2.55,5,0.00246,120,0.211
"53",2.6,5,0.00251,123,0.215
"54",2.65,5,0.00257,126,0.219
"55",2.7,5,0.00262,128,0.223
"56",2.75,5,0.00267,130,0.228
"57",2.8,5,0.00272,133,0.232
"58",2.85,5,0.00277,136,0.236
"59",2.9,5,0.00281,138,0.24
"60",2.95,5,0.00286,140,0.244
"61",3,6,0.00291,143,0.248
"62",3.05,6,0.00297,145,0.253
"63",3.1,6,0.00301,148,0.257
"64",3.15,6,0.00307,150,0.261
"65",3.2,6,0.00312,153,0.265
"66",3.25,6,0.00317,155,0.269
"67",3.3,6,0.00322,158,0.273
"68",3.35,6,0.00327,160,0.278
"69",3.4,6,0.00332,162,0.282
"70",3.45,6,0.00337,165,0.286
"71",3.5,7,0.00342,168,0.29
"72",3.55,7,0.00347,170,0.294
"73",3.6,7,0.00352,172,0.298
"74",3.65,7,0.00358,175,0.303
"75",3.7,7,0.00363,178,0.307
"76",3.75,7,0.00368,180,0.311
