"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,12,0.00486,301,3.966
"2",0.05,12,0.00486,301,3.966
"3",0.1,12,0.00486,301,3.969
"4",0.15,12,0.00485,301,3.974
"5",0.2,12,0.0048,302,3.978
"6",0.25,12,0.00476,304,3.982
"7",0.3,12,0.00482,306,3.986
"8",0.35,12,0.00485,308,3.99
"9",0.4,12,0.0049,310,3.994
"10",0.45,12,0.00492,311,3.999
"11",0.5,12,0.00493,313,4.003
"12",0.55,12,0.00494,315,4.007
"13",0.6,12,0.00495,317,4.011
"14",0.65,12,0.00496,319,4.015
"15",0.7,12,0.00499,321,4.02
"16",0.75,12,0.005,322,4.024
"17",0.8,13,0.005,324,4.028
"18",0.85,13,0.00501,326,4.032
"19",0.9,13,0.00502,328,4.036
"20",0.95,13,0.00503,330,4.04
"21",1,13,0.00503,332,4.045
"22",1.05,13,0.00503,333,4.049
"23",1.1,13,0.00503,335,4.053
"24",1.15,13,0.00503,336,4.057
"25",1.2,13,0.00504,338,4.061
"26",1.25,13,0.00504,340,4.065
"27",1.3,13,0.00504,342,4.069
"28",1.35,13,0.00505,344,4.074
"29",1.4,13,0.00505,345,4.078
"30",1.45,13,0.00505,346,4.082
"31",1.5,13,0.00505,348,4.086
"32",1.55,14,0.00505,350,4.09
"33",1.6,14,0.00505,352,4.094
"34",1.65,14,0.00505,353,4.099
"35",1.7,14,0.00504,354,4.103
"36",1.75,14,0.00504,356,4.107
"37",1.8,14,0.00505,358,4.111
"38",1.85,14,0.00504,360,4.115
"39",1.9,14,0.00503,361,4.12
"40",1.95,14,0.00504,362,4.124
"41",2,14,0.00505,364,4.128
"42",2.05,14,0.00504,365,4.132
"43",2.1,14,0.00504,367,4.136
"44",2.15,14,0.00504,368,4.14
"45",2.2,14,0.00504,370,4.145
"46",2.25,14,0.00504,371,4.149
"47",2.3,14,0.00504,372,4.153
"48",2.35,14,0.00504,374,4.157
"49",2.4,15,0.00504,375,4.161
"50",2.45,15,0.00504,377,4.165
