"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,1e-05,5,0
"2",0.05,0,0,5,0.002
"3",0.1,0,0,5,0.007
"4",0.15,0,2e-05,5,0.011
"5",0.2,0,7e-05,7,0.015
"6",0.25,0,0.00013,11,0.019
"7",0.3,1,0.00019,13,0.023
"8",0.35,1,0.00024,15,0.027
"9",0.4,1,3e-04,18,0.032
"10",0.45,1,0.00035,21,0.036
"11",0.5,1,0.00041,23,0.04
"12",0.55,1,0.00047,25,0.044
"13",0.6,1,0.00052,28,0.048
"14",0.65,1,0.00058,30,0.052
"15",0.7,1,0.00064,33,0.057
"16",0.75,1,0.00069,36,0.061
"17",0.8,1,0.00074,38,0.065
"18",0.85,2,0.00079,40,0.069
"19",0.9,2,0.00085,42,0.073
"20",0.95,2,0.00091,45,0.077
"21",1,2,0.00096,48,0.082
"22",1.05,2,0.00101,50,0.086
"23",1.1,2,0.00107,52,0.09
"24",1.15,2,0.00112,54,0.094
"25",1.2,2,0.00118,57,0.098
"26",1.25,2,0.00123,60,0.103
"27",1.3,2,0.00128,62,0.107
"28",1.35,2,0.00133,64,0.111
"29",1.4,3,0.00139,66,0.115
"30",1.45,3,0.00144,69,0.119
"31",1.5,3,0.0015,71,0.123
"32",1.55,3,0.00155,74,0.127
"33",1.6,3,0.0016,76,0.132
"34",1.65,3,0.00165,79,0.136
"35",1.7,3,0.00171,81,0.14
"36",1.75,3,0.00176,83,0.144
"37",1.8,3,0.00181,85,0.148
"38",1.85,3,0.00186,87,0.152
"39",1.9,3,0.00192,90,0.157
"40",1.95,4,0.00197,92,0.161
"41",2,4,0.00202,94,0.165
"42",2.05,4,0.00207,96,0.169
"43",2.1,4,0.00213,99,0.173
"44",2.15,4,0.00218,101,0.177
"45",2.2,4,0.00223,103,0.182
"46",2.25,4,0.00228,105,0.186
"47",2.3,4,0.00234,107,0.19
"48",2.35,4,0.00238,110,0.194
"49",2.4,4,0.00243,112,0.198
"50",2.45,4,0.00248,114,0.202
"51",2.5,4,0.00253,116,0.207
"52",2.55,5,0.00259,119,0.211
"53",2.6,5,0.00264,121,0.215
"54",2.65,5,0.00269,123,0.219
"55",2.7,5,0.00275,126,0.223
"56",2.75,5,0.0028,128,0.227
"57",2.8,5,0.00285,130,0.232
"58",2.85,5,0.0029,132,0.236
"59",2.9,5,0.00295,134,0.24
"60",2.95,5,0.00301,136,0.244
"61",3,5,0.00306,139,0.248
"62",3.05,5,0.00311,141,0.253
"63",3.1,6,0.00317,144,0.257
"64",3.15,6,0.00321,145,0.261
"65",3.2,6,0.00327,148,0.265
"66",3.25,6,0.00332,150,0.269
"67",3.3,6,0.00337,152,0.273
"68",3.35,6,0.00343,154,0.277
"69",3.4,6,0.00348,156,0.282
"70",3.45,6,0.00353,159,0.286
"71",3.5,6,0.00358,161,0.29
"72",3.55,6,0.00364,163,0.294
"73",3.6,6,0.00369,166,0.298
"74",3.65,7,0.00374,168,0.303
"75",3.7,7,0.0038,170,0.307
"76",3.75,7,0.00385,172,0.311
"77",3.8,7,0.0039,174,0.315
"78",3.85,7,0.00395,177,0.319
"79",3.9,7,0.004,179,0.323
"80",3.95,7,0.00405,181,0.327
"81",4,7,0.00411,183,0.332
"82",4.05,7,0.00416,185,0.336
"83",4.1,7,0.00421,187,0.34
"84",4.15,7,0.00426,189,0.344
"85",4.2,7,0.00431,191,0.348
"86",4.25,7,0.00437,193,0.353
"87",4.3,8,0.00442,195,0.357
"88",4.35,8,0.00447,198,0.361
"89",4.4,8,0.00453,200,0.365
"90",4.45,8,0.00458,202,0.369
"91",4.5,8,0.00463,205,0.373
"92",4.55,8,0.00469,207,0.377
"93",4.6,8,0.00474,209,0.382
"94",4.65,8,0.00479,211,0.386
"95",4.7,8,0.00484,213,0.39
"96",4.75,8,0.0049,215,0.394
"97",4.8,8,0.00495,217,0.398
"98",4.85,9,0.005,219,0.403
"99",4.9,9,0.00505,221,0.407
"100",4.95,9,0.0051,223,0.411
"101",5,9,0.00515,225,0.415
"102",5.05,9,0.0052,228,0.419
"103",5.1,9,0.00525,230,0.423
"104",5.15,9,0.0053,232,0.427
"105",5.2,9,0.00535,234,0.432
"106",5.25,9,0.0054,236,0.436
"107",5.3,9,0.00545,238,0.44
"108",5.35,9,0.0055,240,0.444
"109",5.4,9,0.00555,242,0.448
"110",5.45,9,0.0056,244,0.453
"111",5.5,10,0.00566,246,0.457
"112",5.55,10,0.00571,248,0.461
"113",5.6,10,0.00575,250,0.465
"114",5.65,10,0.00581,252,0.469
"115",5.7,10,0.00585,254,0.473
"116",5.75,10,0.0059,256,0.477
"117",5.8,10,0.00596,258,0.482
"118",5.85,10,0.00601,260,0.486
"119",5.9,10,0.00606,262,0.49
"120",5.95,10,0.00611,264,0.494
"121",6,10,0.00616,266,0.498
"122",6.05,10,0.00621,268,0.502
"123",6.1,10,0.00627,270,0.507
"124",6.15,11,0.00631,272,0.511
"125",6.2,11,0.00637,274,0.515
"126",6.25,11,0.00642,277,0.519
"127",6.3,11,0.00647,279,0.523
"128",6.35,11,0.00652,281,0.527
"129",6.4,11,0.00657,283,0.532
"130",6.45,11,0.00662,285,0.536
"131",6.5,11,0.00668,287,0.54
"132",6.55,11,0.00673,289,0.544
"133",6.6,11,0.00679,291,0.548
"134",6.65,11,0.00684,293,0.553
"135",6.7,11,0.00689,295,0.557
"136",6.75,12,0.00694,297,0.561
"137",6.8,12,0.00699,299,0.565
"138",6.85,12,0.00705,301,0.569
"139",6.9,12,0.0071,303,0.573
"140",6.95,12,0.00715,305,0.577
"141",7,12,0.0072,307,0.582
"142",7.05,12,0.00726,309,0.586
"143",7.1,12,0.00731,311,0.59
"144",7.15,12,0.00736,313,0.594
"145",7.2,12,0.00741,315,0.598
"146",7.25,12,0.00746,317,0.602
"147",7.3,12,0.00751,319,0.607
"148",7.35,12,0.00757,321,0.611
"149",7.4,13,0.00761,323,0.615
"150",7.45,13,0.00767,325,0.619
"151",7.5,13,0.00772,328,0.623
"152",7.55,13,0.00777,330,0.627
"153",7.6,13,0.00783,332,0.632
"154",7.65,13,0.00788,334,0.636
"155",7.7,13,0.00793,336,0.64
"156",7.75,13,0.00799,338,0.644
"157",7.8,13,0.00804,340,0.648
"158",7.85,13,0.00809,342,0.653
"159",7.9,13,0.00814,344,0.657
"160",7.95,13,0.00819,346,0.661
"161",8,13,0.00824,348,0.665
"162",8.05,14,0.0083,350,0.669
"163",8.1,14,0.00835,351,0.673
"164",8.15,14,0.0084,353,0.677
"165",8.2,14,0.00845,355,0.682
"166",8.25,14,0.0085,357,0.686
"167",8.3,14,0.00856,359,0.69
"168",8.35,14,0.00861,361,0.694
"169",8.4,14,0.00866,362,0.698
"170",8.45,14,0.00871,364,0.702
"171",8.5,14,0.00876,366,0.707
"172",8.55,14,0.00881,368,0.711
"173",8.6,14,0.00887,370,0.715
"174",8.65,14,0.00892,372,0.719
"175",8.7,14,0.00897,374,0.723
"176",8.75,15,0.00902,376,0.727
"177",8.8,15,0.00908,378,0.732
"178",8.85,15,0.00913,380,0.736
"179",8.9,15,0.00918,381,0.74
"180",8.95,15,0.00923,383,0.744
"181",9,15,0.00929,385,0.748
"182",9.05,15,0.00934,387,0.753
"183",9.1,15,0.00939,389,0.757
"184",9.15,15,0.00944,391,0.761
"185",9.2,15,0.00949,393,0.765
"186",9.25,15,0.00954,394,0.769
"187",9.3,15,0.0096,396,0.773
"188",9.35,15,0.00964,398,0.777
"189",9.4,15,0.0097,400,0.782
"190",9.45,16,0.00974,401,0.786
"191",9.5,16,0.00979,403,0.79
"192",9.55,16,0.00985,405,0.794
"193",9.6,16,0.00989,406,0.798
"194",9.65,16,0.00994,408,0.802
"195",9.7,16,0.00999,410,0.807
"196",9.75,16,0.01004,411,0.811
"197",9.8,16,0.01009,413,0.815
"198",9.85,16,0.01014,415,0.819
"199",9.9,16,0.01019,416,0.823
"200",9.95,16,0.01023,417,0.827
"201",10,16,0.01028,419,0.832
"202",10.05,16,0.01032,420,0.836
"203",10.1,16,0.01037,422,0.84
"204",10.15,16,0.01042,423,0.844
"205",10.2,16,0.01046,425,0.848
"206",10.25,17,0.01051,426,0.852
"207",10.3,17,0.01055,428,0.857
"208",10.35,17,0.0106,429,0.861
"209",10.4,17,0.01064,430,0.865
"210",10.45,17,0.01068,432,0.869
"211",10.5,17,0.01072,433,0.873
"212",10.55,17,0.01077,434,0.877
"213",10.6,17,0.01081,436,0.882
"214",10.65,17,0.01085,436,0.886
"215",10.7,17,0.0109,438,0.89
"216",10.75,17,0.01094,439,0.894
"217",10.8,17,0.01098,440,0.898
"218",10.85,17,0.01102,441,0.903
"219",10.9,17,0.01107,442,0.907
"220",10.95,17,0.01111,442,0.911
"221",11,17,0.01115,443,0.915
"222",11.05,17,0.01119,444,0.919
"223",11.1,17,0.01124,445,0.923
"224",11.15,17,0.01128,445,0.927
"225",11.2,17,0.01133,446,0.932
"226",11.25,17,0.01137,446,0.936
"227",11.3,17,0.01142,447,0.94
"228",11.35,17,0.01146,448,0.944
"229",11.4,17,0.01151,448,0.948
"230",11.45,17,0.01155,449,0.952
"231",11.5,17,0.0116,450,0.957
"232",11.55,17,0.01165,450,0.961
"233",11.6,17,0.01169,450,0.965
"234",11.65,17,0.01173,451,0.969
"235",11.7,18,0.01178,452,0.973
"236",11.75,18,0.01183,452,0.977
"237",11.8,18,0.01187,452,0.982
"238",11.85,18,0.01192,453,0.986
"239",11.9,18,0.01197,454,0.99
"240",11.95,18,0.01202,454,0.994
"241",12,18,0.01206,454,0.998
"242",12.05,18,0.01211,455,1.002
"243",12.1,18,0.01216,456,1.007
"244",12.15,18,0.01221,456,1.011
"245",12.2,18,0.01226,456,1.015
"246",12.25,18,0.0123,456,1.019
"247",12.3,18,0.01235,457,1.023
"248",12.35,18,0.0124,458,1.027
"249",12.4,18,0.01245,458,1.032
"250",12.45,18,0.0125,458,1.036
"251",12.5,18,0.01256,459,1.04
"252",12.55,18,0.0126,459,1.044
"253",12.6,18,0.01266,460,1.048
"254",12.65,18,0.01271,460,1.052
"255",12.7,18,0.01276,460,1.057
"256",12.75,18,0.01281,461,1.061
"257",12.8,18,0.01287,461,1.065
"258",12.85,18,0.01292,462,1.069
"259",12.9,18,0.01297,462,1.073
"260",12.95,18,0.01302,462,1.077
"261",13,18,0.01308,462,1.082
"262",13.05,18,0.01314,463,1.086
"263",13.1,18,0.01319,463,1.09
"264",13.15,18,0.01325,464,1.094
"265",13.2,18,0.0133,464,1.098
"266",13.25,18,0.01336,464,1.103
"267",13.3,18,0.01343,464,1.107
"268",13.35,18,0.01349,464,1.111
"269",13.4,18,0.01355,464,1.115
"270",13.45,18,0.01361,464,1.119
"271",13.5,18,0.01368,464,1.123
"272",13.55,18,0.01374,464,1.127
"273",13.65,18,0.01388,464,1.136
"274",13.7,18,0.01395,463,1.14
"275",13.75,18,0.01402,463,1.144
"276",13.8,18,0.01409,462,1.148
"277",13.85,18,0.01417,462,1.153
"278",13.9,18,0.01424,462,1.157
"279",13.95,18,0.01432,461,1.161
"280",14,18,0.0144,460,1.165
"281",14.05,18,0.01448,459,1.169
"282",14.1,18,0.01456,458,1.173
"283",14.15,18,0.01464,457,1.177
"284",14.2,18,0.01472,456,1.182
"285",14.25,18,0.0148,454,1.186
"286",14.3,18,0.01488,453,1.19
"287",14.35,17,0.01496,451,1.194
"288",14.4,17,0.01504,450,1.198
"289",14.45,17,0.01512,448,1.202
"290",14.5,17,0.01519,446,1.207
"291",14.55,17,0.01527,445,1.211
"292",14.6,17,0.01534,444,1.215
"293",14.65,17,0.01541,442,1.219
"294",14.7,17,0.01545,440,1.223
"295",14.75,17,0.01549,439,1.227
"296",14.8,17,0.01554,438,1.232
"297",14.85,17,0.01559,436,1.236
"298",14.9,17,0.01565,435,1.24
"299",14.95,17,0.0157,434,1.244
"300",15,17,0.01576,432,1.248
"301",15.05,17,0.01582,431,1.252
"302",15.1,17,0.01588,430,1.257
"303",15.15,17,0.01594,429,1.261
"304",15.2,17,0.016,428,1.265
"305",15.25,17,0.01607,426,1.269
"306",15.3,16,0.01613,425,1.273
"307",15.35,16,0.0162,424,1.277
"308",15.4,16,0.01627,423,1.282
"309",15.45,16,0.01633,423,1.286
"310",15.5,16,0.01641,422,1.29
"311",15.55,16,0.01648,421,1.294
"312",15.6,16,0.01655,420,1.298
"313",15.65,16,0.01662,419,1.303
"314",15.7,16,0.01669,419,1.307
"315",15.75,16,0.01677,418,1.311
"316",15.8,16,0.01685,417,1.315
"317",15.85,16,0.01692,416,1.319
"318",15.9,16,0.01699,416,1.323
"319",15.95,16,0.01707,415,1.327
"320",16,16,0.01715,415,1.332
"321",16.05,16,0.01723,414,1.336
"322",16.1,16,0.01731,413,1.34
"323",16.15,16,0.0174,413,1.344
"324",16.2,16,0.01748,412,1.348
"325",16.25,16,0.01756,412,1.353
"326",16.3,16,0.01765,411,1.357
"327",16.35,16,0.01773,411,1.361
"328",16.4,16,0.01782,410,1.365
"329",16.45,16,0.0179,410,1.369
"330",16.5,16,0.01799,409,1.373
"331",16.55,16,0.01808,409,1.377
"332",16.6,16,0.01817,408,1.382
"333",16.65,16,0.01826,408,1.386
"334",16.7,16,0.01835,407,1.39
"335",16.75,16,0.01843,407,1.394
"336",16.8,16,0.01852,407,1.398
"337",16.85,16,0.01861,406,1.402
"338",16.9,16,0.0187,406,1.407
"339",16.95,16,0.01879,405,1.411
"340",17,16,0.01888,405,1.415
"341",17.05,16,0.01897,405,1.419
"342",17.1,16,0.01905,405,1.423
"343",17.15,16,0.01914,404,1.427
"344",17.2,16,0.01922,404,1.432
"345",17.25,16,0.01931,403,1.436
"346",17.3,16,0.0194,403,1.44
"347",17.35,16,0.01949,403,1.444
"348",17.4,16,0.01957,402,1.448
"349",17.45,16,0.01966,402,1.453
"350",17.5,16,0.01975,402,1.457
"351",17.55,16,0.01984,402,1.461
"352",17.6,16,0.01993,401,1.465
"353",17.65,16,0.02001,401,1.469
"354",17.7,16,0.0201,401,1.473
"355",17.75,16,0.0202,401,1.477
"356",17.8,16,0.02029,401,1.482
"357",17.85,16,0.02038,401,1.486
"358",17.9,15,0.02046,400,1.49
"359",17.95,15,0.02055,400,1.494
"360",18,15,0.02064,399,1.498
"361",18.05,15,0.02073,399,1.503
"362",18.1,15,0.02082,399,1.507
"363",18.15,15,0.02091,399,1.511
"364",18.2,15,0.021,399,1.515
"365",18.25,15,0.02108,399,1.519
"366",18.3,15,0.02116,398,1.523
"367",18.35,15,0.02125,398,1.527
"368",18.4,15,0.02134,398,1.532
"369",18.45,15,0.02143,397,1.536
"370",18.5,15,0.02152,397,1.54
"371",18.55,15,0.02162,397,1.544
"372",18.6,15,0.0217,397,1.548
"373",18.65,15,0.02179,397,1.552
"374",18.7,15,0.02188,397,1.557
"375",18.75,15,0.02198,397,1.561
"376",18.8,15,0.02207,396,1.565
"377",18.85,15,0.02216,396,1.569
"378",18.9,15,0.02224,396,1.573
"379",18.95,15,0.02233,396,1.577
