"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,-2e-05,6,0
"2",0.05,0,-1e-05,6,0.002
"3",0.1,0,-2e-05,6,0.007
"4",0.15,0,-1e-05,6,0.011
"5",0.2,0,6e-05,8,0.015
"6",0.25,0,0.00012,11,0.019
"7",0.3,0,0.00017,13,0.023
"8",0.35,1,0.00023,15,0.027
"9",0.4,1,0.00029,18,0.032
"10",0.45,1,0.00034,20,0.036
"11",0.5,1,0.00039,23,0.04
"12",0.55,1,0.00045,25,0.044
"13",0.6,1,5e-04,28,0.048
"14",0.65,1,0.00055,30,0.052
"15",0.7,1,6e-04,32,0.057
"16",0.75,1,0.00066,34,0.061
"17",0.8,1,0.00071,36,0.065
"18",0.85,2,0.00076,39,0.069
"19",0.9,2,0.00081,41,0.073
"20",0.95,2,0.00087,43,0.077
"21",1,2,0.00091,45,0.082
"22",1.05,2,0.00097,48,0.086
"23",1.1,2,0.00102,50,0.09
"24",1.15,2,0.00107,52,0.094
"25",1.2,2,0.00112,54,0.098
"26",1.25,2,0.00117,56,0.103
"27",1.3,2,0.00122,59,0.107
"28",1.35,2,0.00128,61,0.111
"29",1.4,2,0.00133,63,0.115
"30",1.45,3,0.00138,66,0.119
"31",1.5,3,0.00143,68,0.123
"32",1.55,3,0.00148,70,0.127
"33",1.6,3,0.00153,72,0.132
"34",1.65,3,0.00158,74,0.136
"35",1.7,3,0.00163,77,0.14
"36",1.75,3,0.00168,79,0.144
"37",1.8,3,0.00174,81,0.148
"38",1.85,3,0.00179,83,0.152
"39",1.9,3,0.00184,85,0.157
"40",1.95,3,0.00189,87,0.161
"41",2,3,0.00194,90,0.165
"42",2.05,4,0.00199,92,0.169
"43",2.1,4,0.00204,95,0.173
"44",2.15,4,0.00209,97,0.177
"45",2.2,4,0.00215,99,0.182
"46",2.25,4,0.0022,101,0.186
"47",2.3,4,0.00225,103,0.19
"48",2.35,4,0.0023,105,0.194
"49",2.4,4,0.00235,107,0.198
"50",2.45,4,0.0024,109,0.202
"51",2.5,4,0.00246,111,0.207
"52",2.55,4,0.00251,113,0.211
"53",2.6,4,0.00256,116,0.215
"54",2.65,5,0.00261,118,0.219
"55",2.7,5,0.00267,121,0.223
"56",2.75,5,0.00271,123,0.227
"57",2.8,5,0.00277,125,0.232
"58",2.85,5,0.00281,127,0.236
"59",2.9,5,0.00287,129,0.24
"60",2.95,5,0.00292,131,0.244
"61",3,5,0.00297,134,0.248
"62",3.05,5,0.00302,136,0.253
"63",3.1,5,0.00307,138,0.257
"64",3.15,5,0.00312,140,0.261
"65",3.2,5,0.00317,142,0.265
"66",3.25,6,0.00323,144,0.269
"67",3.3,6,0.00327,146,0.273
"68",3.35,6,0.00332,148,0.277
"69",3.4,6,0.00337,150,0.282
"70",3.45,6,0.00342,152,0.286
"71",3.5,6,0.00348,154,0.29
"72",3.55,6,0.00353,156,0.294
"73",3.6,6,0.00358,158,0.298
"74",3.65,6,0.00363,161,0.303
"75",3.7,6,0.00368,162,0.307
"76",3.75,6,0.00373,165,0.311
"77",3.8,6,0.00378,167,0.315
"78",3.85,7,0.00383,169,0.319
"79",3.9,7,0.00389,171,0.323
"80",3.95,7,0.00393,173,0.327
"81",4,7,0.00399,175,0.332
"82",4.05,7,0.00404,177,0.336
"83",4.1,7,0.00409,179,0.34
"84",4.15,7,0.00414,182,0.344
"85",4.2,7,0.0042,183,0.348
"86",4.25,7,0.00424,185,0.353
"87",4.3,7,0.0043,188,0.357
"88",4.35,7,0.00435,190,0.361
"89",4.4,7,0.00441,192,0.365
"90",4.45,8,0.00446,194,0.369
"91",4.5,8,0.00451,196,0.373
"92",4.55,8,0.00457,198,0.377
"93",4.6,8,0.00462,200,0.382
"94",4.65,8,0.00467,203,0.386
"95",4.7,8,0.00472,205,0.39
"96",4.75,8,0.00478,207,0.394
"97",4.8,8,0.00483,209,0.398
"98",4.85,8,0.00488,211,0.403
"99",4.9,8,0.00494,213,0.407
"100",4.95,8,0.00499,215,0.411
"101",5,8,0.00504,217,0.415
"102",5.05,8,0.0051,219,0.419
"103",5.1,9,0.00515,221,0.423
"104",5.15,9,0.0052,223,0.427
"105",5.2,9,0.00525,225,0.432
"106",5.25,9,0.0053,227,0.436
"107",5.3,9,0.00536,229,0.44
"108",5.35,9,0.00541,231,0.444
"109",5.4,9,0.00546,233,0.448
"110",5.45,9,0.00552,235,0.453
"111",5.5,9,0.00556,237,0.457
"112",5.55,9,0.00562,239,0.461
"113",5.6,9,0.00567,241,0.465
"114",5.65,9,0.00572,243,0.469
"115",5.7,9,0.00578,245,0.473
