"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,4e-05,6,0
"2",0.05,0,4e-05,6,0
"3",0.1,0,4e-05,6,0.004
"4",0.15,0,4e-05,6,0.008
"5",0.2,0,7e-05,7,0.012
"6",0.25,0,0.00013,10,0.017
"7",0.3,1,0.00019,13,0.021
"8",0.35,1,0.00025,16,0.025
"9",0.4,1,0.00031,19,0.029
"10",0.45,1,0.00037,22,0.033
"11",0.5,1,0.00043,25,0.037
"12",0.55,1,5e-04,28,0.042
"13",0.6,1,0.00056,30,0.046
"14",0.65,1,0.00061,33,0.05
"15",0.7,1,0.00067,36,0.054
"16",0.75,2,0.00073,39,0.058
"17",0.8,2,0.00079,42,0.063
"18",0.85,2,0.00085,44,0.067
"19",0.9,2,0.00091,48,0.071
"20",0.95,2,0.00097,50,0.075
"21",1,2,0.00103,54,0.079
"22",1.05,2,0.00109,56,0.083
"23",1.1,2,0.00115,60,0.087
"24",1.15,2,0.00121,62,0.092
"25",1.2,3,0.00127,65,0.096
"26",1.25,3,0.00133,68,0.1
"27",1.3,3,0.00139,71,0.104
"28",1.35,3,0.00145,74,0.108
"29",1.4,3,0.00151,77,0.112
"30",1.45,3,0.00157,80,0.117
"31",1.5,3,0.00163,83,0.121
"32",1.55,3,0.00169,86,0.125
"33",1.6,3,0.00175,89,0.129
"34",1.65,4,0.00181,91,0.133
"35",1.7,4,0.00187,95,0.137
"36",1.75,4,0.00193,97,0.142
"37",1.8,4,0.00199,100,0.146
"38",1.85,4,0.00205,103,0.15
"39",1.9,4,0.00211,106,0.154
"40",1.95,4,0.00217,109,0.158
"41",2,4,0.00222,112,0.163
"42",2.05,4,0.00228,115,0.167
"43",2.1,5,0.00234,118,0.171
"44",2.15,5,0.0024,121,0.175
"45",2.2,5,0.00246,123,0.179
"46",2.25,5,0.00252,127,0.183
"47",2.3,5,0.00258,130,0.187
"48",2.35,5,0.00264,132,0.192
"49",2.4,5,0.00269,135,0.196
"50",2.45,5,0.00275,138,0.2
"51",2.5,5,0.00282,140,0.204
"52",2.55,6,0.00288,143,0.208
"53",2.6,6,0.00294,146,0.213
"54",2.65,6,0.00299,149,0.217
"55",2.7,6,0.00305,152,0.221
"56",2.75,6,0.0031,154,0.225
"57",2.8,6,0.00316,157,0.229
"58",2.85,6,0.00322,160,0.233
"59",2.9,6,0.00328,162,0.237
"60",2.95,6,0.00333,166,0.242
"61",3,7,0.00339,168,0.246
"62",3.05,7,0.00345,171,0.25
"63",3.1,7,0.00351,174,0.254
"64",3.15,7,0.00357,177,0.258
"65",3.2,7,0.00363,179,0.262
"66",3.25,7,0.00368,182,0.267
"67",3.3,7,0.00374,185,0.271
"68",3.35,7,0.00381,187,0.275
"69",3.4,7,0.00386,191,0.279
"70",3.45,7,0.00392,193,0.283
"71",3.5,8,0.00398,196,0.287
"72",3.55,8,0.00404,199,0.292
"73",3.6,8,0.00409,201,0.296
"74",3.65,8,0.00416,204,0.3
"75",3.7,8,0.00421,207,0.304
"76",3.75,8,0.00427,210,0.308
"77",3.8,8,0.00433,212,0.312
"78",3.85,8,0.00439,215,0.317
"79",3.9,8,0.00445,218,0.321
"80",3.95,9,0.0045,221,0.325
"81",4,9,0.00456,223,0.329
"82",4.05,9,0.00462,226,0.333
"83",4.1,9,0.00468,229,0.337
"84",4.15,9,0.00474,232,0.342
"85",4.2,9,0.0048,234,0.346
"86",4.25,9,0.00485,237,0.35
