"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,7,0
"2",0.05,0,0,7,0.001
"3",0.1,0,0,7,0.005
"4",0.15,0,0,7,0.009
"5",0.2,0,0,7,0.013
"6",0.25,0,0,7,0.018
"7",0.3,0,5e-05,10,0.022
"8",0.35,1,1e-04,13,0.026
"9",0.4,1,0.00014,17,0.03
"10",0.45,1,0.00019,20,0.034
"11",0.5,1,0.00023,23,0.038
"12",0.55,1,0.00028,26,0.042
"13",0.6,1,0.00032,29,0.047
"14",0.65,1,0.00036,32,0.051
"15",0.7,1,4e-04,36,0.055
"16",0.75,1,0.00045,38,0.059
"17",0.8,2,0.00049,42,0.063
"18",0.85,2,0.00054,45,0.067
"19",0.9,2,0.00058,48,0.072
"20",0.95,2,0.00062,51,0.076
"21",1,2,0.00066,54,0.08
"22",1.05,2,0.00071,57,0.084
"23",1.1,2,0.00075,60,0.088
"24",1.15,2,8e-04,63,0.092
"25",1.2,3,0.00084,66,0.097
"26",1.25,3,0.00088,69,0.101
"27",1.3,3,0.00092,72,0.105
"28",1.35,3,0.00097,75,0.109
"29",1.4,3,0.00101,79,0.113
"30",1.45,3,0.00105,81,0.117
"31",1.5,3,0.00109,85,0.122
"32",1.55,3,0.00113,87,0.126
"33",1.6,4,0.00117,91,0.13
"34",1.65,4,0.00121,94,0.134
"35",1.7,4,0.00125,97,0.138
"36",1.75,4,0.00129,99,0.142
"37",1.8,4,0.00133,102,0.147
"38",1.85,4,0.00137,105,0.151
"39",1.9,4,0.00141,108,0.155
"40",1.95,4,0.00145,111,0.159
"41",2,4,0.00149,114,0.163
"42",2.05,5,0.00153,117,0.167
"43",2.1,5,0.00157,119,0.172
"44",2.15,5,0.00161,123,0.176
"45",2.2,5,0.00165,126,0.18
"46",2.25,5,0.00169,129,0.184
"47",2.3,5,0.00173,131,0.188
"48",2.35,5,0.00177,134,0.192
"49",2.4,5,0.00181,138,0.197
"50",2.45,5,0.00185,140,0.201
"51",2.5,6,0.00189,143,0.205
"52",2.55,6,0.00192,146,0.209
"53",2.6,6,0.00196,149,0.213
"54",2.65,6,0.002,152,0.217
"55",2.7,6,0.00204,155,0.222
"56",2.75,6,0.00208,158,0.226
"57",2.8,6,0.00211,161,0.23
"58",2.85,6,0.00215,164,0.234
"59",2.9,6,0.00219,166,0.238
"60",2.95,7,0.00223,169,0.242
"61",3,7,0.00226,172,0.247
"62",3.05,7,0.00231,175,0.251
"63",3.1,7,0.00234,178,0.255
"64",3.15,7,0.00238,181,0.259
"65",3.2,7,0.00242,184,0.263
"66",3.25,7,0.00246,187,0.267
"67",3.3,7,0.00249,190,0.272
"68",3.35,7,0.00253,193,0.276
"69",3.4,8,0.00256,195,0.28
"70",3.45,8,0.0026,198,0.284
"71",3.5,8,0.00264,201,0.288
"72",3.55,8,0.00267,204,0.292
"73",3.6,8,0.00271,207,0.297
"74",3.65,8,0.00274,209,0.301
"75",3.7,8,0.00278,212,0.305
"76",3.75,8,0.00281,215,0.309
"77",3.8,8,0.00285,218,0.313
"78",3.85,9,0.00288,221,0.318
"79",3.9,9,0.00292,223,0.322
"80",3.95,9,0.00295,226,0.326
"81",4,9,0.00298,229,0.33
"82",4.05,9,0.00301,232,0.334
"83",4.1,9,0.00305,234,0.338
"84",4.15,9,0.00308,238,0.342
"85",4.2,9,0.00312,240,0.347
"86",4.25,9,0.00315,243,0.351
"87",4.3,10,0.00319,246,0.355
"88",4.35,10,0.00322,248,0.359
"89",4.4,10,0.00325,252,0.363
"90",4.45,10,0.00329,254,0.368
"91",4.5,10,0.00333,257,0.372
"92",4.55,10,0.00336,260,0.376
"93",4.6,10,0.00339,262,0.38
"94",4.65,10,0.00342,265,0.384
"95",4.7,10,0.00345,268,0.388
"96",4.75,11,0.00349,271,0.392
"97",4.8,11,0.00352,274,0.397
"98",4.85,11,0.00354,277,0.401
"99",4.9,11,0.00358,279,0.405
"100",4.95,11,0.0036,282,0.409
"101",5,11,0.00363,285,0.413
"102",5.05,11,0.00366,287,0.418
"103",5.1,11,0.00369,290,0.422
"104",5.15,11,0.00372,293,0.426
"105",5.2,11,0.00374,295,0.43
"106",5.25,12,0.00377,298,0.434
"107",5.3,12,0.0038,301,0.438
"108",5.35,12,0.00383,303,0.442
"109",5.4,12,0.00386,306,0.447
"110",5.45,12,0.00388,309,0.451
"111",5.5,12,0.00391,311,0.455
"112",5.55,12,0.00393,314,0.459
"113",5.6,12,0.00396,317,0.463
"114",5.65,12,0.00398,319,0.468
"115",5.7,12,0.00401,322,0.472
"116",5.75,13,0.00403,325,0.476
"117",5.8,13,0.00406,328,0.48
"118",5.85,13,0.00409,330,0.484
"119",5.9,13,0.00411,333,0.488
"120",5.95,13,0.00414,336,0.492
"121",6,13,0.00416,338,0.497
"122",6.05,13,0.00418,341,0.501
"123",6.1,13,0.00421,343,0.505
"124",6.15,13,0.00423,346,0.509
"125",6.2,13,0.00425,348,0.513
"126",6.25,14,0.00426,351,0.517
"127",6.3,14,0.00428,354,0.522
"128",6.35,14,0.0043,356,0.526
"129",6.4,14,0.00432,359,0.53
"130",6.45,14,0.00434,362,0.534
"131",6.5,14,0.00436,364,0.538
"132",6.55,14,0.00438,367,0.542
"133",6.6,14,0.00439,370,0.547
"134",6.65,14,0.00442,372,0.551
"135",6.7,15,0.00444,375,0.555
"136",6.75,15,0.00447,378,0.559
"137",6.8,15,0.0045,381,0.563
