"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,-1e-05,3,0
"2",0.05,0,-1e-05,3,0.003
"3",0.1,0,-1e-05,2,0.007
"4",0.15,0,0,3,0.011
"5",0.2,0,6e-05,7,0.015
"6",0.25,0,0.00012,11,0.019
"7",0.3,1,0.00017,15,0.024
"8",0.35,1,0.00023,18,0.028
"9",0.4,1,0.00029,22,0.032
"10",0.5,1,0.00039,30,0.04
"11",0.55,1,0.00045,33,0.044
"12",0.6,1,5e-04,37,0.048
"13",0.65,2,0.00056,40,0.053
"14",0.7,2,0.00061,44,0.057
"15",0.75,2,0.00067,48,0.061
"16",0.8,2,0.00072,52,0.065
"17",0.85,2,0.00078,56,0.069
"18",0.9,2,0.00083,60,0.073
"19",0.95,2,0.00089,64,0.078
"20",1,3,0.00094,68,0.082
"21",1.05,3,0.001,71,0.086
"22",1.1,3,0.00106,75,0.09
"23",1.15,3,0.00111,79,0.094
"24",1.2,3,0.00116,83,0.098
"25",1.25,3,0.00122,87,0.103
"26",1.3,3,0.00127,90,0.107
"27",1.35,4,0.00132,94,0.111
"28",1.4,4,0.00137,97,0.115
"29",1.45,4,0.00143,101,0.119
"30",1.5,4,0.00147,105,0.123
"31",1.55,4,0.00152,108,0.128
"32",1.6,4,0.00157,111,0.132
"33",1.65,4,0.00163,115,0.136
"34",1.7,5,0.00168,119,0.14
"35",1.75,5,0.00173,123,0.144
"36",1.8,5,0.00178,126,0.148
"37",1.85,5,0.00184,130,0.153
"38",1.9,5,0.00189,134,0.157
"39",1.95,5,0.00194,138,0.161
"40",2,5,0.00199,141,0.165
"41",2.05,6,0.00205,144,0.169
"42",2.1,6,0.0021,148,0.173
"43",2.15,6,0.00215,152,0.178
"44",2.2,6,0.0022,155,0.182
"45",2.25,6,0.00225,159,0.186
"46",2.3,6,0.0023,162,0.19
"47",2.35,6,0.00236,166,0.194
"48",2.4,7,0.00241,170,0.198
"49",2.45,7,0.00246,173,0.203
"50",2.5,7,0.00251,177,0.207
"51",2.55,7,0.00256,181,0.211
"52",2.6,7,0.00261,184,0.215
"53",2.65,7,0.00266,188,0.219
"54",2.7,7,0.00271,191,0.223
"55",2.75,8,0.00277,195,0.228
"56",2.8,8,0.00282,199,0.232
"57",2.85,8,0.00287,202,0.236
"58",2.9,8,0.00292,205,0.24
"59",2.95,8,0.00298,209,0.244
"60",3,8,0.00303,213,0.248
