"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,2e-05,5,0
"2",0.05,0,2e-05,5,0
"3",0.1,0,2e-05,5,0.004
"4",0.15,0,2e-05,5,0.008
"5",0.2,0,2e-05,5,0.012
"6",0.25,0,2e-05,5,0.017
"7",0.3,0,6e-05,6,0.021
"8",0.35,0,0.00012,9,0.025
"9",0.4,0,0.00019,11,0.029
"10",0.45,1,0.00025,13,0.033
"11",0.5,1,0.00031,16,0.037
"12",0.55,1,0.00037,19,0.041
"13",0.6,1,0.00044,21,0.046
"14",0.65,1,5e-04,23,0.05
"15",0.7,1,0.00056,25,0.054
"16",0.75,1,0.00063,28,0.058
"17",0.8,1,0.00069,31,0.062
"18",0.85,1,0.00075,33,0.066
"19",0.9,1,0.00081,36,0.071
"20",0.95,1,0.00087,38,0.075
"21",1,2,0.00094,40,0.079
"22",1.05,2,0.001,42,0.083
"23",1.1,2,0.00106,45,0.087
"24",1.15,2,0.00112,47,0.091
"25",1.2,2,0.00118,49,0.096
"26",1.25,2,0.00123,51,0.1
"27",1.3,2,0.00127,53,0.104
"28",1.35,2,0.00132,55,0.108
"29",1.4,2,0.00138,57,0.112
"30",1.45,2,0.00144,59,0.116
"31",1.5,2,0.00149,61,0.121
"32",1.55,2,0.00156,64,0.125
"33",1.6,3,0.00161,66,0.129
"34",1.65,3,0.00168,68,0.133
"35",1.7,3,0.00174,71,0.137
"36",1.75,3,0.0018,73,0.141
"37",1.8,3,0.00186,76,0.146
"38",1.85,3,0.00193,79,0.15
"39",1.9,3,0.00199,81,0.154
"40",1.95,3,0.00205,83,0.158
"41",2,3,0.00212,85,0.162
"42",2.05,3,0.00218,88,0.167
"43",2.1,4,0.00224,91,0.171
"44",2.15,4,0.0023,93,0.175
"45",2.2,4,0.00236,95,0.179
"46",2.25,4,0.00243,97,0.183
"47",2.3,4,0.00249,100,0.187
"48",2.35,4,0.00255,102,0.191
"49",2.4,4,0.00262,105,0.196
"50",2.45,4,0.00268,107,0.2
"51",2.5,4,0.00274,109,0.204
"52",2.55,4,0.00281,112,0.208
"53",2.6,4,0.00287,114,0.212
"54",2.65,5,0.00293,117,0.217
"55",2.7,5,0.003,119,0.221
"56",2.75,5,0.00306,121,0.225
"57",2.8,5,0.00312,124,0.229
"58",2.85,5,0.00318,126,0.233
"59",2.9,5,0.00323,128,0.237
"60",2.95,5,0.00329,130,0.241
"61",3,5,0.00335,133,0.246
"62",3.05,5,0.00342,136,0.25
"63",3.1,5,0.00348,138,0.254
"64",3.15,5,0.00354,140,0.258
"65",3.2,6,0.00361,142,0.262
"66",3.25,6,0.00367,145,0.266
"67",3.3,6,0.00373,147,0.271
"68",3.35,6,0.00379,150,0.275
"69",3.4,6,0.00386,152,0.279
"70",3.45,6,0.00392,154,0.283
"71",3.5,6,0.00398,156,0.287
"72",3.55,6,0.00404,159,0.291
"73",3.6,6,0.0041,161,0.296
"74",3.65,6,0.00416,164,0.3
"75",3.7,6,0.00422,166,0.304
"76",3.75,7,0.00428,168,0.308
"77",3.8,7,0.00434,170,0.312
"78",3.85,7,0.00441,172,0.316
"79",3.9,7,0.00447,175,0.321
"80",3.95,7,0.00453,177,0.325
"81",4,7,0.00459,180,0.329
"82",4.05,7,0.00465,182,0.333
"83",4.1,7,0.00471,184,0.337
"84",4.15,7,0.00478,187,0.341
"85",4.2,7,0.00484,189,0.346
"86",4.25,7,0.0049,191,0.35
"87",4.3,7,0.00496,193,0.354
"88",4.35,8,0.00502,196,0.358
"89",4.4,8,0.00508,198,0.362
"90",4.45,8,0.00515,201,0.366
"91",4.5,8,0.00521,203,0.371
"92",4.55,8,0.00527,205,0.375
"93",4.6,8,0.00534,208,0.379
"94",4.65,8,0.0054,210,0.383
"95",4.7,8,0.00546,212,0.387
"96",4.75,8,0.00552,215,0.391
"97",4.8,8,0.00558,217,0.396
"98",4.85,9,0.00564,219,0.4
"99",4.9,9,0.00571,221,0.404
"100",4.95,9,0.00577,223,0.408
"101",5,9,0.00583,226,0.412
"102",5.05,9,0.00589,228,0.416
"103",5.1,9,0.00595,231,0.421
"104",5.15,9,0.00601,233,0.425
"105",5.2,9,0.00607,236,0.429
"106",5.25,9,0.00614,238,0.433
"107",5.3,9,0.0062,240,0.437
"108",5.35,9,0.00626,242,0.441
"109",5.4,9,0.00632,244,0.446
"110",5.45,10,0.00638,247,0.45
"111",5.5,10,0.00644,249,0.454
"112",5.55,10,0.0065,252,0.458
"113",5.6,10,0.00657,254,0.462
"114",5.65,10,0.00663,256,0.467
"115",5.7,10,0.00669,258,0.471
"116",5.75,10,0.00675,260,0.475
"117",5.8,10,0.00681,262,0.479
"118",5.85,10,0.00687,265,0.483
"119",5.9,10,0.00693,267,0.487
"120",5.95,10,0.00699,269,0.491
"121",6,11,0.00705,272,0.496
"122",6.05,11,0.00712,274,0.5
"123",6.1,11,0.00718,277,0.504
"124",6.15,11,0.00724,279,0.508
"125",6.2,11,0.0073,281,0.512
"126",6.25,11,0.00737,283,0.516
"127",6.3,11,0.00743,285,0.521
"128",6.35,11,0.00749,288,0.525
"129",6.4,11,0.00755,290,0.529
"130",6.45,11,0.00761,292,0.533
"131",6.5,11,0.00767,294,0.537
"132",6.55,11,0.00774,297,0.541
"133",6.6,12,0.0078,299,0.546
"134",6.65,12,0.00786,301,0.55
"135",6.7,12,0.00792,303,0.554
"136",6.75,12,0.00798,306,0.558
"137",6.8,12,0.00805,308,0.562
"138",6.85,12,0.00811,310,0.567
"139",6.9,12,0.00817,312,0.571
"140",6.95,12,0.00823,315,0.575
"141",7,12,0.0083,317,0.579
"142",7.05,12,0.00836,319,0.583
"143",7.1,12,0.00842,321,0.587
"144",7.15,13,0.00848,323,0.591
"145",7.2,13,0.00854,325,0.596
"146",7.25,13,0.00861,328,0.6
"147",7.3,13,0.00867,330,0.604
"148",7.35,13,0.00873,332,0.608
"149",7.4,13,0.00879,334,0.612
"150",7.45,13,0.00885,337,0.616
"151",7.5,13,0.00891,339,0.621
"152",7.55,13,0.00897,341,0.625
"153",7.6,13,0.00903,343,0.629
"154",7.65,13,0.00909,346,0.633
"155",7.7,13,0.00915,348,0.637
"156",7.75,14,0.00921,350,0.641
"157",7.8,14,0.00928,352,0.646
"158",7.85,14,0.00934,354,0.65
"159",7.9,14,0.0094,356,0.654
"160",7.95,14,0.00946,358,0.658
"161",8,14,0.00952,360,0.662
"162",8.05,14,0.00958,362,0.667
"163",8.1,14,0.00965,365,0.671
"164",8.15,14,0.00971,367,0.675
"165",8.2,14,0.00977,369,0.679
"166",8.25,14,0.00983,371,0.683
"167",8.3,14,0.00989,374,0.687
"168",8.35,15,0.00996,376,0.691
"169",8.4,15,0.01002,378,0.696
"170",8.45,15,0.01008,380,0.7
"171",8.5,15,0.01014,382,0.704
"172",8.55,15,0.0102,384,0.708
"173",8.6,15,0.01026,387,0.712
"174",8.65,15,0.01032,389,0.716
"175",8.7,15,0.01039,391,0.721
"176",8.75,15,0.01045,393,0.725
"177",8.8,15,0.01051,395,0.729
"178",8.85,15,0.01057,397,0.733
"179",8.9,15,0.01063,399,0.737
"180",8.95,16,0.01069,401,0.741
"181",9,16,0.01076,403,0.746
"182",9.05,16,0.01082,405,0.75
"183",9.1,16,0.01088,407,0.754
"184",9.15,16,0.01095,410,0.758
"185",9.2,16,0.01101,412,0.762
"186",9.25,16,0.01107,414,0.767
"187",9.3,16,0.01114,416,0.771
"188",9.35,16,0.0112,418,0.775
"189",9.4,16,0.01126,420,0.779
"190",9.45,16,0.01133,422,0.783
"191",9.5,16,0.01139,425,0.787
"192",9.55,17,0.01145,427,0.791
"193",9.6,17,0.01152,429,0.796
"194",9.65,17,0.01158,431,0.8
"195",9.7,17,0.01164,433,0.804
"196",9.75,17,0.0117,435,0.808
"197",9.8,17,0.01176,437,0.812
"198",9.85,17,0.01182,439,0.816
"199",9.9,17,0.01188,441,0.821
"200",9.95,17,0.01194,443,0.825
"201",10,17,0.012,445,0.829
"202",10.05,17,0.01206,447,0.833
"203",10.1,17,0.01213,449,0.837
"204",10.15,17,0.01219,451,0.841
"205",10.2,18,0.01225,453,0.846
"206",10.25,18,0.01231,455,0.85
"207",10.3,18,0.01238,457,0.854
"208",10.35,18,0.01244,459,0.858
"209",10.4,18,0.0125,461,0.862
"210",10.45,18,0.01257,463,0.867
"211",10.5,18,0.01263,465,0.871
"212",10.55,18,0.01269,467,0.875
"213",10.6,18,0.01276,469,0.879
