"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,-1e-05,5,0
"2",0.05,0,-1e-05,5,0.002
"3",0.1,0,-1e-05,4,0.006
"4",0.15,0,-1e-05,4,0.011
"5",0.2,0,-1e-05,5,0.015
"6",0.25,0,2e-05,5,0.019
"7",0.3,0,7e-05,7,0.023
"8",0.35,0,0.00012,9,0.027
"9",0.4,0,0.00018,11,0.031
"10",0.45,0,0.00023,12,0.036
"11",0.5,1,0.00029,14,0.04
"12",0.55,1,0.00034,16,0.044
"13",0.6,1,4e-04,18,0.048
"14",0.65,1,0.00045,20,0.052
"15",0.7,1,0.00051,21,0.057
"16",0.75,1,0.00056,23,0.061
"17",0.8,1,0.00062,25,0.065
"18",0.85,1,0.00068,28,0.069
"19",0.9,1,0.00073,29,0.073
"20",0.95,1,0.00079,31,0.077
"21",1,1,0.00084,32,0.081
"22",1.05,1,0.00089,34,0.086
"23",1.1,1,0.00095,36,0.09
"24",1.15,1,0.00101,38,0.094
"25",1.2,2,0.00106,40,0.098
"26",1.25,2,0.00112,42,0.102
"27",1.3,2,0.00117,44,0.107
"28",1.35,2,0.00123,46,0.111
"29",1.4,2,0.00128,47,0.115
"30",1.45,2,0.00134,49,0.119
"31",1.5,2,0.00139,51,0.123
"32",1.55,2,0.00144,53,0.127
"33",1.6,2,0.0015,54,0.131
"34",1.65,2,0.00155,56,0.136
"35",1.7,2,0.00161,58,0.14
"36",1.75,2,0.00166,60,0.144
"37",1.8,2,0.00172,62,0.148
"38",1.85,2,0.00177,63,0.152
"39",1.9,3,0.00182,65,0.156
"40",1.95,3,0.00188,67,0.161
"41",2,3,0.00194,69,0.165
"42",2.05,3,0.00199,70,0.169
"43",2.1,3,0.00204,72,0.173
"44",2.15,3,0.0021,74,0.177
"45",2.2,3,0.00215,76,0.181
"46",2.25,3,0.0022,78,0.186
"47",2.3,3,0.00226,80,0.19
"48",2.35,3,0.00231,81,0.194
"49",2.4,3,0.00236,83,0.198
"50",2.45,3,0.00242,85,0.202
"51",2.5,3,0.00247,87,0.207
"52",2.55,3,0.00252,89,0.211
"53",2.6,3,0.00258,90,0.215
"54",2.65,4,0.00263,92,0.219
"55",2.7,4,0.00268,93,0.223
"56",2.75,4,0.00273,95,0.227
"57",2.8,4,0.00278,97,0.231
"58",2.85,4,0.00283,98,0.236
"59",2.9,4,0.00289,100,0.24
"60",2.95,4,0.00294,101,0.244
"61",3,4,0.00299,103,0.248
"62",3.05,4,0.00302,104,0.252
"63",3.1,4,0.00307,106,0.257
"64",3.15,4,0.00312,107,0.261
"65",3.2,4,0.00317,109,0.265
"66",3.25,4,0.00322,111,0.269
"67",3.3,4,0.00327,113,0.273
"68",3.35,4,0.00332,114,0.277
"69",3.4,4,0.00337,116,0.281
"70",3.45,5,0.00342,117,0.286
"71",3.5,5,0.00347,119,0.29
"72",3.55,5,0.00352,121,0.294
"73",3.6,5,0.00358,122,0.298
"74",3.65,5,0.00363,124,0.302
"75",3.7,5,0.00368,126,0.307
"76",3.75,5,0.00373,128,0.311
"77",3.8,5,0.00378,130,0.315
"78",3.85,5,0.00383,131,0.319
"79",3.9,5,0.00389,132,0.323
"80",3.95,5,0.00394,134,0.327
"81",4,5,0.00399,136,0.331
"82",4.05,5,0.00404,138,0.336
"83",4.1,5,0.0041,140,0.34
"84",4.15,5,0.00415,141,0.344
"85",4.2,6,0.0042,143,0.348
"86",4.25,6,0.00425,144,0.352
"87",4.3,6,0.0043,146,0.357
"88",4.35,6,0.00435,148,0.361
"89",4.4,6,0.00441,150,0.365
"90",4.45,6,0.00446,151,0.369
"91",4.5,6,0.00451,153,0.373
"92",4.55,6,0.00456,154,0.377
"93",4.6,6,0.00461,156,0.381
"94",4.65,6,0.00467,158,0.386
"95",4.7,6,0.00472,160,0.39
"96",4.75,6,0.00477,161,0.394
"97",4.8,6,0.00482,162,0.398
"98",4.85,6,0.00487,164,0.402
"99",4.9,6,0.00492,166,0.407
"100",4.95,7,0.00498,168,0.411
"101",5,7,0.00503,169,0.415
"102",5.05,7,0.00508,171,0.419
"103",5.1,7,0.00513,172,0.423
"104",5.15,7,0.00519,174,0.427
"105",5.2,7,0.00524,176,0.431
"106",5.25,7,0.00529,178,0.436
"107",5.3,7,0.00534,179,0.44
"108",5.35,7,0.0054,181,0.444
"109",5.4,7,0.00544,183,0.448
"110",5.45,7,0.0055,185,0.452
"111",5.5,7,0.00555,186,0.457
"112",5.55,7,0.0056,187,0.461
"113",5.6,7,0.00565,189,0.465
"114",5.65,7,0.00571,191,0.469
"115",5.7,7,0.00575,193,0.473
"116",5.75,8,0.00581,194,0.477
"117",5.8,8,0.00586,196,0.481
"118",5.85,8,0.00591,197,0.486
"119",5.9,8,0.00596,199,0.49
"120",5.95,8,0.00601,201,0.494
"121",6,8,0.00606,202,0.498
"122",6.05,8,0.00612,204,0.502
"123",6.1,8,0.00617,205,0.507
"124",6.15,8,0.00623,207,0.511
"125",6.2,8,0.00627,209,0.515
"126",6.25,8,0.00633,211,0.519
"127",6.3,8,0.00638,212,0.523
"128",6.35,8,0.00643,213,0.527
"129",6.4,8,0.00648,215,0.531
"130",6.45,8,0.00654,217,0.536
"131",6.5,8,0.00659,219,0.54
"132",6.55,9,0.00664,220,0.544
"133",6.6,9,0.00669,221,0.548
"134",6.65,9,0.00674,223,0.552
"135",6.7,9,0.0068,225,0.556
"136",6.75,9,0.00685,227,0.561
"137",6.8,9,0.0069,228,0.565
"138",6.85,9,0.00695,230,0.569
"139",6.9,9,0.007,232,0.573
"140",6.95,9,0.00705,233,0.577
"141",7,9,0.0071,234,0.581
"142",7.05,9,0.00716,236,0.586
"143",7.1,9,0.0072,238,0.59
"144",7.15,9,0.00726,239,0.594
"145",7.2,9,0.00731,241,0.598
"146",7.25,9,0.00736,242,0.602
"147",7.3,9,0.00742,244,0.607
"148",7.35,10,0.00747,246,0.611
"149",7.4,10,0.00752,247,0.615
"150",7.45,10,0.00757,249,0.619
"151",7.5,10,0.00763,250,0.623
"152",7.55,10,0.00768,252,0.627
"153",7.6,10,0.00773,254,0.631
"154",7.65,10,0.00778,255,0.636
"155",7.7,10,0.00784,256,0.64
"156",7.75,10,0.00788,258,0.644
"157",7.8,10,0.00794,260,0.648
"158",7.85,10,0.00799,261,0.652
"159",7.9,10,0.00805,263,0.656
"160",7.95,10,0.0081,264,0.661
"161",8,10,0.00815,266,0.665
