"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0.00017,1,0
"2",0.05,0,0.00016,1,0
"3",0.1,0,0.00016,1,0.004
"4",0.15,0,0.00016,1,0.009
"5",0.2,0,0.00019,3,0.013
"6",0.25,0,0.00025,6,0.017
"7",0.3,0,0.00031,9,0.021
"8",0.35,0,0.00037,11,0.025
"9",0.4,1,0.00042,14,0.029
"10",0.45,1,0.00048,17,0.033
"11",0.5,1,0.00053,19,0.038
"12",0.55,1,0.00059,23,0.042
"13",0.6,1,0.00064,25,0.046
"14",0.65,1,7e-04,28,0.05
"15",0.7,1,0.00075,31,0.054
"16",0.75,1,0.00081,34,0.059
"17",0.8,1,0.00087,36,0.063
"18",0.85,2,0.00092,39,0.067
"19",0.9,2,0.00097,42,0.071
"20",0.95,2,0.00103,45,0.075
"21",1,2,0.00108,48,0.079
"22",1.05,2,0.00114,50,0.083
"23",1.1,2,0.0012,54,0.088
"24",1.15,2,0.00126,56,0.092
"25",1.2,2,0.00132,59,0.096
"26",1.25,2,0.00137,62,0.1
"27",1.3,3,0.00143,65,0.104
"28",1.35,3,0.00149,68,0.108
"29",1.4,3,0.00154,71,0.113
"30",1.45,3,0.0016,74,0.117
"31",1.5,3,0.00166,77,0.121
"32",1.55,3,0.00172,80,0.125
"33",1.6,3,0.00177,83,0.129
"34",1.65,3,0.00183,86,0.133
"35",1.7,3,0.00189,89,0.138
"36",1.75,4,0.00195,92,0.142
"37",1.8,4,0.00201,95,0.146
"38",1.85,4,0.00206,98,0.15
"39",1.9,4,0.00212,101,0.154
"40",1.95,4,0.00218,104,0.158
"41",2,4,0.00223,107,0.163
"42",2.05,4,0.0023,110,0.167
"43",2.1,4,0.00235,113,0.171
"44",2.15,4,0.00241,116,0.175
"45",2.2,5,0.00247,119,0.179
"46",2.25,5,0.00252,121,0.183
"47",2.3,5,0.00258,125,0.188
"48",2.35,5,0.00264,128,0.192
"49",2.4,5,0.00269,130,0.196
"50",2.45,5,0.00275,134,0.2
"51",2.5,5,0.00281,136,0.204
"52",2.55,5,0.00286,139,0.209
"53",2.6,6,0.00292,142,0.213
"54",2.65,6,0.00298,145,0.217
"55",2.7,6,0.00304,148,0.221
"56",2.75,6,0.00309,150,0.225
"57",2.8,6,0.00315,154,0.229
"58",2.85,6,0.00321,156,0.233
"59",2.9,6,0.00327,159,0.238
"60",2.95,6,0.00332,162,0.242
"61",3,6,0.00337,165,0.246
"62",3.05,7,0.00343,168,0.25
"63",3.1,7,0.00349,170,0.254
"64",3.15,7,0.00355,173,0.258
"65",3.2,7,0.0036,176,0.263
"66",3.25,7,0.00366,179,0.267
"67",3.3,7,0.00371,182,0.271
"68",3.35,7,0.00377,185,0.275
"69",3.4,7,0.00383,187,0.279
"70",3.45,7,0.00388,191,0.283
"71",3.5,7,0.00393,193,0.288
"72",3.55,8,0.00399,196,0.292
"73",3.6,8,0.00404,199,0.296
"74",3.65,8,0.00409,201,0.3
"75",3.7,8,0.00415,204,0.304
"76",3.75,8,0.0042,207,0.308
"77",3.8,8,0.00426,209,0.313
"78",3.85,8,0.00432,212,0.317
"79",3.9,8,0.00438,215,0.321
"80",3.95,8,0.00443,218,0.325
"81",4,9,0.00449,221,0.329
"82",4.05,9,0.00455,223,0.333
"83",4.1,9,0.0046,226,0.338
"84",4.15,9,0.00465,230,0.342
"85",4.2,9,0.00471,232,0.346
"86",4.25,9,0.00477,235,0.35
"87",4.3,9,0.00482,238,0.354
"88",4.35,9,0.00488,240,0.358
"89",4.4,9,0.00494,243,0.363
"90",4.45,10,0.00499,246,0.367
"91",4.5,10,0.00505,248,0.371
"92",4.55,10,0.0051,251,0.375
"93",4.6,10,0.00516,254,0.379
"94",4.65,10,0.00521,257,0.383
"95",4.7,10,0.00527,260,0.388
"96",4.75,10,0.00533,262,0.392
"97",4.8,10,0.00538,265,0.396
"98",4.85,10,0.00544,268,0.4
"99",4.9,11,0.0055,271,0.404
"100",4.95,11,0.00555,274,0.408
"101",5,11,0.00561,277,0.413
"102",5.05,11,0.00567,279,0.417
"103",5.1,11,0.00572,282,0.421
"104",5.15,11,0.00577,285,0.425
"105",5.2,11,0.00583,287,0.429
"106",5.25,11,0.00589,290,0.433
"107",5.3,11,0.00594,293,0.438
"108",5.35,11,0.006,295,0.442
"109",5.4,12,0.00605,298,0.446
"110",5.45,12,0.00611,301,0.45
"111",5.5,12,0.00616,303,0.454
"112",5.55,12,0.00622,306,0.458
