"","Time_sec","Tensile_Stress_MPa","Strain_m","Load_N","Extension_mm"
"1",0,0,0,3,0
"2",0.05,0,0,3,0.001
"3",0.1,0,0,3,0.005
"4",0.15,0,0,3,0.009
"5",0.2,0,0,3,0.014
"6",0.25,0,0,3,0.018
"7",0.3,0,7e-05,5,0.022
"8",0.35,0,0.00014,7,0.026
"9",0.4,0,0.00021,10,0.03
"10",0.45,0,0.00028,12,0.034
"11",0.5,1,0.00035,15,0.039
"12",0.55,1,0.00042,17,0.043
"13",0.6,1,0.00049,19,0.047
"14",0.65,1,0.00055,22,0.051
"15",0.7,1,0.00062,25,0.055
"16",0.75,1,0.00068,27,0.059
"17",0.8,1,0.00075,29,0.064
"18",0.85,1,0.00082,31,0.068
"19",0.9,1,0.00088,34,0.072
"20",0.95,1,0.00095,36,0.076
"21",1,1,0.00102,38,0.08
"22",1.05,2,0.00109,41,0.084
"23",1.1,2,0.00115,43,0.089
"24",1.15,2,0.00122,45,0.093
"25",1.2,2,0.00129,48,0.097
"26",1.25,2,0.00136,50,0.101
"27",1.3,2,0.00143,52,0.105
"28",1.35,2,0.00149,54,0.109
"29",1.4,2,0.00156,57,0.114
"30",1.45,2,0.00162,59,0.118
"31",1.5,2,0.00169,61,0.122
"32",1.55,2,0.00176,64,0.126
"33",1.6,3,0.00182,66,0.13
"34",1.65,3,0.00189,68,0.135
"35",1.7,3,0.00196,70,0.139
"36",1.75,3,0.00202,72,0.143
"37",1.8,3,0.00209,75,0.147
"38",1.85,3,0.00215,77,0.151
"39",1.9,3,0.00221,79,0.155
"40",1.95,3,0.00228,82,0.16
"41",2,3,0.00234,84,0.164
"42",2.05,3,0.0024,86,0.168
"43",2.1,3,0.00247,88,0.172
"44",2.15,4,0.00254,91,0.176
"45",2.2,4,0.0026,93,0.18
"46",2.25,4,0.00267,95,0.184
"47",2.3,4,0.00273,97,0.189
"48",2.35,4,0.00279,99,0.193
"49",2.4,4,0.00286,101,0.197
"50",2.45,4,0.00291,103,0.201
"51",2.5,4,0.00296,105,0.205
"52",2.55,4,0.003,107,0.209
"53",2.6,4,0.00306,109,0.214
"54",2.65,4,0.00312,111,0.218
"55",2.7,4,0.00318,113,0.222
"56",2.75,4,0.00324,115,0.226
"57",2.8,5,0.0033,117,0.23
"58",2.85,5,0.00336,119,0.234
"59",2.9,5,0.00342,121,0.239
"60",2.95,5,0.00348,123,0.243
"61",3,5,0.00354,126,0.247
"62",3.05,5,0.00361,128,0.251
"63",3.1,5,0.00367,130,0.255
"64",3.15,5,0.00373,132,0.259
"65",3.2,5,0.00379,134,0.264
"66",3.25,5,0.00385,136,0.268
"67",3.3,5,0.00392,138,0.272
"68",3.35,5,0.00397,140,0.276
"69",3.4,6,0.00403,142,0.28
"70",3.45,6,0.00409,144,0.285
"71",3.5,6,0.00415,146,0.289
"72",3.55,6,0.00421,148,0.293
"73",3.6,6,0.00427,150,0.297
"74",3.65,6,0.00434,152,0.301
"75",3.7,6,0.0044,155,0.305
"76",3.75,6,0.00446,157,0.309
"77",3.8,6,0.00452,159,0.314
"78",3.85,6,0.00459,161,0.318
"79",3.9,6,0.00465,164,0.322
"80",3.95,6,0.00471,165,0.326
"81",4,7,0.00477,168,0.33
"82",4.05,7,0.00483,170,0.334
"83",4.1,7,0.0049,172,0.339
"84",4.15,7,0.00496,174,0.343
"85",4.2,7,0.00502,177,0.347
"86",4.25,7,0.00508,179,0.351
"87",4.3,7,0.00515,181,0.355
"88",4.35,7,0.00521,183,0.36
"89",4.4,7,0.00527,185,0.364
"90",4.45,7,0.00534,187,0.368
"91",4.5,7,0.0054,189,0.372
"92",4.55,7,0.00546,191,0.376
"93",4.6,7,0.00553,193,0.38
"94",4.65,8,0.00559,195,0.384
"95",4.7,8,0.00565,197,0.389
"96",4.75,8,0.00571,199,0.393
"97",4.8,8,0.00577,202,0.397
"98",4.85,8,0.00584,204,0.401
"99",4.9,8,0.0059,206,0.405
"100",4.95,8,0.00596,208,0.41
"101",5,8,0.00603,210,0.414
"102",5.05,8,0.00609,212,0.418
"103",5.1,8,0.00615,215,0.422
"104",5.15,8,0.00622,217,0.426
"105",5.2,8,0.00628,219,0.43
"106",5.25,9,0.00634,221,0.434
"107",5.3,9,0.0064,223,0.439
"108",5.35,9,0.00647,225,0.443
"109",5.4,9,0.00653,227,0.447
"110",5.45,9,0.00659,230,0.451
"111",5.5,9,0.00666,232,0.455
"112",5.55,9,0.00672,234,0.46
"113",5.6,9,0.00678,236,0.464
"114",5.65,9,0.00684,238,0.468
"115",5.7,9,0.00691,240,0.472
"116",5.75,9,0.00697,242,0.476
"117",5.8,9,0.00703,244,0.48
"118",5.85,10,0.00709,246,0.484
"119",5.9,10,0.00715,248,0.489
"120",5.95,10,0.00721,250,0.493
"121",6,10,0.00727,252,0.497
"122",6.05,10,0.00734,254,0.501
"123",6.1,10,0.0074,256,0.505
"124",6.15,10,0.00746,258,0.509
"125",6.2,10,0.00752,260,0.514
"126",6.25,10,0.00758,262,0.518
"127",6.3,10,0.00765,264,0.522
"128",6.35,10,0.00771,266,0.526
"129",6.4,10,0.00777,269,0.53
"130",6.45,11,0.00783,271,0.534
"131",6.5,11,0.0079,273,0.539
"132",6.55,11,0.00796,275,0.543
"133",6.6,11,0.00803,277,0.547
"134",6.65,11,0.00809,279,0.551
"135",6.7,11,0.00815,281,0.555
"136",6.75,11,0.00821,283,0.56
"137",6.8,11,0.00827,285,0.564
"138",6.85,11,0.00834,287,0.568
"139",6.9,11,0.0084,289,0.572
"140",6.95,11,0.00846,291,0.576
"141",7,11,0.00852,294,0.58
"142",7.05,11,0.00859,295,0.585
"143",7.1,12,0.00865,298,0.589
"144",7.15,12,0.00871,300,0.593
"145",7.2,12,0.00877,302,0.597
"146",7.25,12,0.00883,304,0.601
"147",7.3,12,0.0089,306,0.605
"148",7.35,12,0.00896,308,0.609
"149",7.4,12,0.00902,310,0.614
"150",7.45,12,0.00908,312,0.618
"151",7.5,12,0.00914,314,0.622
"152",7.55,12,0.00921,316,0.626
"153",7.6,12,0.00927,318,0.63
"154",7.65,12,0.00933,320,0.635
"155",7.7,12,0.0094,322,0.639
"156",7.75,13,0.00946,324,0.643
"157",7.8,13,0.00952,326,0.647
"158",7.85,13,0.00958,328,0.651
"159",7.9,13,0.00964,330,0.655
"160",7.95,13,0.00971,332,0.66
"161",8,13,0.00977,334,0.664
"162",8.05,13,0.00983,336,0.668
"163",8.1,13,0.00989,338,0.672
"164",8.15,13,0.00995,340,0.676
"165",8.2,13,0.01002,342,0.68
"166",8.25,13,0.01008,344,0.684
"167",8.3,13,0.01014,346,0.689
"168",8.35,13,0.0102,348,0.693
"169",8.4,14,0.01026,350,0.697
"170",8.45,14,0.01032,352,0.701
"171",8.5,14,0.01039,354,0.705
"172",8.55,14,0.01045,356,0.709
"173",8.6,14,0.01051,358,0.714
"174",8.65,14,0.01057,360,0.718
"175",8.7,14,0.01064,361,0.722
"176",8.75,14,0.0107,364,0.726
"177",8.8,14,0.01076,366,0.73
"178",8.85,14,0.01083,368,0.735
"179",8.9,14,0.01089,370,0.739
"180",8.95,14,0.01095,372,0.743
"181",9,14,0.01102,374,0.747
"182",9.05,15,0.01108,376,0.751
"183",9.1,15,0.01114,377,0.755
"184",9.15,15,0.01121,379,0.76
"185",9.2,15,0.01127,381,0.764
"186",9.25,15,0.01133,383,0.768
"187",9.3,15,0.0114,385,0.772
"188",9.35,15,0.01146,387,0.776
"189",9.4,15,0.01152,389,0.78
"190",9.45,15,0.01158,391,0.784
"191",9.5,15,0.01165,393,0.789
"192",9.55,15,0.01171,395,0.793
"193",9.6,15,0.01177,397,0.797
"194",9.65,15,0.01183,399,0.801
"195",9.7,16,0.01189,401,0.805
"196",9.75,16,0.01196,402,0.809
"197",9.8,16,0.01202,404,0.814
"198",9.85,16,0.01208,406,0.818
"199",9.9,16,0.01214,408,0.822
"200",9.95,16,0.01221,410,0.826
"201",10,16,0.01227,411,0.83
"202",10.05,16,0.01233,413,0.835
"203",10.1,16,0.01239,415,0.839
"204",10.15,16,0.01245,417,0.843
"205",10.2,16,0.01252,419,0.847
"206",10.25,16,0.01258,421,0.851
"207",10.3,16,0.01264,423,0.855
"208",10.35,16,0.01271,425,0.86
"209",10.4,17,0.01277,427,0.864
"210",10.45,17,0.01283,428,0.868
"211",10.5,17,0.0129,430,0.872
"212",10.55,17,0.01296,432,0.876
"213",10.6,17,0.01302,434,0.88
"214",10.65,17,0.01309,436,0.884
"215",10.7,17,0.01315,438,0.889
"216",10.75,17,0.01321,440,0.893
"217",10.8,17,0.01328,441,0.897
"218",10.85,17,0.01334,443,0.901
"219",10.9,17,0.0134,445,0.905
"220",10.95,17,0.01347,447,0.909
"221",11,17,0.01353,449,0.914
"222",11.05,17,0.01359,450,0.918
"223",11.1,18,0.01365,452,0.922
"224",11.15,18,0.01372,454,0.926
"225",11.2,18,0.01378,456,0.93
"226",11.25,18,0.01385,457,0.935
"227",11.3,18,0.01391,459,0.939
"228",11.35,18,0.01397,461,0.943
"229",11.4,18,0.01404,462,0.947
"230",11.45,18,0.0141,464,0.951
"231",11.5,18,0.01417,466,0.955
"232",11.55,18,0.01423,468,0.959
"233",11.6,18,0.01429,470,0.964
"234",11.65,18,0.01437,472,0.968
"235",11.7,18,0.01443,473,0.972
"236",11.75,18,0.0145,475,0.976
"237",11.8,18,0.01456,477,0.98
"238",11.85,19,0.01462,479,0.985
"239",11.9,19,0.01468,480,0.989
"240",11.95,19,0.01475,482,0.993
"241",12,19,0.01481,483,0.997
"242",12.05,19,0.01487,485,1.001
"243",12.1,19,0.01494,487,1.005
"244",12.15,19,0.015,489,1.01
"245",12.2,19,0.01507,490,1.014
"246",12.25,19,0.01513,492,1.018
"247",12.3,19,0.01519,493,1.022
"248",12.35,19,0.01525,495,1.026
"249",12.4,19,0.01533,497,1.03
"250",12.45,19,0.01539,499,1.034
"251",12.5,19,0.01545,500,1.039
"252",12.55,19,0.01552,502,1.043
"253",12.6,20,0.01558,503,1.047
"254",12.65,20,0.01565,505,1.051
"255",12.7,20,0.01571,507,1.055
"256",12.75,20,0.01578,509,1.06
"257",12.8,20,0.01584,510,1.064
